period,COL,NG,NUC,OIL,OTH,SUN,WAT,WND
2021-02-26 10:00:00,92981,122458,92490,1325,6102,440,22249,45469
2021-02-26 11:00:00,95470,130261,92515,1099,6183,453,24025,47194
2021-02-26 12:00:00,101487,142545,92582,971,6466,489,26850,48866
2021-02-26 13:00:00,108201,149955,92528,932,6472,1416,31630,49005
2021-02-26 14:00:00,109806,153085,92523,952,6641,3757,33531,50567
2021-02-26 15:00:00,110217,148971,92461,1189,6531,10923,33184,50333
2021-02-26 16:00:00,108208,141067,92469,1266,6429,23057,32371,49889
2021-02-26 17:00:00,105539,135702,92395,1241,6428,28044,30799,50659
2021-02-26 18:00:00,103785,133306,91526,1223,6771,28980,28780,49831
2021-02-26 19:00:00,104019,134772,90201,1236,6537,27896,27909,48253
2021-02-26 20:00:00,103310,135189,89933,1237,6839,25609,28008,48633
2021-02-26 21:00:00,101460,136538,89925,1228,6995,23434,27329,50585
2021-02-26 22:00:00,101374,139684,89938,1201,7156,21787,28208,50097
2021-02-26 23:00:00,105756,144673,89986,891,6640,20422,30039,47578
2021-02-27 00:00:00,109692,150340,89900,895,6750,13835,30711,46596
2021-02-27 01:00:00,111818,153697,89851,884,6874,4244,34508,46698
2021-02-27 02:00:00,109759,151323,89782,876,6849,317,37513,51491
2021-02-27 03:00:00,105428,142182,89628,872,6626,200,36990,54929
2021-02-27 04:00:00,100333,135794,89449,873,6477,212,33903,57178
2021-02-27 05:00:00,96662,124511,89902,837,6418,146,30144,56396
2021-02-27 06:00:00,89176,118098,89495,890,6333,149,26597,61525
2021-02-27 07:00:00,84542,113896,89460,895,6335,120,24693,60826
2021-02-27 08:00:00,80375,110057,89581,883,6422,85,23901,60191
2021-02-27 09:00:00,80573,109741,89765,245,6845,83,21841,56631
2021-02-27 10:00:00,82239,110016,89665,246,6922,61,21027,52768
2021-02-27 11:00:00,85525,114766,89797,947,6269,53,20810,49255
2021-02-27 12:00:00,89811,121375,89855,246,7059,70,22862,45855
2021-02-27 13:00:00,95618,127231,89816,941,6491,741,27456,43486
2021-02-27 14:00:00,100350,132400,89792,938,6601,3558,30771,42920
2021-02-27 15:00:00,103398,134001,89775,975,6584,9626,32522,41588
2021-02-27 16:00:00,103119,129731,89726,941,6817,21440,33180,38473
2021-02-27 17:00:00,100283,126715,89671,950,6783,27900,31027,38860
2021-02-27 18:00:00,95481,122531,89485,910,6630,30256,28233,43599
2021-02-27 19:00:00,90489,120419,89505,936,6548,29365,25044,47838
2021-02-27 20:00:00,86031,120363,89514,891,6513,27576,24074,49462
2021-02-27 21:00:00,82129,120814,89544,850,6364,25301,23893,52206
2021-02-27 22:00:00,81348,122439,89651,843,6226,22294,23714,55761
2021-02-27 23:00:00,83267,126670,89915,920,6342,18943,26047,58657
2021-02-28 00:00:00,85417,131230,89970,937,6472,13125,27606,61859
2021-02-28 01:00:00,88156,134182,89988,938,6675,4206,30393,66231
2021-02-28 02:00:00,88453,132269,89988,934,6738,229,33731,69799
2021-02-28 03:00:00,87199,127373,89956,934,6706,101,32289,70115
2021-02-28 04:00:00,84054,121234,89971,936,6519,103,30874,67710
2021-02-28 05:00:00,83214,121309,89451,945,6262,88,27495,65118
2021-02-28 06:00:00,76580,109512,89999,939,6216,68,24307,64490
2021-02-28 07:00:00,72555,105859,90025,876,6088,36,21993,63223
2021-02-28 08:00:00,70192,102578,90049,925,5913,18,19732,61666
2021-02-28 09:00:00,69276,101133,90051,914,5923,12,19061,59505
2021-02-28 10:00:00,69059,100369,90048,951,6219,8,18472,57952
2021-02-28 11:00:00,68984,102158,90068,963,6180,4,18617,58701
2021-02-28 12:00:00,68946,103986,90147,871,6268,36,19717,60412
2021-02-28 13:00:00,69347,108558,90135,865,6360,873,21613,62529
2021-02-28 14:00:00,72232,114365,90107,862,6479,2878,24373,64286
2021-02-28 15:00:00,76054,117722,90064,894,6338,8352,25991,65690
2021-02-28 16:00:00,78448,115050,90066,927,6169,19160,25263,67399
2021-02-28 17:00:00,78385,113297,90049,943,6238,24571,24558,69049
2021-02-28 18:00:00,78040,114565,90053,952,6308,26817,23933,68521
2021-02-28 19:00:00,77620,115327,89994,950,6223,27208,23684,67425
2021-02-28 20:00:00,77593,116213,89980,946,6418,26882,23706,65601
2021-02-28 21:00:00,77566,119929,89990,935,6388,25466,24065,63386
2021-02-28 22:00:00,79467,122434,89962,896,6400,24096,25156,63110
2021-02-28 23:00:00,81151,126397,89974,932,6154,22243,28423,62703
2021-03-01 00:00:00,85129,132178,89959,940,6338,16466,30370,62247
2021-03-01 01:00:00,91284,137389,89934,940,6732,4756,34568,62747
2021-03-01 02:00:00,92904,136236,89859,943,6786,236,37404,65249
2021-03-01 03:00:00,91015,130934,89601,870,6590,43,35840,66579
2021-03-01 04:00:00,88003,122260,89420,859,6313,39,32780,65530
2021-03-01 05:00:00,82361,119513,89955,845,5307,53,28295,61139
2021-03-01 06:00:00,78604,112999,89233,848,5890,56,25610,59408
2021-03-01 07:00:00,77430,108127,89291,854,5869,71,22260,55917
2021-03-01 08:00:00,77157,104058,89327,858,5855,60,20949,53515
2021-03-01 09:00:00,77821,105768,89372,859,5802,53,20109,51432
2021-03-01 10:00:00,79676,111614,89441,855,5990,57,20097,49915
2021-03-01 11:00:00,83752,121369,89500,853,6180,116,21765,49387
2021-03-01 12:00:00,89027,137301,89487,824,6532,384,25517,48123
2021-03-01 13:00:00,98043,149684,89463,662,6706,1311,31479,46316
2021-03-01 14:00:00,103008,157307,89493,210,7514,2873,35965,45768
2021-03-01 15:00:00,105242,160181,89468,202,7525,8803,38205,43210
2021-03-01 16:00:00,106787,159380,89534,203,7640,19796,36562,38748
2021-03-01 17:00:00,108246,158304,88769,906,7068,24390,33232,35733
2021-03-01 18:00:00,108164,156677,88616,917,7089,25958,30654,34107
2021-03-01 19:00:00,106170,155240,88617,374,7829,25319,29004,33312
2021-03-01 20:00:00,104365,154083,88626,534,7740,24951,27930,33060
2021-03-01 21:00:00,102473,154403,88615,1300,7140,24019,27165,32770
2021-03-01 22:00:00,102118,156568,88650,1332,7307,22580,28056,32752
2021-03-01 23:00:00,103142,163382,88665,1339,6943,20217,31056,33285
2021-03-02 00:00:00,105922,171606,88695,1325,7106,15459,35026,33116
2021-03-02 01:00:00,110986,180049,88818,1380,7234,5026,38575,32569
2021-03-02 02:00:00,112974,182903,88858,1386,7105,372,39759,33272
2021-03-02 03:00:00,110531,176170,88897,1396,6915,110,38431,34771
2021-03-02 04:00:00,107002,167335,88948,1445,6648,126,34694,36442
2021-03-02 05:00:00,96019,141297,86467,882,5910,88,31214,40969
2021-03-02 06:00:00,97098,145662,89229,832,6418,80,29806,39831
2021-03-02 07:00:00,92291,141627,89240,799,6163,86,25867,42688
2021-03-02 08:00:00,89301,139111,89239,825,6274,203,23929,44190
2021-03-02 09:00:00,88415,140080,89315,827,6356,368,23181,45833
2021-03-02 10:00:00,88338,144745,89559,854,6342,370,23716,48077
2021-03-02 11:00:00,91239,156549,89705,904,6482,338,25565,49098
2021-03-02 12:00:00,95580,169743,89744,944,6752,512,30200,51396
2021-03-02 13:00:00,100054,179343,89752,949,6959,2122,34515,52949
2021-03-02 14:00:00,101303,182335,89706,1012,7054,4652,37792,53051
2021-03-02 15:00:00,102289,175171,89696,1112,7193,12710,37617,50282
2021-03-02 16:00:00,102236,167112,89810,1001,7281,24177,34506,45422
2021-03-02 17:00:00,98929,160039,89914,875,6913,27829,32427,47077
2021-03-02 18:00:00,96094,156566,89924,839,7148,28422,29901,47825
2021-03-02 19:00:00,93312,153010,89920,894,7273,27748,27983,48795
2021-03-02 20:00:00,90483,151890,89895,1057,7222,26619,27493,49277
2021-03-02 21:00:00,88335,155851,89970,984,7207,25838,26877,47520
2021-03-02 22:00:00,88968,159343,89957,1018,7233,24170,27944,45592
2021-03-02 23:00:00,91560,167351,89998,959,7077,19958,31852,44927
2021-03-03 00:00:00,96511,175603,89971,924,7131,15336,34596,45592
2021-03-03 01:00:00,102682,181708,89945,924,7312,4188,37453,48301
2021-03-03 02:00:00,104020,179862,89940,928,7431,421,38892,52121
2021-03-03 03:00:00,102251,171528,89942,924,7065,275,37184,52734
2021-03-03 04:00:00,98204,162114,89934,890,6776,285,34362,53387
2021-03-03 05:00:00,95074,151127,90031,845,6573,323,31938,50104
2021-03-03 06:00:00,88752,144034,89927,923,6660,272,29633,55499
2021-03-03 07:00:00,85679,138178,89736,929,6588,57,26487,58337
2021-03-03 08:00:00,84709,135727,89671,906,6557,5,24063,57957
2021-03-03 09:00:00,85423,136207,89674,918,6536,3,22906,56397
2021-03-03 10:00:00,89043,140758,89672,908,6654,228,23560,54151
2021-03-03 11:00:00,93017,153398,89728,932,6718,457,26863,51583
2021-03-03 12:00:00,98791,169236,89776,1030,7035,832,32004,49031
2021-03-03 13:00:00,104255,178990,89577,1548,7165,1459,37410,46224
2021-03-03 14:00:00,107680,178292,89636,1632,7064,4425,38899,42506
2021-03-03 15:00:00,107373,169430,89668,1395,6824,13115,39624,34633
2021-03-03 16:00:00,107825,161901,89661,1046,6659,23768,35886,26266
2021-03-03 17:00:00,102525,156136,89614,952,6752,26997,32708,23751
2021-03-03 18:00:00,100271,150764,89588,839,6508,28205,30752,21962
2021-03-03 19:00:00,98937,146287,89577,831,6402,28233,29043,20195
2021-03-03 20:00:00,96841,144931,89527,830,6703,26528,28109,19905
2021-03-03 21:00:00,95612,143207,89569,860,6298,25285,26761,20684
2021-03-03 22:00:00,95437,146661,89565,885,6416,21703,26451,21583
2021-03-03 23:00:00,97609,153821,89519,881,6406,17170,29235,21888
2021-03-04 00:00:00,102693,163406,89506,870,6691,9569,31066,22322
2021-03-04 01:00:00,108075,168431,89470,897,6580,2261,33781,25663
2021-03-04 02:00:00,104378,164397,89498,906,6758,168,36208,36421
2021-03-04 03:00:00,98729,153649,89508,896,6693,89,36228,45610
2021-03-04 04:00:00,93490,143143,89538,826,6433,36,34316,50752
2021-03-04 05:00:00,89038,136079,89970,821,6331,14,31640,58277
2021-03-04 06:00:00,83984,129226,89382,790,6289,-1,28069,52610
2021-03-04 07:00:00,82127,126210,89223,775,6306,-13,24347,51642
2021-03-04 08:00:00,81263,123319,89364,790,6260,-5,23557,50413
2021-03-04 09:00:00,81156,125467,89340,786,6290,18,22905,50356
2021-03-04 10:00:00,83779,130904,89416,788,6303,31,23091,49399
2021-03-04 11:00:00,89355,140227,89632,810,6403,16,25911,49800
2021-03-04 12:00:00,96502,153629,89578,847,6676,467,30436,49471
2021-03-04 13:00:00,103177,159222,89576,865,6711,2966,35716,49770
2021-03-04 14:00:00,103948,154474,89606,967,6607,7961,37750,51004
2021-03-04 15:00:00,99983,148454,89658,896,6198,16931,38135,47921
2021-03-04 16:00:00,99100,139872,89501,932,5989,27938,33787,42210
2021-03-04 17:00:00,96694,131440,89265,895,6174,32641,31286,41250
2021-03-04 18:00:00,92998,125937,89072,920,6031,34184,28250,43707
2021-03-04 19:00:00,89063,121901,89096,857,6048,34218,26682,48117
2021-03-04 20:00:00,85497,119963,89080,830,6249,32545,25022,52211
2021-03-04 21:00:00,83669,122092,89056,840,6058,30321,24085,54525
2021-03-04 22:00:00,83479,129257,89021,894,6181,27325,24902,55956
2021-03-04 23:00:00,85912,135990,89162,1023,6204,21839,28151,57347
2021-03-05 00:00:00,90445,143415,89323,1061,6632,14971,31585,57927
2021-03-05 01:00:00,91883,149277,89544,1092,6645,5115,35820,60649
2021-03-05 02:00:00,93314,153180,89687,1085,6858,301,39593,61066
2021-03-05 03:00:00,92017,147108,89776,1057,6625,80,38625,60536
2021-03-05 04:00:00,89069,141036,89852,1011,6391,81,34921,58465
2021-03-05 05:00:00,83521,131151,89551,904,6373,75,29727,56319
2021-03-05 06:00:00,83008,129459,90113,1043,6185,36,26849,57383
2021-03-05 07:00:00,81335,125769,90136,1014,6266,-8,23814,56193
2021-03-05 08:00:00,81403,124269,90122,1028,6324,-9,22468,53450
2021-03-05 09:00:00,83430,124915,90205,1023,6426,-8,22255,51563
2021-03-05 10:00:00,87620,129762,90233,1088,6616,-14,23518,49277
2021-03-05 11:00:00,91584,136869,90408,1134,6916,-12,27559,49716
2021-03-05 12:00:00,98301,148985,90541,1192,7166,557,32065,49731
2021-03-05 13:00:00,104396,156450,90521,1225,7258,3557,34999,49578
2021-03-05 14:00:00,106495,154514,90511,1131,7191,8883,35868,48858
2021-03-05 15:00:00,106841,146919,90537,868,6842,17773,36366,45412
2021-03-05 16:00:00,105028,139154,90480,1030,6738,27155,33414,42490
2021-03-05 17:00:00,103136,133393,90304,1083,6652,30940,30685,41482
2021-03-05 18:00:00,100815,127948,90225,1101,6595,32287,28170,42774
2021-03-05 19:00:00,99743,125319,90161,1035,6605,30660,27075,42890
2021-03-05 20:00:00,98136,124168,90132,1038,6550,29722,25362,43360
2021-03-05 21:00:00,97372,125852,89990,1014,6700,27652,25330,43835
2021-03-05 22:00:00,97210,131706,89810,992,6730,23521,26089,44401
2021-03-05 23:00:00,100469,139784,89717,1083,6806,18814,29392,43949
2021-03-06 00:00:00,103872,147287,89654,1048,6710,13879,32816,43759
2021-03-06 01:00:00,103032,154117,89531,1010,7014,5061,37266,44028
2021-03-06 02:00:00,103806,158930,89547,1289,6792,361,37876,44095
2021-03-06 03:00:00,102772,155685,89343,1199,6485,114,35062,43139
2021-03-06 04:00:00,101121,148583,89183,1159,6302,109,33196,41016
2021-03-06 05:00:00,96103,141010,89358,940,6239,130,31605,41156
2021-03-06 06:00:00,94829,135403,89050,1124,6029,123,28952,38983
2021-03-06 07:00:00,91720,130157,89128,1115,6072,108,26456,38891
2021-03-06 08:00:00,89453,128556,89077,1096,6025,36,24927,38013
2021-03-06 09:00:00,89606,128945,89474,1077,6022,32,23359,35713
2021-03-06 10:00:00,90428,130076,89514,1078,5925,30,22754,37202
2021-03-06 11:00:00,92643,133324,89573,1252,5847,33,23910,36798
2021-03-06 12:00:00,96494,138224,89572,1272,5989,358,26987,36223
2021-03-06 13:00:00,98766,141383,89589,1214,6248,1801,29621,37458
2021-03-06 14:00:00,99278,145067,89579,973,6209,4599,31182,37477
2021-03-06 15:00:00,97968,143740,89585,894,6161,13470,31669,34714
2021-03-06 16:00:00,97134,138991,89343,914,6153,24257,29185,30205
2021-03-06 17:00:00,95196,133220,89072,875,6303,28666,26907,29825
2021-03-06 18:00:00,92012,128036,89054,827,5994,29951,24877,31314
2021-03-06 19:00:00,89680,122563,89074,179,6599,28823,22577,34630
2021-03-06 20:00:00,86706,118520,89049,822,6032,27833,21723,37578
2021-03-06 21:00:00,83075,116928,89147,842,5854,27161,21925,41408
2021-03-06 22:00:00,81760,122432,88966,182,6699,23748,22380,44159
2021-03-06 23:00:00,84230,129659,89030,392,6681,19691,24653,45881
2021-03-07 00:00:00,88643,137429,89035,1116,6099,14467,27418,47880
2021-03-07 01:00:00,90379,142213,88957,1065,6372,5526,31423,52176
2021-03-07 02:00:00,91465,144698,88942,1045,6400,382,33048,56448
2021-03-07 03:00:00,89057,142580,88912,1046,6109,123,33893,58597
2021-03-07 04:00:00,84820,137091,88728,854,5937,135,33676,60538
2021-03-07 05:00:00,80924,131530,89585,415,6622,124,30778,62365
2021-03-07 06:00:00,81324,126315,88359,1016,6119,116,28220,62384
2021-03-07 07:00:00,80424,123432,88351,993,5955,80,26281,61672
2021-03-07 08:00:00,79958,121364,88569,1002,6234,26,25512,60497
2021-03-07 09:00:00,81034,121397,88610,960,6300,25,23642,59476
2021-03-07 10:00:00,82968,122635,88667,963,6270,21,23779,59285
2021-03-07 11:00:00,85821,126548,88778,1023,6460,21,23931,60021
2021-03-07 12:00:00,88423,129481,88855,985,6428,680,27076,59890
2021-03-07 13:00:00,89038,131582,88850,831,6568,3722,29145,58889
2021-03-07 14:00:00,89174,129508,88862,667,6569,9523,30038,56796
2021-03-07 15:00:00,86364,125203,88864,733,6401,18948,28997,53599
2021-03-07 16:00:00,82400,116711,88858,808,6318,24634,26033,54053
2021-03-07 17:00:00,79807,111518,88861,656,6537,27975,24864,54908
2021-03-07 18:00:00,77613,106888,88851,823,6050,30593,23085,54663
2021-03-07 19:00:00,75027,102007,88770,763,6081,32228,21762,53612
2021-03-07 20:00:00,71864,101818,88812,669,5815,32069,21000,53413
2021-03-07 21:00:00,69994,103521,88825,640,6027,30505,21252,53993
2021-03-07 22:00:00,70975,112691,88829,705,5931,25779,22642,54247
2021-03-07 23:00:00,75880,122778,88856,890,6040,18736,25534,54998
2021-03-08 00:00:00,83752,132301,88841,909,6321,9658,29575,58067
2021-03-08 01:00:00,90129,141082,88806,905,6066,2827,30586,60230
2021-03-08 02:00:00,92699,142726,88758,858,6345,152,33170,62591
2021-03-08 03:00:00,89437,139679,88757,821,6077,43,33846,64097
2021-03-08 04:00:00,86444,134471,88738,817,6009,53,32474,63116
2021-03-08 05:00:00,83206,128322,88565,951,6138,70,30852,59133
2021-03-08 06:00:00,83663,122534,88776,846,6214,39,26864,62917
2021-03-08 07:00:00,82588,118701,88812,882,6443,10,24786,62229
2021-03-08 08:00:00,81891,117013,88693,892,6356,30,23157,64076
2021-03-08 09:00:00,83160,119994,88748,951,6444,37,22444,64137
2021-03-08 10:00:00,84843,126034,88857,959,6532,53,23798,65114
2021-03-08 11:00:00,89447,140823,88877,1024,6652,176,26441,65081
2021-03-08 12:00:00,97316,153267,88898,1573,6858,1175,31472,64781
2021-03-08 13:00:00,102947,158760,88869,1462,6810,4335,34699,63879
2021-03-08 14:00:00,102984,155101,88816,953,6548,9533,35834,62184
2021-03-08 15:00:00,100679,145088,88785,961,6193,18162,37165,56263
2021-03-08 16:00:00,98437,132171,88785,1012,5986,27716,33203,54033
2021-03-08 17:00:00,94407,124168,88740,1032,6002,30959,29528,55068
2021-03-08 18:00:00,90389,117457,88696,973,6015,32160,28203,57643
2021-03-08 19:00:00,86673,110657,87727,893,6132,34305,26630,58434
2021-03-08 20:00:00,83663,110850,88612,904,6072,31660,25261,60219
2021-03-08 21:00:00,81666,111691,88578,925,5963,30096,24819,61951
2021-03-08 22:00:00,80824,116161,88642,972,6219,26066,25176,63765
2021-03-08 23:00:00,82829,126369,88620,932,6386,19976,27907,64683
2021-03-09 00:00:00,87594,131455,88596,1133,6606,12647,31868,67343
2021-03-09 01:00:00,91503,139239,88610,1083,6708,4657,34867,70310
2021-03-09 02:00:00,92509,142888,88619,1028,7032,380,36793,71370
2021-03-09 03:00:00,89908,133728,88581,1015,6793,200,36736,72095
2021-03-09 04:00:00,85467,124298,88598,1022,6791,123,34060,71554
2021-03-09 05:00:00,80827,122013,88685,882,6788,126,31179,70135
2021-03-09 06:00:00,75219,115240,88652,935,6685,102,27323,70135
2021-03-09 07:00:00,73399,113207,88685,951,6551,66,24394,67797
2021-03-09 08:00:00,73031,112442,88701,950,6616,70,22851,65744
2021-03-09 09:00:00,73633,115221,88727,950,6587,53,21330,63806
2021-03-09 10:00:00,76045,119634,88797,999,6641,51,22182,62013
2021-03-09 11:00:00,81146,129350,88732,1022,6786,43,26006,61919
2021-03-09 12:00:00,88092,140565,88827,1021,6933,563,30863,61953
2021-03-09 13:00:00,92470,147247,88865,1039,6857,3638,33623,62981
2021-03-09 14:00:00,92293,140915,88775,951,6764,8603,34505,63467
2021-03-09 15:00:00,88702,132206,88681,963,6656,14899,35665,61892
2021-03-09 16:00:00,86981,122320,88649,972,6767,24142,33203,61016
2021-03-09 17:00:00,84335,116389,88634,918,6710,27662,30811,61929
2021-03-09 18:00:00,80359,112205,88634,913,6477,28628,27333,66666
2021-03-09 19:00:00,79173,110359,88583,922,6397,28365,26006,66361
2021-03-09 20:00:00,77702,110876,88602,925,6630,27758,24925,67737
2021-03-09 21:00:00,75279,111089,88658,903,6813,26032,24280,69827
2021-03-09 22:00:00,75768,114738,88672,926,6768,21707,25715,70264
2021-03-09 23:00:00,78516,121607,88677,904,6676,16356,27767,68653
2021-03-10 00:00:00,81693,128356,88653,1030,6764,10728,30499,70591
2021-03-10 01:00:00,84427,133088,88674,1034,6877,4124,34203,73235
2021-03-10 02:00:00,84711,134775,88642,307,7782,270,36860,74563
2021-03-10 03:00:00,80195,129200,88647,302,7511,78,36610,75791
2021-03-10 04:00:00,75425,120665,88672,937,6915,76,34031,73890
2021-03-10 05:00:00,76641,115903,88717,921,6871,63,31588,71151
2021-03-10 06:00:00,68674,108578,88662,929,6810,54,28020,69342
2021-03-10 07:00:00,66894,106238,88636,908,6697,48,22705,67039
2021-03-10 08:00:00,65833,104462,88714,914,6643,57,20456,66093
2021-03-10 09:00:00,65838,105237,88709,917,6557,52,19675,65017
2021-03-10 10:00:00,67651,109516,88809,917,6538,63,19091,64715
2021-03-10 11:00:00,71846,116317,88952,953,6685,48,22790,65287
2021-03-10 12:00:00,77362,127373,88994,972,6768,729,26952,66592
2021-03-10 13:00:00,80868,129757,88978,1050,6756,4014,31633,68695
2021-03-10 14:00:00,80723,127986,88939,988,6669,8986,33168,70352
2021-03-10 15:00:00,78766,122211,88910,983,6588,16180,34495,69094
2021-03-10 16:00:00,77216,119099,88985,996,6508,23075,31272,68509
2021-03-10 17:00:00,75602,116442,88813,1003,6447,27067,29274,67821
2021-03-10 18:00:00,75921,113561,88769,1050,6589,28804,28090,66938
2021-03-10 19:00:00,75953,112792,88809,1019,6543,29932,26320,66355
2021-03-10 20:00:00,77789,113967,88823,992,6530,28973,25013,66109
2021-03-10 21:00:00,77246,114746,88813,992,6678,25053,24777,67356
2021-03-10 22:00:00,78444,119444,88858,1001,6538,19943,25562,68540
2021-03-10 23:00:00,80602,124827,88837,1409,6913,14276,28468,70321
2021-03-11 00:00:00,83166,130670,88811,1370,7144,10448,30305,70259
2021-03-11 01:00:00,86589,136900,88770,1165,6981,3487,34435,69715
2021-03-11 02:00:00,86984,138914,88868,1013,7152,348,34654,69706
2021-03-11 03:00:00,84350,131851,88892,969,7198,175,34952,69654
2021-03-11 04:00:00,77904,122373,88902,955,6976,152,33013,68907
2021-03-11 05:00:00,73473,115770,88972,881,6472,148,30608,67094
2021-03-11 06:00:00,69920,107575,88904,901,6415,148,26882,65813
2021-03-11 07:00:00,66667,102241,88774,342,6991,126,22857,62812
2021-03-11 08:00:00,65114,100716,88810,340,6750,80,20418,60287
2021-03-11 09:00:00,64246,102080,88859,940,6167,239,20359,59469
2021-03-11 10:00:00,66768,103750,88873,336,6884,530,21241,58523
2021-03-11 11:00:00,69862,111497,88992,935,6447,538,23273,57921
2021-03-11 12:00:00,75564,123006,89004,1119,6690,943,26477,57694
2021-03-11 13:00:00,82153,129917,88985,1057,6693,3690,31210,57335
2021-03-11 14:00:00,84129,131217,88728,948,6706,8125,33592,56288
2021-03-11 15:00:00,85377,131365,88776,952,6674,14787,35569,52269
2021-03-11 16:00:00,85273,130647,88767,952,6698,21332,33422,49377
2021-03-11 17:00:00,87150,129425,88744,924,6631,25515,30225,45473
2021-03-11 18:00:00,89389,128442,88699,917,6784,27885,28761,41129
2021-03-11 19:00:00,90208,128062,88891,937,6857,28046,28717,37798
2021-03-11 20:00:00,91968,130392,88866,934,6945,27249,27568,35046
2021-03-11 21:00:00,91623,132885,88865,932,6919,24663,26462,35096
2021-03-11 22:00:00,91644,135609,88875,926,7558,18337,27333,37022
2021-03-11 23:00:00,94514,139772,88911,1042,7571,13206,29771,37974
2021-03-12 00:00:00,97568,146038,88940,1022,7476,7648,32904,38172
2021-03-12 01:00:00,99937,150178,88946,977,7564,3052,36534,37132
2021-03-12 02:00:00,99802,148893,88961,933,7569,325,36869,39841
2021-03-12 03:00:00,96647,139657,89012,941,7536,50,36653,42453
2021-03-12 04:00:00,91083,127633,89002,907,7135,45,33383,44064
2021-03-12 05:00:00,85692,116845,89068,913,6872,40,29898,48918
2021-03-12 06:00:00,81978,112709,88893,913,7011,33,26222,44693
2021-03-12 07:00:00,78631,107383,88811,890,6549,33,22821,44275
2021-03-12 08:00:00,76449,104852,88790,903,6250,31,21527,43446
2021-03-12 09:00:00,75038,104466,88839,910,6060,31,19754,42943
2021-03-12 10:00:00,75004,107445,88861,908,6148,32,19643,42315
2021-03-12 11:00:00,77370,113987,88972,914,6366,176,21004,42602
2021-03-12 12:00:00,84854,122312,89113,934,6628,873,25370,42572
2021-03-12 13:00:00,91055,130566,89049,955,6844,3344,29301,42008
2021-03-12 14:00:00,95051,131925,89064,954,6986,8181,32178,39016
2021-03-12 15:00:00,95202,131199,89067,889,6847,15065,35726,37497
2021-03-12 16:00:00,94706,128392,88984,961,7065,23278,33654,37203
2021-03-12 17:00:00,94210,126961,88974,985,6987,27475,29826,38020
2021-03-12 18:00:00,93564,124206,88982,826,7116,29336,28078,39947
2021-03-12 19:00:00,92558,123879,88950,915,7277,27466,27111,41195
2021-03-12 20:00:00,92037,124663,88957,851,7289,25619,25851,42621
2021-03-12 21:00:00,92669,127225,88945,956,6942,23382,25248,42697
2021-03-12 22:00:00,94382,129429,88943,960,7059,19319,26033,42958
2021-03-12 23:00:00,95000,131934,89007,964,6560,14521,29415,44108
2021-03-13 00:00:00,95887,134467,89035,958,6819,9993,33049,45088
2021-03-13 01:00:00,95761,135869,89008,929,6895,3968,36372,46904
2021-03-13 02:00:00,95224,136045,89014,928,6810,187,37412,48603
2021-03-13 03:00:00,92846,129677,88963,936,6837,-2,35821,50308
2021-03-13 04:00:00,88594,122256,88814,937,6427,3,32669,51035
2021-03-13 05:00:00,85040,112797,88636,911,6397,4,29456,50984
2021-03-13 06:00:00,80195,109415,88593,647,6414,-8,26703,50083
2021-03-13 07:00:00,77476,102794,88342,640,6150,-15,23404,48468
2021-03-13 08:00:00,75872,99009,88416,644,6192,-9,20866,46695
2021-03-13 09:00:00,76183,96247,88364,635,6135,-4,20143,45422
2021-03-13 10:00:00,76892,96946,88495,624,6052,131,19922,44564
2021-03-13 11:00:00,78263,100786,88695,626,6005,476,20565,44442
2021-03-13 12:00:00,79719,104665,88874,609,6158,773,22973,44621
2021-03-13 13:00:00,82241,108263,88905,603,6126,2347,24997,45030
2021-03-13 14:00:00,84939,109968,88921,562,6222,6263,26946,44731
2021-03-13 15:00:00,85951,108817,88914,593,6213,14418,29508,46426
2021-03-13 16:00:00,84185,106519,88889,582,6549,23619,28924,48041
2021-03-13 17:00:00,83287,105771,88908,583,6485,26423,27619,50391
2021-03-13 18:00:00,82686,104298,88885,555,6503,27443,26575,50754
2021-03-13 19:00:00,81216,104738,88898,515,6496,25656,25269,51941
2021-03-13 20:00:00,80587,105624,88955,547,6560,24556,23858,51592
2021-03-13 21:00:00,81184,105291,88948,685,6793,21762,23399,51982
2021-03-13 22:00:00,80773,109627,89008,830,6387,19486,24067,52452
2021-03-13 23:00:00,81679,116164,89014,971,6231,15012,26764,53206
2021-03-14 00:00:00,84006,120498,89031,1052,6411,12073,29139,54045
2021-03-14 01:00:00,85460,124219,88559,1065,6328,5742,31706,57966
2021-03-14 02:00:00,84081,122785,88385,991,6304,323,34981,62992
2021-03-14 03:00:00,81733,119170,88174,1006,6283,52,33832,64832
2021-03-14 04:00:00,79009,111538,87881,994,6081,28,31980,65266
2021-03-14 05:00:00,72669,104043,88810,896,6112,27,28913,64823
2021-03-14 06:00:00,70195,102600,87823,622,6120,0,26802,63525
2021-03-14 07:00:00,67010,100146,87919,619,6017,2,23444,61416
2021-03-14 08:00:00,64929,96794,87923,560,6025,10,21946,61444
2021-03-14 09:00:00,64067,96157,87956,621,6200,54,20666,59124
2021-03-14 10:00:00,65688,95106,87981,706,5695,163,20847,60377
2021-03-14 11:00:00,65938,97507,88062,727,6270,401,21710,60885
2021-03-14 12:00:00,67810,98895,88078,725,6626,1186,23406,60482
2021-03-14 13:00:00,68321,99203,88104,665,6520,3906,25404,62483
2021-03-14 14:00:00,67858,99619,88204,566,6285,8260,27039,64134
