date,BAT,COL,GEO,NG,NUC,OES,OIL,OTH,PS,SNB,SUN,UES,UNK,WAT,WNB,WND,co2_COL,co2_NG,co2_OIL,co2_OTH,co2_NUC,co2_WAT,co2_WND,co2_SUN,co2_GEO,co2_SNB,co2_WNB,co2_UNK,co2_total,intensity,total_gen,re,clean,fossil,re_share,clean_share,fossil_share,wind_solar,wind_solar_share,cum_fossil,cum_clean,cum_total,cum_clean_pct
2025-05-03,16310.0,1565499.0,11678.0,3848577.0,1931562.0,0.0,15734.0,122055.0,-72.0,8379.0,849229.0,-22321.0,0.0,743198.0,0.0,876709.0,1487224.05,1539430.8,12272.52,61027.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3099954.87,0.310846584949592,9972620.0,1745995.0,4420755.0,5551865.0,17.507886593492984,44.32892259005156,55.671077409948445,1725938.0,17.306765925102933,765765229.0,610108924.0,1375874153.0,44.34336691838414
2025-05-04,18256.0,1403125.0,11721.0,3374914.0,1944762.0,0.0,10578.0,108036.0,-18281.0,10359.0,773923.0,-20625.0,0.0,736030.0,0.0,1246737.0,1332968.75,1349965.6,8250.84,54018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2745203.19,0.2853586692979397,9620185.0,2042740.0,4723532.0,4896653.0,21.23389519016526,49.10022000616412,50.89977999383588,2020660.0,21.004377774439888,770661882.0,614832456.0,1385494338.0,44.376396145185836
2025-05-05,14110.0,1536592.0,12001.0,3633250.0,1948849.0,0.0,10430.0,112802.0,6135.0,11231.0,675636.0,-18411.0,0.0,807215.0,0.0,1387531.0,1459762.4,1453300.0,8135.400000000001,56401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2977598.8,0.2937780997691587,10135537.0,2086399.0,4842463.0,5293074.0,20.584987258198552,47.77707387383619,52.22292612616381,2063167.0,20.355773946659166,775954956.0,619674919.0,1395629875.0,44.401093019021246
2025-05-06,13551.0,1620370.0,11831.0,3908987.0,1950532.0,0.0,11233.0,110412.0,6621.0,9257.0,732060.0,-19714.0,0.0,838220.0,0.0,1123928.0,1539351.5,1563594.8,8761.74,55206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3166914.04,0.3069658063571853,10316830.0,1877076.0,4665828.0,5651002.0,18.194309686211753,45.22540353965317,54.774596460346835,1855988.0,17.98990581409212,781605958.0,624340747.0,1405946705.0,44.407141805563676
2025-05-07,20001.0,1705946.0,11728.0,4138454.0,1948630.0,0.0,12727.0,92621.0,4237.0,10401.0,862419.0,-24149.0,0.0,843731.0,0.0,700593.0,1620648.7,1655381.6,9927.06,46310.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3332267.86,0.3226674923140236,10327250.0,1585141.0,4377502.0,5949748.0,15.349110363359076,42.38787673388366,57.61212326611634,1563012.0,15.134832603064707,787555706.0,628718249.0,1416273955.0,44.39241763787148
2025-05-08,20589.0,1721322.0,11819.0,4132163.0,1950372.0,0.0,14598.0,112963.0,15641.0,12902.0,922081.0,-24708.0,0.0,826223.0,0.0,841956.0,1635255.9,1652865.2000000002,11386.44,56481.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3355989.04,0.3182118408378063,10546399.0,1788758.0,4565353.0,5981046.0,16.96084132602986,43.28826360542589,56.71173639457411,1764037.0,16.72643904331706,793536752.0,633283602.0,1426820354.0,44.384256239731215
2025-05-09,20488.0,1749925.0,11581.0,4271514.0,1951894.0,0.0,11559.0,108365.0,10469.0,11418.0,945697.0,-26552.0,0.0,876771.0,0.0,678672.0,1662428.75,1708605.6,9016.02,54182.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3434232.87,0.3234534032638511,10617396.0,1647368.0,4476033.0,6141363.0,15.51574416175115,42.15754032344654,57.84245967655346,1624369.0,15.29912795943563,799678115.0,637759635.0,1437437750.0,44.36780897120588
2025-05-10,19901.0,1542800.0,11320.0,3702570.0,1938808.0,0.0,9577.0,95617.0,-7755.0,9816.0,959647.0,-22445.0,0.0,822559.0,0.0,857995.0,1465660.0,1481028.0,7470.06,47808.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3001966.56,0.3016836850519898,9950709.0,1838778.0,4600145.0,5350564.0,18.478864169377278,46.22931893596728,53.77068106403272,1817642.0,18.266457194155713,805028679.0,642359780.0,1447388459.0,44.3806067407644
2025-05-11,17207.0,1418517.0,11488.0,3408155.0,1952724.0,0.0,7780.0,100524.0,-3542.0,9049.0,903632.0,-20314.0,0.0,815237.0,0.0,1013863.0,1347591.15,1363262.0,6068.400000000001,50262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2767183.55,0.2870233842677017,9640969.0,1938032.0,4705993.0,4934976.0,20.102045759093304,48.81244820930345,51.18755179069656,1917495.0,19.889027752293366,809963655.0,647065773.0,1457029428.0,44.40993164346712
2025-05-12,19207.0,1665802.0,11714.0,3796535.0,1959443.0,0.0,8505.0,95282.0,14760.0,11158.0,866355.0,-22859.0,0.0,864323.0,0.0,1180248.0,1582511.9,1518614.0,6633.900000000001,47641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3155400.8,0.3016818707445433,10459365.0,2069475.0,4893241.0,5566124.0,19.785856980801416,46.783346790173205,53.216653209826795,2046603.0,19.567182137730157,815529779.0,651959014.0,1467488793.0,44.426847898933154
2025-05-13,16250.0,1713044.0,12072.0,3829131.0,1950078.0,0.0,10279.0,117014.0,1673.0,12858.0,849425.0,-21570.0,0.0,854775.0,0.0,1635807.0,1627391.7999999998,1531652.4,8017.62,58507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3225568.8200000003,0.2936477592982756,10984483.0,2510162.0,5315015.0,5669468.0,22.851890252823004,48.38657404267456,51.61342595732544,2485232.0,22.624933736071146,821199247.0,657274029.0,1478473276.0,44.456267128361674
2025-05-14,15517.0,1811775.0,12046.0,4070809.0,1963411.0,0.0,11454.0,109765.0,-7413.0,14999.0,890696.0,-21225.0,0.0,838950.0,0.0,1579843.0,1721186.25,1628323.6,8934.12,54882.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3413326.47,0.3019641334891754,11303748.0,2497584.0,5299945.0,6003803.0,22.095184712185727,46.88661672217038,53.11338327782962,2470539.0,21.85592778607591,827203050.0,662573974.0,1489777024.0,44.47470751166585
2025-05-15,18124.0,1793559.0,12105.0,4259319.0,1987881.0,0.0,13453.0,134414.0,-5792.0,14671.0,922639.0,-21564.0,0.0,860900.0,0.0,1694572.0,1703881.0499999998,1703727.6,10493.34,67207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3485308.99,0.298054912155141,11693513.0,2643987.0,5492768.0,6200745.0,22.610715872980172,46.972778839002444,53.02722116099755,2617211.0,22.381734214517056,833403795.0,668066742.0,1501470537.0,44.49416259174988
2025-05-16,19856.0,1761737.0,12012.0,4471697.0,2006084.0,0.0,21393.0,127370.0,13619.0,12385.0,898874.0,-25795.0,0.0,889383.0,0.0,1673242.0,1673650.15,1788678.8,16686.54,63685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3542700.49,0.2983533502995618,11874177.0,2596513.0,5491980.0,6382197.0,21.86688812201469,46.25145810105408,53.74854189894592,2572116.0,21.661425461318288,839785992.0,673558722.0,1513344714.0,44.5079508831588
2025-05-17,22641.0,1588432.0,11980.0,4096421.0,1999630.0,0.0,14366.0,117795.0,7120.0,12677.0,835963.0,-24788.0,0.0,850327.0,0.0,1616504.0,1509010.4,1638568.4,11205.48,58897.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3217681.78,0.2887342381772589,11144095.0,2477124.0,5327081.0,5817014.0,22.228130682661984,47.801826886795205,52.198173113204795,2452467.0,22.006874492724624,845603006.0,678885803.0,1524488809.0,44.53202929349939
2025-05-18,16765.0,1469807.0,12048.0,3700342.0,2027937.0,0.0,13684.0,95116.0,-6648.0,13246.0,813961.0,-21601.0,0.0,754654.0,0.0,1705475.0,1396316.65,1480136.8,10673.52,47558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2934684.97,0.2766934058816153,10606270.0,2544730.0,5327321.0,5278949.0,23.992694887080944,50.22803492651045,49.77196507348955,2519436.0,23.75421330967437,850881955.0,684213124.0,1535095079.0,44.57138410252177
2025-05-19,15035.0,1470498.0,11962.0,3861254.0,2061321.0,0.0,13927.0,105973.0,7073.0,15169.0,881896.0,-18337.0,0.0,824013.0,0.0,1924310.0,1396973.1,1544501.6,10863.06,52986.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3005324.26,0.2690454215155641,11170323.0,2833337.0,5718671.0,5451652.0,25.364861875524998,51.195216109686356,48.804783890313644,2806206.0,25.121977224830474,856333607.0,689931795.0,1546265402.0,44.61923510075407
2025-05-20,14892.0,1606170.0,11282.0,4197378.0,2045615.0,0.0,13267.0,102015.0,9790.0,14864.0,931293.0,-15814.0,0.0,842961.0,0.0,1698740.0,1525861.5,1678951.2000000002,10348.26,51007.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3266168.46,0.2849168440762641,11463585.0,2656179.0,5544755.0,5918830.0,23.170578837248556,48.36842052464391,51.63157947535609,2630033.0,22.942500099227246,862252437.0,695476550.0,1557728987.0,44.64682597576905
2025-05-21,13302.0,1675544.0,11013.0,4335335.0,2048460.0,0.0,11193.0,120613.0,4417.0,14710.0,928628.0,-23785.0,0.0,853598.0,0.0,1459650.0,1591766.7999999998,1734134.0,8730.54,60306.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3394937.84,0.2962748657269941,11458744.0,2414001.0,5316059.0,6142685.0,21.06689005356957,46.393034000934136,53.60696599906587,2388278.0,20.84240646269783,868395122.0,700792609.0,1569187731.0,44.6595773823317
2025-05-22,22945.0,1633825.0,10996.0,4346764.0,2037989.0,0.0,11829.0,101942.0,-2467.0,16186.0,978698.0,-18228.0,0.0,862962.0,0.0,1413620.0,1552133.75,1738705.6,9226.62,50971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3351036.97,0.2935692032045033,11414811.0,2419500.0,5320451.0,6094360.0,21.196145954584793,46.61006651796512,53.38993348203488,2392318.0,20.958016738078275,874489482.0,706113060.0,1580602542.0,44.6736634439754
2025-05-23,19827.0,1564677.0,11590.0,4150403.0,2047750.0,0.0,10510.0,100914.0,2463.0,16267.0,1017757.0,-15568.0,0.0,855081.0,0.0,1370202.0,1486443.15,1660161.2000000002,8197.800000000001,50457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3205259.15,0.287592258732071,11145151.0,2415816.0,5318647.0,5826504.0,21.675937813673407,47.72162351142663,52.27837648857337,2387959.0,21.425990549612113,880315986.0,711431707.0,1591747693.0,44.69500475035399
2025-05-24,9446.0,1471560.0,12017.0,3817343.0,2040399.0,0.0,9562.0,97025.0,-7393.0,14365.0,942498.0,-16044.0,0.0,803016.0,0.0,1398409.0,1397982.0,1526937.2000000002,7458.360000000001,48512.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2980890.06,0.2810518136854747,10606194.0,2367289.0,5210704.0,5395490.0,22.319872708343823,49.12887695623896,50.87112304376104,2340907.0,22.071131265371914,885711476.0,716642411.0,1602353887.0,44.72435314159787
2025-05-25,11171.0,1447946.0,12100.0,3727137.0,2051714.0,0.0,8094.0,95781.0,7570.0,14078.0,861795.0,-21706.0,0.0,774843.0,0.0,1373692.0,1375548.7,1490854.8,6313.320000000001,47890.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2920607.32,0.2817166596895202,10367180.0,2261665.0,5088222.0,5278958.0,21.81562392087337,49.0800969984123,50.919903001587706,2235487.0,21.563115524183047,890990434.0,721730633.0,1612721067.0,44.75235350788655
2025-05-26,17132.0,1488272.0,11871.0,3849967.0,2062486.0,0.0,8232.0,103909.0,6765.0,12250.0,823757.0,-13701.0,0.0,751677.0,0.0,1296513.0,1413858.4,1539986.8,6420.96,51954.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3012220.66,0.2893880064951896,10408934.0,2144391.0,4958554.0,5450380.0,20.601446795608464,47.63748141740547,52.36251858259453,2120270.0,20.369713171396803,896440814.0,726689187.0,1623130001.0,44.77085547998567
2025-05-27,17162.0,1606459.0,11907.0,4241782.0,2090112.0,0.0,8748.0,113094.0,826.0,12345.0,801518.0,-17548.0,0.0,845336.0,0.0,1043353.0,1526136.0499999998,1696712.8,6823.4400000000005,56547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3286219.29,0.3049953427738839,10774654.0,1869123.0,4804571.0,5970083.0,17.347406236896333,44.591417970358954,55.40858202964104,1844871.0,17.122322443022302,902410897.0,731493758.0,1633904655.0,44.769672193632374
2025-05-28,17083.0,1802275.0,11864.0,4601321.0,2092902.0,0.0,10221.0,116172.0,3234.0,14946.0,784987.0,-25691.0,0.0,883676.0,0.0,693632.0,1712161.25,1840528.4,7972.38,58086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3618748.03,0.3286187199850054,11011996.0,1505429.0,4482007.0,6529989.0,13.670809542611531,40.70113174759599,59.29886825240401,1478619.0,13.427347776007185,908940886.0,735975765.0,1644916651.0,44.74243509861583
2025-05-29,14862.0,1835388.0,11587.0,4671667.0,2061551.0,0.0,9331.0,109612.0,3267.0,11634.0,815744.0,-22838.0,0.0,855847.0,0.0,783651.0,1743618.6,1868666.8,7278.18,54806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3674369.58,0.3290673142747831,11166012.0,1622616.0,4540014.0,6625998.0,14.53174150269586,40.6592255139973,59.3407744860027,1599395.0,14.323780056836766,915566884.0,740515779.0,1656082663.0,44.7149043670654
2025-05-30,17998.0,1719771.0,11373.0,4713942.0,2088526.0,0.0,8569.0,108979.0,3175.0,13272.0,852390.0,-23975.0,0.0,880675.0,0.0,831205.0,1633782.45,1885576.8,6683.820000000001,54489.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3580532.57,0.3188732384206117,11228702.0,1708240.0,4677441.0,6551261.0,15.213156427163174,41.65611483856282,58.34388516143718,1683595.0,14.993674246587005,922118145.0,745193220.0,1667311365.0,44.69430459379134
2025-05-31,23456.0,1510818.0,11351.0,4314169.0,2093576.0,0.0,8401.0,92856.0,929.0,15434.0,1006146.0,-26253.0,0.0,873136.0,0.0,780604.0,1435277.1,1725667.6,6552.780000000001,46428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3213925.48,0.3001847645507758,10706491.0,1813535.0,4780247.0,5926244.0,16.938649647209342,44.64812047196416,55.35187952803584,1786750.0,16.6884743096501,928044389.0,749973467.0,1678017856.0,44.694009918807446
2025-06-01,18931.0,1562997.0,11157.0,4067005.0,2133559.0,0.0,7752.0,95643.0,5657.0,13626.0,935206.0,-23088.0,0.0,846563.0,0.0,800804.0,1484847.15,1626802.0,6046.56,47821.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3165517.21,0.3022171966998883,10474312.0,1760793.0,4740915.0,5733397.0,16.81058383595982,45.26230457905015,54.73769542094984,1736010.0,16.573976410097387,933777786.0,754714382.0,1688492168.0,44.69753525087124
2025-06-02,18045.0,1563039.0,11311.0,4138934.0,2149144.0,0.0,8063.0,99313.0,-4611.0,13145.0,948893.0,-23218.0,0.0,874237.0,0.0,1400620.0,1484887.05,1655573.6,6289.14,49656.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3196406.2900000005,0.2852228198508767,11206699.0,2373969.0,5397350.0,5809349.0,21.183481415892405,48.16181821248166,51.838181787518344,2349513.0,20.965254799829992,939587135.0,760111732.0,1699698867.0,44.72037645948493
2025-06-03,19377.0,1662391.0,11472.0,4255845.0,2126117.0,0.0,10227.0,98610.0,-4149.0,13598.0,934901.0,-23380.0,0.0,865412.0,0.0,1718670.0,1579271.45,1702338.0,7977.06,49305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3338891.51,0.2854426047231814,11697243.0,2678641.0,5670170.0,6027073.0,22.899763645159805,48.47441401362697,51.525585986373024,2653571.0,22.685439637357284,945614208.0,765781902.0,1711396110.0,44.74603497842472
2025-06-04,17685.0,1913728.0,11673.0,4853349.0,2141855.0,0.0,13859.0,102756.0,-1432.0,12438.0,833358.0,-21685.0,0.0,838459.0,0.0,1062474.0,1818041.6,1941339.6,10810.02,51378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3821569.22,0.324302932743514,11783949.0,1919943.0,4900257.0,6883692.0,16.292865829612808,41.58416673391916,58.41583326608084,1895832.0,16.088257001112275,952497900.0,770682159.0,1723180059.0,44.72441257515736
2025-06-05,19908.0,2060989.0,11241.0,5240629.0,2163015.0,0.0,15104.0,136263.0,6544.0,12591.0,825653.0,-23797.0,0.0,838234.0,0.0,741325.0,1957939.55,2096251.6,11781.12,68131.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4134103.77,0.3432203128523233,12045044.0,1590810.0,4592059.0,7452985.0,13.207174668685312,38.124053345093635,61.875946654906365,1566978.0,13.009317359073158,959950885.0,775274218.0,1735225103.0,44.67859626164018
2025-06-06,23617.0,2148541.0,11368.0,5462187.0,2158139.0,0.0,28402.0,134235.0,9686.0,13785.0,948046.0,-29763.0,0.0,835919.0,0.0,674208.0,2041113.95,2184874.8000000003,22153.56,67117.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4315259.81,0.3475891180145036,12414830.0,1647407.0,4641465.0,7773365.0,13.269670225045369,37.38645635904801,62.61354364095199,1622254.0,13.067065759257277,967724250.0,779915683.0,1747639933.0,44.62679458583875
2025-06-07,19566.0,2001855.0,11759.0,4948046.0,2192934.0,0.0,14783.0,127553.0,1092.0,13501.0,983800.0,-24508.0,0.0,785693.0,0.0,931193.0,1901762.25,1979218.4,11530.74,63776.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3956287.8900000006,0.3293855092744497,12011117.0,1940253.0,4918880.0,7092237.0,16.153809841332826,40.952727377478716,59.047272622521284,1914993.0,15.9435046715472,974816487.0,784834563.0,1759651050.0,44.601715948170515
2025-06-08,18980.0,1844135.0,11709.0,4638408.0,2179630.0,0.0,8613.0,120708.0,-8914.0,12922.0,981729.0,-24004.0,0.0,757321.0,0.0,1093832.0,1751928.25,1855363.2,6718.14,60354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3674363.59,0.3154229017117081,11649007.0,2100192.0,5037143.0,6611864.0,18.028935856936133,43.24096465904776,56.75903534095224,2075561.0,17.817492941673056,981428351.0,789871706.0,1771300057.0,44.59276692723553
2025-06-09,14535.0,1927579.0,10520.0,4758181.0,2199820.0,0.0,11693.0,120404.0,3448.0,13611.0,982953.0,-19781.0,0.0,800879.0,0.0,1271623.0,1831200.05,1903272.4,9120.54,60202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3803794.99,0.3144343468435794,12097263.0,2278707.0,5279406.0,6817857.0,18.83655005268547,43.641326141293284,56.35867385870672,2254576.0,18.637075179732804,988246208.0,795151112.0,1783397320.0,44.58631304884994
2025-06-10,24312.0,2092159.0,10712.0,5064523.0,2229059.0,0.0,13335.0,121312.0,-4441.0,12114.0,907203.0,-27164.0,0.0,802234.0,0.0,865517.0,1987551.05,2025809.2,10401.3,60656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4084417.55,0.3370490943845637,12118168.0,1795546.0,4826839.0,7291329.0,14.81697563526104,39.831425014078036,60.168574985921964,1772720.0,14.628613830077287,995537537.0,799977951.0,1795515488.0,44.55422168989946
2025-06-11,23302.0,2074413.0,11570.0,4936512.0,2229676.0,0.0,14419.0,127413.0,-1895.0,14538.0,925335.0,-28466.0,0.0,788563.0,0.0,1103994.0,1970692.35,1974604.8,11246.82,63706.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4020250.47,0.3288163007150164,12226433.0,2055437.0,5073676.0,7152757.0,16.8114199783371,41.49759786848708,58.50240213151293,2029329.0,16.597882636742867,1002690294.0,805051627.0,1807741921.0,44.533548602704556
2025-06-12,24230.0,2162450.0,11585.0,5116812.0,2238844.0,0.0,17499.0,145964.0,-2596.0,14115.0,911528.0,-28991.0,0.0,773233.0,0.0,1107161.0,2054327.5,2046724.8,13649.22,72982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4187683.52,0.3350363651535527,12499191.0,2044389.0,5056466.0,7442725.0,16.356170571359378,40.454346205286406,59.545653794713594,2018689.0,16.15055726406613,1010133019.0,810108093.0,1820241112.0,44.50553762681963
2025-06-13,21234.0,2130478.0,11695.0,5007819.0,2257593.0,0.0,20738.0,156919.0,5171.0,14825.0,947022.0,-25090.0,0.0,809404.0,0.0,1109892.0,2023954.1,2003127.6,16175.64,78459.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4121716.84,0.3306264678974699,12466385.0,2083434.0,5150431.0,7315954.0,16.712415026489236,41.31455109079336,58.68544890920664,2056914.0,16.499682947382098,1017448973.0,815258524.0,1832707497.0,44.48383199907868
2025-06-14,19754.0,1997637.0,11682.0,4717248.0,2256155.0,0.0,12880.0,125806.0,-5000.0,12450.0,883679.0,-25877.0,0.0,768725.0,0.0,1166797.0,1897755.15,1886899.2,10046.4,62903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3857603.75,0.3227294159595464,11953059.0,2074608.0,5099488.0,6853571.0,17.356293481024398,42.662618832551566,57.337381167448434,2050476.0,17.154403738825348,1024302544.0,820358012.0,1844660556.0,44.47203087482291
2025-06-15,17902.0,1973349.0,11601.0,4548276.0,2265859.0,0.0,6575.0,124829.0,-9280.0,14123.0,885252.0,-23103.0,0.0,760746.0,0.0,1046620.0,1874681.55,1819310.4,5128.5,62414.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3761534.95,0.3232328440702813,11637230.0,1957596.0,4984201.0,6653029.0,16.821838186578763,42.829788532150694,57.170211467849306,1931872.0,16.60078901938004,1030955573.0,825342213.0,1856297786.0,44.461735569833834
2025-06-16,20394.0,2142689.0,11178.0,5096638.0,2264372.0,0.0,4720.0,134776.0,6299.0,11617.0,948184.0,-24070.0,0.0,800666.0,0.0,857339.0,2035554.55,2038655.2,3681.6,67388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4145279.35,0.3377785925384563,12272179.0,1828318.0,4893356.0,7378823.0,14.89807148347494,39.873570944491604,60.1264290555084,1805523.0,14.712326148437047,1038334396.0,830235569.0,1868569965.0,44.43160194967599
2025-06-17,21410.0,2229726.0,10979.0,5294850.0,2246153.0,0.0,13278.0,141851.0,-4469.0,11139.0,958847.0,-27298.0,0.0,803424.0,0.0,1187113.0,2118239.7,2117940.0,10356.84,70925.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4317462.039999999,0.3347554879448196,12897360.0,2168078.0,5217655.0,7679705.0,16.81024643803073,40.455217191735365,59.54478280826464,2145960.0,16.6387539775582,1046014101.0,835453224.0,1881467325.0,44.40434404036222
2025-06-18,20716.0,2381512.0,11345.0,5505246.0,2235998.0,0.0,21581.0,150721.0,-6586.0,12430.0,987132.0,-25357.0,0.0,821542.0,0.0,1073646.0,2262436.4,2202098.4,16833.18,75360.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4556728.48,0.3451765523814472,13201153.0,2084553.0,5142093.0,8059060.0,15.790688889069008,38.95184761512877,61.04815238487124,2060778.0,15.610590983984505,1054073161.0,840595317.0,1894668478.0,44.366353626536664
2025-06-19,21700.0,2396089.0,11301.0,5485726.0,2245939.0,0.0,17699.0,156752.0,3910.0,9519.0,1012465.0,-25044.0,0.0,815800.0,0.0,1147364.0,2276284.55,2194290.4,13805.22,78376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4562756.169999999,0.3430990963446375,13298654.0,2180649.0,5242388.0,8056266.0,16.39751662085501,39.42044059496548,60.57955940503452,2159829.0,16.240959423412324,1062129427.0,845837705.0,1907967132.0,44.33188029362762
2025-06-20,21459.0,2310599.0,11351.0,4760409.0,2237734.0,0.0,10860.0,133409.0,-6854.0,11254.0,1008001.0,-26909.0,0.0,769943.0,0.0,1931907.0,2195069.05,1904163.6,8470.800000000001,66704.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4174407.95,0.3165915890578619,13185467.0,2962513.0,5970190.0,7215277.0,22.468017249597604,45.27856313318292,54.72143686681707,2939908.0,22.296578498129797,1069344704.0,851807895.0,1921152599.0,44.33837767199669
2025-06-21,19673.0,2230652.0,11738.0,4566121.0,2256541.0,0.0,11114.0,142968.0,-1718.0,12238.0,1014196.0,-26874.0,0.0,714571.0,0.0,2219868.0,2119119.4,1826448.4,8668.92,71484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4025720.72,0.3054414705546059,13180007.0,3258040.0,6229152.0,6950855.0,24.719561985058125,47.26212967868682,52.73787032131318,3234064.0,24.537650093812545,1076295559.0,858037047.0,1934332606.0,44.35829930894521
2025-06-22,17379.0,2251741.0,11620.0,4912909.0,2250017.0,0.0,19316.0,146179.0,-8433.0,12082.0,991706.0,-21679.0,0.0,708883.0,0.0,2132758.0,2139153.95,1965163.6,15066.48,73089.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4192473.53,0.3120047404182311,13437211.0,3148166.0,6107066.0,7330145.0,23.42871597387285,45.44891049191681,54.55108950808318,3124464.0,23.25232520349647,1083625704.0,864144113.0,1947769817.0,44.365823181867285
2025-06-23,18446.0,2578141.0,11483.0,5744852.0,2232765.0,0.0,54760.0,178569.0,3354.0,12387.0,1043962.0,-22407.0,0.0,787179.0,0.0,1787145.0,2449233.95,2297940.8000000003,42712.8,89284.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4879172.05,0.3380978374489293,14431243.0,2854977.0,5874921.0,8556322.0,19.783306261283247,40.70973650710476,59.29026349289524,2831107.0,19.61790124384989,1092182026.0,870019034.0,1962201060.0,44.33893405398528
2025-06-24,21091.0,2782414.0,11609.0,6402550.0,2193754.0,0.0,110697.0,189983.0,5943.0,12349.0,1022194.0,-24619.0,0.0,816170.0,0.0,1155631.0,2643293.3,2561020.0,86343.66,94991.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5385648.46,0.3664366769222562,14697351.0,2201783.0,5211707.0,9485644.0,14.980815250312796,35.46017918467076,64.53982081532924,2177825.0,14.817806283594914,1101667670.0,875230741.0,1976898411.0,44.272924502846394
2025-06-25,19840.0,2704796.0,11541.0,6384571.0,2185816.0,58.0,127388.0,187146.0,16494.0,14252.0,977665.0,-24069.0,0.0,785257.0,0.0,1200667.0,2569556.2,2553828.4000000004,99362.64,93573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5316320.239999999,0.3646535523217175,14579099.0,2204125.0,5175198.0,9403901.0,15.11838968923937,35.49737881607087,64.50262118392914,2178332.0,14.941472034725878,1111071571.0,880405939.0,1991477510.0,44.208680970743174
2025-06-26,16949.0,2665840.0,11428.0,6110431.0,2205196.0,23.0,66353.0,171325.0,-16677.0,12269.0,976064.0,-22917.0,0.0,770834.0,0.0,1087451.0,2532548.0,2444172.4,51755.34,85662.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5114138.24,0.3632925233450338,14077191.0,2087212.0,5063242.0,9013949.0,14.826906873679558,35.96770122675753,64.03229877324247,2063515.0,14.658570733323147,1120085520.0,885469181.0,2005554701.0,44.15083670161136
