period,COL,NG,NUC,OIL,OTH,SUN,WAT,WND
2020-02-11 15:00:00,84891,187298,92060,1380,7309,3200,40977,38513
2020-02-11 16:00:00,85947,184742,92032,1406,7442,10253,39474,38096
2020-02-11 17:00:00,84346,181271,91988,1384,7453,15683,37059,37373
2020-02-11 18:00:00,82309,179255,91953,1355,7441,16920,35930,36674
2020-02-11 19:00:00,80108,178918,91911,1350,7360,17030,34438,37410
2020-02-11 20:00:00,78449,176981,91826,1384,7393,17129,33760,37735
2020-02-11 21:00:00,77100,177883,91828,1359,7390,17108,33779,37118
2020-02-11 22:00:00,76927,181476,91893,1405,7351,15927,35397,36502
2020-02-11 23:00:00,79669,188905,91919,1411,7430,13625,39066,34712
2020-02-12 00:00:00,83382,195850,91907,1364,7351,9440,42819,33081
2020-02-12 01:00:00,87367,203336,91890,1362,7407,1742,42862,33624
2020-02-12 02:00:00,87165,203368,91896,1308,7364,12,42262,35744
2020-02-12 03:00:00,83863,195822,91904,1204,7075,0,41594,35994
2020-02-12 04:00:00,78867,185185,91873,1084,6926,-8,39031,34561
2020-02-12 05:00:00,74114,177504,91924,1097,6733,-16,36320,31949
2020-02-12 06:00:00,72887,167231,91905,1217,6515,-28,33600,31545
2020-02-12 07:00:00,66377,156925,91920,1215,6407,-34,30677,34010
2020-02-12 08:00:00,64299,152660,91815,1164,6352,-30,29693,34284
2020-02-12 09:00:00,63169,150244,91840,1151,6307,-32,29450,33734
2020-02-12 10:00:00,63814,154029,91956,1219,6362,-38,29680,33143
2020-02-12 11:00:00,67688,164994,91996,1228,6835,-33,32065,31725
2020-02-12 12:00:00,74912,179178,91866,1216,7326,-33,36514,30719
2020-02-12 13:00:00,81148,190073,91841,1327,7465,229,41768,30585
2020-02-12 14:00:00,83668,196352,91844,1359,7457,1368,41382,31052
2020-02-12 15:00:00,85755,196366,91874,1325,7398,4032,41809,30379
2020-02-12 16:00:00,86633,189117,91870,1269,7182,12640,41292,29864
2020-02-12 17:00:00,85750,183666,91880,1257,7219,18698,40006,29319
2020-02-12 18:00:00,83827,179024,91778,1236,7145,20469,38146,31315
2020-02-12 19:00:00,82674,178961,91772,1074,7115,20321,36893,34109
2020-02-12 20:00:00,81201,175026,91609,1108,7155,19561,36466,37923
2020-02-12 21:00:00,79764,175506,91842,1233,7299,18882,36304,39870
2020-02-12 22:00:00,79548,178348,91775,1270,7505,17434,38119,40927
2020-02-12 23:00:00,80436,182544,91712,1342,7564,15073,41841,41992
2020-02-13 00:00:00,82914,190833,90423,1392,7657,10393,43391,42264
2020-02-13 01:00:00,86065,198827,90426,1342,7697,2096,43245,40183
2020-02-13 02:00:00,86057,199983,90457,1256,7730,190,43262,40149
2020-02-13 03:00:00,82985,191681,90439,1227,7289,181,42325,40412
2020-02-13 04:00:00,77674,182287,90418,1180,7036,174,40681,40378
2020-02-13 05:00:00,72548,168944,90526,1185,6960,149,39064,39769
2020-02-13 06:00:00,70612,160314,90638,1170,6889,-6,35645,38513
2020-02-13 07:00:00,65596,150925,90619,1215,6864,-34,33212,42366
2020-02-13 08:00:00,65224,146301,90639,1218,6828,-36,31848,41731
2020-02-13 09:00:00,66010,145813,90630,1225,6789,-34,30713,40853
2020-02-13 10:00:00,68476,148631,90687,1229,6750,-33,30350,40473
2020-02-13 11:00:00,71300,158787,90621,1464,6849,-35,31237,41004
2020-02-13 12:00:00,77757,175279,90565,1499,7037,-35,34572,41256
2020-02-13 13:00:00,83768,190311,90552,1419,7111,215,38943,40413
2020-02-13 14:00:00,88105,198950,90523,1362,7101,1334,40052,38322
2020-02-13 15:00:00,89681,202236,90457,1392,7104,4496,41209,35706
2020-02-13 16:00:00,90954,199544,90535,1404,7108,13390,40413,31869
2020-02-13 17:00:00,91861,196183,90514,1349,7140,18631,39209,27472
2020-02-13 18:00:00,93268,194873,90657,1352,7137,20057,38231,23465
2020-02-13 19:00:00,92351,193446,90735,1508,7135,19545,37525,21967
2020-02-13 20:00:00,91140,193076,90683,1391,7157,18862,36966,21483
2020-02-13 21:00:00,89484,192192,90380,1339,7083,18824,36776,21533
2020-02-13 22:00:00,88757,194137,90048,1320,7129,18023,37804,22325
2020-02-13 23:00:00,91718,198061,89696,1426,7138,15914,39614,22599
2020-02-14 00:00:00,94792,205498,89513,1432,7272,10794,43273,23206
2020-02-14 01:00:00,99726,214443,89525,1434,7257,2242,43887,26342
2020-02-14 02:00:00,99156,215663,89511,1306,7289,164,43843,31234
2020-02-14 03:00:00,96102,209094,89543,1256,7272,159,42601,34243
2020-02-14 04:00:00,92267,200072,89567,1240,7113,151,40271,35000
2020-02-14 05:00:00,86863,189781,89628,1229,6644,130,37926,34313
2020-02-14 06:00:00,87694,182618,88259,1210,6654,-24,35188,36028
2020-02-14 07:00:00,84753,175528,88279,1143,6741,-34,32889,37103
2020-02-14 08:00:00,82226,172404,88334,1211,6762,-31,31978,37901
2020-02-14 09:00:00,82698,173344,88351,1236,6848,-35,31432,37579
2020-02-14 10:00:00,85635,177920,88394,1243,7321,-29,32223,36335
2020-02-14 11:00:00,89534,189509,88484,1336,7530,-30,35723,36061
2020-02-14 12:00:00,95791,209455,88626,1462,7584,-26,41316,36321
2020-02-14 13:00:00,101137,224547,88566,1559,7573,168,44153,36245
2020-02-14 14:00:00,102436,229789,88563,1577,7599,1400,44679,37427
2020-02-14 15:00:00,100705,225245,88542,1496,7597,4977,43961,37453
2020-02-14 16:00:00,98364,211384,88529,1391,7503,14466,41930,37384
2020-02-14 17:00:00,95105,197234,88526,1313,7310,20314,39707,38984
2020-02-14 18:00:00,90217,187564,88543,1195,7084,22782,38263,40432
2020-02-14 19:00:00,86268,177393,88537,1176,7020,23507,36754,43335
2020-02-14 20:00:00,84887,170969,88496,1208,6993,22882,35389,45461
2020-02-14 21:00:00,82177,167040,88675,1214,7016,22559,35374,48090
2020-02-14 22:00:00,80838,168367,88794,1444,7085,20369,39479,50793
2020-02-14 23:00:00,82355,174002,88847,1546,7353,15795,42007,53192
2020-02-15 00:00:00,85177,182420,88813,1516,7592,10272,45004,54077
2020-02-15 01:00:00,90896,192586,88840,1394,7659,2090,45982,54897
2020-02-15 02:00:00,91851,193330,88840,1399,7620,170,45481,58394
2020-02-15 03:00:00,90596,182904,87940,1401,7538,175,43254,61301
2020-02-15 04:00:00,86605,179665,87938,1387,7440,82,41336,62635
2020-02-15 05:00:00,80138,165299,88528,1161,7024,-10,39330,64460
2020-02-15 06:00:00,82336,162298,88116,1262,7259,-23,38004,64509
2020-02-15 07:00:00,80933,158597,87940,1233,7338,-17,36047,64239
2020-02-15 08:00:00,79456,156317,87683,1168,7315,-21,35651,63980
2020-02-15 09:00:00,79315,154586,87649,1187,7207,-34,35117,63640
2020-02-15 10:00:00,79679,154891,87774,1342,7143,-36,36133,63815
2020-02-15 11:00:00,80274,161393,87986,1352,7107,-34,36942,63022
2020-02-15 12:00:00,82676,169264,88083,1404,7108,-17,39750,61977
2020-02-15 13:00:00,82496,176799,88090,1383,7223,758,43170,60015
2020-02-15 14:00:00,83581,179388,88066,1437,7174,4105,43052,58580
2020-02-15 15:00:00,83377,178858,88039,1391,7228,8724,42926,55156
2020-02-15 16:00:00,81459,171580,87851,1437,7211,17371,41156,50621
2020-02-15 17:00:00,78882,161013,87774,1409,7065,23034,39874,47163
2020-02-15 18:00:00,76213,154852,87755,1308,7021,23928,38256,42573
2020-02-15 19:00:00,73914,151856,87519,1180,6889,23881,37216,37759
2020-02-15 20:00:00,72390,151243,87667,1292,6817,22560,36316,33760
2020-02-15 21:00:00,72384,153516,87751,1321,6837,21481,35925,29819
2020-02-15 22:00:00,72405,157363,87756,1341,6906,18340,37532,28341
2020-02-15 23:00:00,78584,165850,87843,1397,7019,14438,39446,26863
2020-02-16 00:00:00,83751,172503,87846,1420,7043,9550,42462,25403
2020-02-16 01:00:00,88211,181443,87820,1369,7139,2101,44492,24701
2020-02-16 02:00:00,88420,180226,86982,1376,7190,225,45384,26728
2020-02-16 03:00:00,84250,173924,86911,1336,6880,170,44621,29751
2020-02-16 04:00:00,79930,169904,86719,1365,6873,161,43155,30725
2020-02-16 05:00:00,84385,163797,86598,1324,7352,148,41185,30577
2020-02-16 06:00:00,74501,157082,87191,1364,6693,99,38505,30417
2020-02-16 07:00:00,73306,149739,87170,1358,6551,-26,36515,30515
2020-02-16 08:00:00,72310,145803,86976,1275,6484,-29,35267,31235
2020-02-16 09:00:00,72167,144475,86905,1226,6376,-16,34149,31037
2020-02-16 10:00:00,71876,143042,87174,1279,6359,-9,33713,30963
2020-02-16 11:00:00,73697,145372,87409,1344,6417,-8,34205,30382
2020-02-16 12:00:00,74894,149591,87512,1344,6388,-4,35501,30704
2020-02-16 13:00:00,77698,154490,87636,1327,6563,367,37619,31632
2020-02-16 14:00:00,77622,160371,87704,1334,6658,1691,40029,32632
2020-02-16 15:00:00,77551,162737,87842,1369,6726,5491,40014,32252
2020-02-16 16:00:00,77439,160529,87984,1360,6559,14195,39065,28002
2020-02-16 17:00:00,75739,157871,88111,1314,6551,18057,36999,26219
2020-02-16 18:00:00,74354,154862,88226,1254,6565,18007,36013,26161
2020-02-16 19:00:00,72680,153280,88322,1226,6587,17507,35553,26417
2020-02-16 20:00:00,71532,151946,88461,1135,6547,16389,34676,25802
2020-02-16 21:00:00,71442,152678,88644,1269,6546,15675,34248,25183
2020-02-16 22:00:00,70557,155414,88820,1160,6556,14689,34868,27507
2020-02-16 23:00:00,73099,160336,89013,1248,6709,13563,37617,29103
2020-02-17 00:00:00,77457,166478,89007,1326,6737,10072,38775,29667
2020-02-17 01:00:00,82284,171360,89059,1330,6783,2141,40103,33007
2020-02-17 02:00:00,79905,170645,88894,1329,6820,229,41762,38720
2020-02-17 03:00:00,77047,161466,88453,1244,6803,230,41835,43041
2020-02-17 04:00:00,73222,152321,88157,1152,6852,217,40106,46000
2020-02-17 05:00:00,69439,146683,88480,1292,6750,186,37806,48632
2020-02-17 06:00:00,67257,134080,87506,1247,6803,123,35436,47454
2020-02-17 07:00:00,65711,128719,87437,1251,6768,-9,34036,46878
2020-02-17 08:00:00,64366,126674,87436,1208,6625,2,33557,46279
2020-02-17 09:00:00,64489,127867,87721,1241,6537,-12,32907,44162
2020-02-17 10:00:00,66577,133672,88059,1246,6561,-15,32795,42697
2020-02-17 11:00:00,71298,140009,88291,1273,6742,-23,35561,40934
2020-02-17 12:00:00,77845,148405,88605,1297,6987,-24,43034,39846
2020-02-17 13:00:00,84687,157075,88626,1310,7068,430,45421,38946
2020-02-17 14:00:00,86113,163442,88664,1310,7086,1873,44896,39614
2020-02-17 15:00:00,86120,165330,88650,1409,6974,5308,43105,39761
2020-02-17 16:00:00,83944,163548,88759,1411,6806,14044,41888,35897
2020-02-17 17:00:00,82656,160160,88742,1259,6840,19570,39711,34640
2020-02-17 18:00:00,81131,156530,88859,1213,6849,22016,36869,34786
2020-02-17 19:00:00,80430,155897,88888,1275,6732,22138,36040,33834
2020-02-17 20:00:00,80991,155714,88858,1325,6630,21069,35404,32961
2020-02-17 21:00:00,79605,158266,88870,1273,6666,19982,35158,33731
2020-02-17 22:00:00,78372,162563,88899,1287,6815,18086,36445,35360
2020-02-17 23:00:00,81522,168485,89171,1387,7030,15139,38115,37643
2020-02-18 00:00:00,84755,174402,89177,1459,7138,10177,40846,37942
2020-02-18 01:00:00,87815,180898,89281,1464,7180,2372,42283,39204
2020-02-18 02:00:00,86195,180734,89389,1447,7185,192,43070,41661
2020-02-18 03:00:00,79531,172180,89462,1326,7157,152,42984,44119
2020-02-18 04:00:00,72992,161581,89697,1262,7035,145,40650,45568
2020-02-18 05:00:00,69762,150743,89442,1177,6947,130,38303,44603
2020-02-18 06:00:00,66076,134895,90151,1269,6872,35,35743,46147
2020-02-18 07:00:00,65109,125579,90468,1235,6800,-32,33594,46140
2020-02-18 08:00:00,62885,121599,90649,1139,6771,-37,31794,46123
2020-02-18 09:00:00,62436,119840,90754,1143,6859,-39,31205,46835
2020-02-18 10:00:00,63230,122272,90893,1264,6963,-34,31005,46998
2020-02-18 11:00:00,65871,131922,90942,1296,7164,-32,34026,47462
2020-02-18 12:00:00,71662,145963,91027,1298,7332,-12,36965,48015
2020-02-18 13:00:00,78114,159000,91067,1366,7307,349,40674,47498
2020-02-18 14:00:00,82353,168209,91007,1376,7318,1394,40579,46524
2020-02-18 15:00:00,82642,171987,90989,1419,7333,3744,40862,44796
2020-02-18 16:00:00,82183,169202,90899,1401,7277,11336,40296,43655
2020-02-18 17:00:00,80470,167344,90818,1395,7096,17094,38799,43024
2020-02-18 18:00:00,80434,165807,90807,1410,6472,18677,37329,40753
2020-02-18 19:00:00,80054,165922,90804,1383,6566,18189,36648,38418
2020-02-18 20:00:00,80096,168080,90765,1386,6900,18000,35271,36811
2020-02-18 21:00:00,80284,170277,90598,1388,6992,16858,34374,34420
2020-02-18 22:00:00,80988,172978,90660,1397,7105,16191,35213,32722
2020-02-18 23:00:00,84809,178545,90870,1358,7116,13394,38796,30529
2020-02-19 00:00:00,88701,183352,90891,1313,7247,9885,43271,28405
2020-02-19 01:00:00,93423,189676,90905,1356,7314,2321,44026,27731
2020-02-19 02:00:00,93361,189786,90932,1352,7400,215,43426,29714
2020-02-19 03:00:00,89107,183973,90936,1303,7504,33,42935,30607
2020-02-19 04:00:00,82793,173853,90827,1222,7256,9,39890,32119
2020-02-19 05:00:00,78149,162905,90552,1256,7089,-26,37102,31906
2020-02-19 06:00:00,74607,151884,90967,1195,6954,-34,34870,30914
2020-02-19 07:00:00,72355,145255,90953,1155,6877,-28,32282,30972
2020-02-19 08:00:00,72129,143817,90880,1130,6785,-30,30957,29701
2020-02-19 09:00:00,73163,144825,90901,1115,6689,-33,28656,28339
2020-02-19 10:00:00,74564,149573,91011,1180,6667,-29,28838,27201
2020-02-19 11:00:00,79808,161200,91107,1208,6911,-30,29891,26362
2020-02-19 12:00:00,89207,176620,91172,1279,7173,-15,33234,24514
2020-02-19 13:00:00,96146,188051,91140,1331,7200,185,39553,23114
2020-02-19 14:00:00,98695,193285,91037,1323,7245,988,40525,21583
2020-02-19 15:00:00,99377,196680,90689,1355,7259,3656,41757,18590
2020-02-19 16:00:00,98938,195170,89958,1225,7252,11571,40333,15445
2020-02-19 17:00:00,98674,189639,89960,1241,7239,17082,38516,13340
2020-02-19 18:00:00,97042,185724,89887,1205,7261,18572,36173,11990
2020-02-19 19:00:00,94957,184462,89790,1117,7230,18755,34273,11936
2020-02-19 20:00:00,93684,184209,89978,1076,7236,18020,32588,13022
2020-02-19 21:00:00,91050,183459,90208,1068,7351,17427,31761,15076
2020-02-19 22:00:00,91431,189150,90447,1170,7461,16131,33914,16263
2020-02-19 23:00:00,95546,193999,90456,1319,7253,14247,37347,17258
2020-02-20 00:00:00,99997,200203,90472,1349,7285,10435,41998,17822
2020-02-20 01:00:00,103278,208230,90496,1385,7310,2789,43724,18706
2020-02-20 02:00:00,104459,209492,90548,1414,7278,232,43256,20574
2020-02-20 03:00:00,99436,202508,90554,1369,7285,98,40754,23188
2020-02-20 04:00:00,93242,193877,90453,1295,7062,-10,38069,24307
2020-02-20 05:00:00,84263,177804,90449,1243,7012,-31,34376,26911
2020-02-20 06:00:00,81973,175145,90583,1265,7006,-31,31747,26687
2020-02-20 07:00:00,77907,167589,90660,1216,6990,-34,29250,28827
2020-02-20 08:00:00,75792,162655,90237,1195,6733,-35,28093,32023
2020-02-20 09:00:00,75200,158143,90209,1195,6194,-29,27680,35521
2020-02-20 10:00:00,78081,160329,90229,1272,6095,-9,28138,36885
2020-02-20 11:00:00,83379,168000,90271,1289,6110,-8,30655,38335
2020-02-20 12:00:00,89620,183429,90314,1433,6108,-6,35498,39371
2020-02-20 13:00:00,95699,196765,90333,1451,6135,176,39978,40159
2020-02-20 14:00:00,99026,201402,90303,1451,6154,809,39581,40306
2020-02-20 15:00:00,100857,201523,90282,1401,6766,3257,40121,40102
2020-02-20 16:00:00,99930,196302,90352,1362,6803,11264,39620,39564
2020-02-20 17:00:00,99018,194119,90347,1388,6866,16553,38526,37869
2020-02-20 18:00:00,98214,191013,90372,1399,6905,17912,37143,36313
2020-02-20 19:00:00,96769,188428,90314,1359,6870,18289,36376,35857
2020-02-20 20:00:00,96153,188727,90332,1333,6806,18110,35370,34922
2020-02-20 21:00:00,96090,189822,90352,1381,6902,17249,34852,34588
2020-02-20 22:00:00,95564,195000,90413,1433,6909,16889,37945,33219
2020-02-20 23:00:00,98637,202697,90500,1473,6929,14625,41523,32457
2020-02-21 00:00:00,102227,210071,90593,1490,6956,10215,44899,31933
2020-02-21 01:00:00,106468,217017,90617,1437,6924,2446,47188,32973
2020-02-21 02:00:00,108201,216732,90639,1436,7002,38,46266,35375
2020-02-21 03:00:00,106826,210223,90814,1407,6923,-16,44342,36793
2020-02-21 04:00:00,102670,200892,90939,1374,6200,-4,40903,37009
2020-02-21 05:00:00,90193,190856,90759,1349,6114,-5,37790,36247
2020-02-21 06:00:00,92402,186314,91149,1353,6184,-7,34463,36086
2020-02-21 07:00:00,91490,181667,91240,1212,6172,-2,31427,35816
2020-02-21 08:00:00,91415,178640,91319,1145,6205,-11,30237,35653
2020-02-21 09:00:00,91579,178563,91484,1173,6729,-21,30592,36089
2020-02-21 10:00:00,92827,182826,91520,1371,6766,-18,32464,36455
2020-02-21 11:00:00,96020,193139,91537,1358,6939,-28,36925,37076
2020-02-21 12:00:00,100524,210947,91587,1344,6952,-26,43917,37783
2020-02-21 13:00:00,105349,221054,91603,1396,6928,338,47228,38633
2020-02-21 14:00:00,105356,222855,91666,1548,6977,1845,46267,39720
2020-02-21 15:00:00,104005,216261,91514,1494,6924,4942,45555,39258
2020-02-21 16:00:00,100732,206269,91694,1430,6894,11351,43909,37048
2020-02-21 17:00:00,96395,193707,91739,1311,6907,17263,38703,36860
2020-02-21 18:00:00,91843,183644,91830,1287,6888,18848,36380,37028
2020-02-21 19:00:00,87172,176667,91948,1273,6737,19193,33640,37647
2020-02-21 20:00:00,82826,170377,92025,1288,6725,19548,31606,39631
2020-02-21 21:00:00,78760,169923,92125,1551,6835,19068,30229,40319
2020-02-21 22:00:00,76566,170893,92142,1575,6899,17063,32180,40846
2020-02-21 23:00:00,78795,179426,91958,1382,6875,12723,36082,40736
2020-02-22 00:00:00,84402,190154,91853,1419,6928,6690,38095,40052
2020-02-22 01:00:00,90261,197335,91635,1358,6909,1338,40570,41080
2020-02-22 02:00:00,89284,198670,91551,1357,6955,15,41543,45884
2020-02-22 03:00:00,87433,193867,91376,1361,7023,0,40970,49073
2020-02-22 04:00:00,83970,186206,91198,1328,6909,-5,39822,51990
2020-02-22 05:00:00,85302,179917,90909,1266,6229,-14,37974,52652
2020-02-22 06:00:00,81599,169299,91025,1337,6186,-12,35781,55834
2020-02-22 07:00:00,80044,164336,90831,1281,6143,0,32941,55916
2020-02-22 08:00:00,77500,161151,90828,1231,6149,6,31960,57385
2020-02-22 09:00:00,77192,162574,90909,1310,6136,-4,31288,56881
2020-02-22 10:00:00,78242,165097,90967,1326,6110,0,31546,55614
2020-02-22 11:00:00,80037,169294,91031,1327,6138,-5,34053,55337
2020-02-22 12:00:00,84278,174873,91041,1311,6107,22,36885,54611
2020-02-22 13:00:00,86188,181329,91027,1354,6112,1041,39864,53686
2020-02-22 14:00:00,87624,180032,91046,1313,6196,4470,39866,53077
2020-02-22 15:00:00,86440,174174,90991,1286,6019,8424,40046,48982
2020-02-22 16:00:00,82833,166330,90956,1283,6078,14580,38112,45316
2020-02-22 17:00:00,77633,158471,90667,1226,6025,16844,35402,43532
2020-02-22 18:00:00,74778,150495,90313,1229,5923,19043,31531,42672
2020-02-22 19:00:00,71966,140223,90101,1260,5675,20009,29857,43292
2020-02-22 20:00:00,67339,134131,90046,1200,5613,19243,28518,45736
2020-02-22 21:00:00,64429,133844,89890,1183,5607,16938,28128,47598
2020-02-22 22:00:00,62808,136570,89725,1230,5621,14531,28437,49732
2020-02-22 23:00:00,64446,145247,89661,1323,5803,10377,31001,49295
2020-02-23 00:00:00,68897,155600,89611,1335,6082,5466,33202,46711
2020-02-23 01:00:00,75991,161420,89639,1347,6213,1450,35624,47355
2020-02-23 02:00:00,73682,161382,89599,1347,6275,32,38107,52451
2020-02-23 03:00:00,70382,157983,89223,1300,6307,118,38634,56824
2020-02-23 04:00:00,69625,151916,88935,1221,6299,52,37762,57849
2020-02-23 05:00:00,73163,149398,89128,1259,6238,13,35941,58803
2020-02-23 06:00:00,67691,140157,88958,1266,6079,-12,33121,57762
2020-02-23 07:00:00,68525,136744,88967,1254,5996,-21,30964,56086
2020-02-23 08:00:00,68802,133942,89008,1254,5971,-7,29184,55187
2020-02-23 09:00:00,68976,134493,89184,1212,6046,-7,29018,53800
2020-02-23 10:00:00,69209,135669,89210,1213,6208,-17,29689,52416
2020-02-23 11:00:00,71419,138869,89226,1224,6326,-22,30797,50624
2020-02-23 12:00:00,74485,143370,89243,1351,6390,17,33525,48737
2020-02-23 13:00:00,75562,147742,89265,1313,6384,1107,35874,48032
2020-02-23 14:00:00,75758,149347,89248,1050,6251,4128,36179,46342
2020-02-23 15:00:00,75461,146887,89178,1119,5914,8308,36000,43210
2020-02-23 16:00:00,75617,142527,89171,1209,5837,16002,33565,40413
2020-02-23 17:00:00,72947,135076,89157,1052,5812,20725,31707,39418
2020-02-23 18:00:00,70624,129823,89224,975,5729,21686,29704,40763
2020-02-23 19:00:00,68850,125493,89317,1028,5570,21460,28271,42108
2020-02-23 20:00:00,66409,125022,89327,1012,5548,20254,27540,43314
2020-02-23 21:00:00,64579,128246,89326,1114,5636,17880,27339,44631
2020-02-23 22:00:00,64521,133417,89375,1195,5720,15360,28192,45541
2020-02-23 23:00:00,67507,141101,89402,1291,5918,12872,30917,47094
2020-02-24 00:00:00,71420,146360,89434,1338,6104,9679,33165,50386
2020-02-24 01:00:00,76751,152138,89416,1369,6096,3126,35146,52915
2020-02-24 02:00:00,77002,154173,89426,1336,6079,223,38607,54262
2020-02-24 03:00:00,73799,149740,89408,1206,6058,174,37024,54487
2020-02-24 04:00:00,70390,143696,89371,1206,6054,86,34130,54869
2020-02-24 05:00:00,67330,137023,89249,1176,6071,-28,31559,56095
2020-02-24 06:00:00,63101,128476,89398,1079,5839,-40,29409,54469
2020-02-24 07:00:00,60505,122707,89432,1141,5886,-33,27470,54328
2020-02-24 08:00:00,58977,121917,89322,1173,5937,-35,26149,54303
2020-02-24 09:00:00,59385,123265,89355,1163,5948,-38,25432,53015
2020-02-24 10:00:00,60241,126818,89344,1139,5952,-38,26244,51901
2020-02-24 11:00:00,65693,137977,89465,1221,6091,-34,30412,51410
2020-02-24 12:00:00,75738,153659,89510,1259,6154,3,35771,48751
2020-02-24 13:00:00,82059,163754,89469,1259,6137,482,40633,47709
2020-02-24 14:00:00,84888,166835,89390,1246,6079,1672,40746,46932
2020-02-24 15:00:00,86382,165921,89294,1206,6045,6042,42891,42629
2020-02-24 16:00:00,86287,162610,89265,1182,6023,15606,41564,37909
2020-02-24 17:00:00,84725,160021,89374,1185,6033,20413,38216,36168
2020-02-24 18:00:00,84521,159568,89316,1169,5959,21342,35727,34719
2020-02-24 19:00:00,83964,159025,89299,1158,5938,21143,34390,33325
2020-02-24 20:00:00,83321,159746,89317,1217,6010,20358,33251,32351
2020-02-24 21:00:00,82328,160560,89318,1236,6020,19904,33311,32283
2020-02-24 22:00:00,82609,163045,89323,1205,6081,19292,34274,33130
2020-02-24 23:00:00,84829,168355,89320,1302,6117,16743,38510,32173
2020-02-25 00:00:00,86659,173779,89295,1352,6124,12939,41458,32015
2020-02-25 01:00:00,88283,181159,89292,1431,6135,3606,42631,35414
2020-02-25 02:00:00,85198,180233,89273,1300,6092,314,42346,40902
2020-02-25 03:00:00,80360,170975,89141,1318,6064,237,41186,44726
2020-02-25 04:00:00,74445,160129,88985,1223,5936,234,38495,46338
2020-02-25 05:00:00,68688,147542,89156,1199,5835,195,36273,47949
2020-02-25 06:00:00,65156,136921,89143,1166,5608,27,33959,47908
2020-02-25 07:00:00,62371,128440,89096,1205,5573,15,30852,48860
2020-02-25 08:00:00,61596,126427,89190,1201,5570,-31,29282,48152
2020-02-25 09:00:00,60782,124933,89165,1249,5610,-33,28035,48539
2020-02-25 10:00:00,61319,129778,89210,1223,5713,-26,28162,47265
2020-02-25 11:00:00,64366,141174,89335,1112,5992,-25,30163,45462
2020-02-25 12:00:00,72526,154387,89348,1241,6028,-21,35947,43653
2020-02-25 13:00:00,80252,166828,89327,1277,6027,249,40161,42809
2020-02-25 14:00:00,82497,171650,89307,1311,6016,1368,40725,43528
2020-02-25 15:00:00,81393,172398,89275,1443,5940,6027,42482,42154
2020-02-25 16:00:00,78988,165047,89309,1392,5963,15556,40357,44731
2020-02-25 17:00:00,75932,159579,89237,1342,5950,20010,37522,46302
2020-02-25 18:00:00,74178,157360,89240,1561,5781,20856,35679,44969
2020-02-25 19:00:00,72820,155540,89087,1385,5674,20766,34769,45836
2020-02-25 20:00:00,71189,152735,88999,1322,5858,20078,34341,48844
2020-02-25 21:00:00,71178,152855,88996,1339,5802,19008,34464,50317
2020-02-25 22:00:00,71609,153540,88965,1390,5801,17773,35735,52021
2020-02-25 23:00:00,73356,158214,89038,1462,5948,16098,38019,53337
2020-02-26 00:00:00,75830,163977,88825,1513,6107,12329,39812,53925
2020-02-26 01:00:00,79148,171264,88046,1394,6220,4054,41522,55094
2020-02-26 02:00:00,79617,172807,87827,1368,6150,326,41384,57005
2020-02-26 03:00:00,75646,165884,87860,1205,5963,239,40877,58331
2020-02-26 04:00:00,71011,155768,87751,1081,5775,247,38369,57869
2020-02-26 05:00:00,68152,145222,88999,1074,5742,237,35478,56540
2020-02-26 06:00:00,65206,138005,87647,1156,5661,146,32449,54795
2020-02-26 07:00:00,63533,131862,87717,1080,5687,57,29904,53223
2020-02-26 08:00:00,62300,130397,87764,1032,5640,39,28466,52526
2020-02-26 09:00:00,62112,130993,87782,1000,5649,23,27619,51918
2020-02-26 10:00:00,62926,134040,87801,1064,5700,20,28022,51084
2020-02-26 11:00:00,66742,145796,87815,1180,5825,11,29607,50295
2020-02-26 12:00:00,75715,161157,88009,1245,5976,25,32956,49685
2020-02-26 13:00:00,83148,174600,87956,1441,6138,343,37637,48117
2020-02-26 14:00:00,88856,180198,87960,1494,6156,1245,38512,45565
2020-02-26 15:00:00,89176,182619,87983,1716,6111,6229,39866,42316
2020-02-26 16:00:00,87300,179188,87952,1873,6113,15826,38138,40210
2020-02-26 17:00:00,86581,175333,87951,2022,6016,20392,35641,38379
2020-02-26 18:00:00,86006,172271,87932,1966,5940,21016,33906,36328
2020-02-26 19:00:00,85442,169496,87935,2082,5939,20884,32598,37004
2020-02-26 20:00:00,82874,169150,88004,1692,5959,20361,32210,37756
2020-02-26 21:00:00,81869,170651,88177,1282,5924,19984,32509,37377
2020-02-26 22:00:00,84470,173167,88222,1319,5875,19362,33737,35547
2020-02-26 23:00:00,87317,178445,88278,1346,6118,17921,37946,31799
2020-02-27 00:00:00,92059,188215,88199,1341,6288,13711,41846,26771
2020-02-27 01:00:00,98343,202552,88189,1343,6174,4143,43514,21102
2020-02-27 02:00:00,102334,208678,88155,1325,6148,377,41949,19534
2020-02-27 03:00:00,101469,202644,88151,1229,6036,282,40082,19557
2020-02-27 04:00:00,96943,194400,88208,1214,5899,281,37748,20504
2020-02-27 05:00:00,89862,179219,88191,1177,5664,127,35409,21261
2020-02-27 06:00:00,88306,173297,88271,1165,5692,-23,33387,25492
2020-02-27 07:00:00,83989,168735,88266,1166,5702,-20,30605,29830
2020-02-27 08:00:00,81033,164676,88191,1166,5766,-24,29152,33673
2020-02-27 09:00:00,78881,163674,88253,1168,5874,-22,28742,35795
