Date,biomass,coal,gas,gas_cc,hydro,nuclear,other,solar,wsl,wind,gas_total,total
2022-03-06,628.905465,148216.648693,21892.777504,140837.760628,547.993823,122559.091204,1198.315669,45893.526274,-1126.840748,469757.893068,162730.538132,951532.912328
2022-03-07,554.929376,171070.407724,54076.108827,267564.098568,1409.388137,122550.478857,1134.048515,60147.632628,-1163.46696,348408.074738,321640.20739500003,1026915.16737
2022-03-08,621.469703,157150.765138,156329.733598,489888.26549,1667.578457,122603.13402,866.196628,65390.291869,-1004.571274,111710.710921,646217.999088,1106228.145824
2022-03-09,583.094213,125290.664897,91011.473688,385744.221285,1696.62999,122640.207705,964.467838,76926.079497,-979.369638,265336.155581,476755.694973,1070192.994694
2022-03-10,515.136484,147442.082756,42114.98957,291470.574941,910.951848,122613.641992,956.672876,82995.297019,-1051.671214,316403.530178,333585.564511,1005422.8776640001
2022-03-11,454.568717,170872.985019,71633.360217,323684.084811,791.405983,122662.201952,1185.292795,30705.514284,-1011.351601,427748.621277,395317.445028,1149738.035055
2022-03-12,494.776811,177449.99979,71795.876757,343895.746336,939.190952,122709.731658,805.966278,80264.10057,-849.857503,329190.00465,415691.623093,1127545.393802
2022-03-13,413.01617,139824.884985,14473.842394,178961.096564,517.931724,117634.714065,786.264742,31900.161642,-974.630331,501143.7801,193434.938958,985655.6923860001
2022-03-14,480.743465,147876.353581,9354.690803,156149.079876,583.660302,118928.527641,1086.499534,39793.474863,-1240.956453,501123.927854,165503.770679,975376.9579189998
2022-03-15,542.098356,188951.985268,33145.532289,255764.797722,799.204404,121594.161571,1121.39497,83117.917716,-1233.287477,243470.539045,288910.330011,928507.631341
2022-03-16,521.638981,163948.112819,12963.33412,148028.670812,493.583847,122653.014204,1382.115965,69594.065927,-1447.455307,431043.336673,160992.004932,950627.8733480001
2022-03-17,541.537096,146898.412894,14811.124563,108176.380142,536.868745,122576.403996,1154.413894,33290.076876,-1393.602692,517164.845304,122987.504705,945150.0635100001
2022-03-18,615.842003,167281.042356,38086.781899,205630.495129,859.975444,122589.450522,1566.323911,68918.950687,-1686.680661,322082.315301,243717.27702799998,927631.177252
2022-03-19,594.214505,195447.195473,49123.710099,229574.951513,564.754215,122593.210737,978.990428,88279.657589,-1360.538242,222632.644322,278698.661612,909789.3288809999
2022-03-20,608.776387,135441.363779,11349.353238,80992.60742,604.723705,122572.575976,932.206921,29865.115597,-1000.974583,521242.021157,92341.960658,903608.74418
2022-03-21,540.600571,151324.255697,15317.853205,147061.046053,611.451849,122260.834004,1369.251437,36791.723075,-1540.226494,495255.774472,162378.899258,970532.790363
2022-03-22,579.38941,147190.139706,17778.826585,143573.16741,534.17732,122188.635103,976.271983,21578.411519,-1272.548528,512024.468624,161351.993995,966423.4876599999
2022-03-23,565.868832,152569.757718,30291.776467,217839.082581,516.719491,122552.701471,1336.229664,56443.592627,-1185.905865,383090.439829,248130.85904799998,965206.1686799999
2022-03-24,517.957283,175116.233473,55157.808679,290994.168398,1153.338996,122531.424939,1566.963528,76663.585006,-1744.263375,238480.453977,346151.977077,962181.934279
2022-03-25,563.512089,195146.050196,65306.798351,331685.464036,773.880079,122468.215628,1115.222673,90012.2767,-1449.21917,157973.435209,396992.262387,965044.854961
2022-03-26,540.031431,171530.62613,41740.056253,229173.254673,634.274495,122325.488024,1324.660088,89771.74041,-1413.627852,269221.8969,270913.310926,926262.028404
2022-03-27,520.779958,138761.214772,25497.73595,151980.576708,634.806011,122289.074297,1335.572963,82093.270686,-1454.414972,428028.771797,177478.312658,951141.8031420002
2022-03-28,549.356868,165313.848768,21925.620507,172651.375489,597.535617,122111.698281,1409.00025,70351.807814,-1635.554609,457746.475023,194576.995996,1012656.7186170002
2022-03-29,557.183818,160055.068893,28228.032022,144422.130488,507.412541,111517.594276,1261.280297,30677.978266,-1539.460369,559324.035615,172650.16251,1036550.7162159999
2022-03-30,534.127774,158054.186451,38718.641575,209883.868624,694.189523,122071.648161,1327.36107,38564.852079,-1767.816331,417213.992841,248602.510199,987062.8680980002
2022-03-31,544.620456,190602.634383,48768.415092,337085.024501,708.307768,122122.425339,1217.367794,87876.309008,-1295.739608,145851.248095,385853.439593,934776.3524359998
2022-04-01,611.912978,168440.136733,13515.287889,142165.76835,534.602193,122190.119464,1407.136828,39780.593369,-1456.449521,457421.119053,155681.056239,946066.676857
2022-04-02,613.056578,197025.259993,48457.995641,305763.585239,1050.583857,122073.947943,1326.41987,91422.874859,-1555.235679,161143.5487,354221.58087999996,928877.2726799999
2022-04-03,587.440227,152411.626798,14369.782685,164125.985676,1259.852762,121809.807504,1274.668263,57284.227384,-1412.610451,448868.831809,178495.76836100002,961992.223108
2022-04-04,591.500682,180121.675004,75902.205892,314520.705153,1252.90723,121230.52551,1659.6242,58244.800696,-1322.896087,242645.553664,390422.911045,996169.498031
2022-04-05,572.086105,190314.448429,89481.582772,311401.572082,1412.851512,121751.937141,1275.662932,42900.214493,-1363.487738,344277.364283,400883.154854,1103387.719749
2022-04-06,564.151472,155550.782815,26463.452869,211401.368364,1403.936654,120980.233233,1241.086245,65432.967009,-1535.018018,431191.73772,237864.821233,1014229.7163810001
2022-04-07,608.909898,130475.584796,31162.810583,205357.615691,1467.591154,121886.226369,1749.621771,89073.666092,-1627.537608,337249.991611,236520.42627400003,919032.0179649999
2022-04-08,554.907846,170392.31288,42972.507132,267559.366098,1438.547804,121673.017355,1470.168581,95217.980764,-1885.355198,209299.666619,310531.87323,910578.475079
2022-04-09,563.290204,141489.426665,18255.927805,102372.507499,1496.134579,121451.412399,1332.192188,49307.957757,-1664.102117,507383.194311,120628.435304,943652.0434069999
2022-04-10,528.13508,129638.912032,48146.178075,148164.894567,1659.699457,103926.246039,1775.929808,62041.512413,-1656.09924,478108.665483,196311.072642,973990.1729540001
2022-04-11,533.951686,176161.739771,97371.404023,297363.538837,1730.08302,91113.80662,1427.546756,83443.375189,-1979.010787,338551.20617,394734.94285999995,1087696.652072
2022-04-12,502.62825,182397.114021,55246.719432,250140.058033,1634.497689,92029.599085,1442.973832,31418.511275,-1509.999911,495933.925503,305386.777465,1110746.02712
2022-04-13,501.019531,179729.76882,76425.25994,301955.453762,1527.379762,92052.472238,1525.274561,64627.959634,-1769.612382,380322.568001,378380.71370200004,1098667.1562490002
2022-04-14,568.191572,146970.988369,36998.064296,275039.095511,1367.564787,92521.475513,1038.897163,78005.032906,-1253.754885,362026.720502,312037.159807,994536.0306190001
2022-04-15,603.685472,177255.656669,38914.966231,275648.219424,1417.825536,92534.181077,1438.155751,56482.699049,-1645.460039,373274.189811,314563.18565500004,1017569.5790200002
2022-04-16,614.964596,170904.979105,66661.044805,332666.458913,1478.673586,92465.014684,1419.282765,58948.548056,-1395.605394,310263.889505,399327.503718,1035422.8560150003
2022-04-17,617.300711,185069.394927,77588.06827,399163.368598,1357.767478,92335.923407,1206.760698,80439.635298,-1281.831916,163417.471408,476751.43686799996,1001195.690795
2022-04-18,618.517738,191115.989634,29582.850312,285083.032239,1110.376213,91556.353176,1291.872257,83344.204012,-1527.916147,325855.62007,314665.88255100005,1009558.8156510001
2022-04-19,610.966029,179364.273095,18254.068556,146846.141713,1137.692867,92387.271923,1366.774358,25537.348066,-1689.801863,501648.231691,165100.21026899997,967152.768298
2022-04-20,578.503374,159663.466664,64467.915841,263207.156767,1231.951621,91067.580697,1513.40614,57941.287272,-1592.436609,444795.601292,327675.07260799996,1084466.8696680001
2022-04-21,555.764004,177000.103841,54125.135249,253951.536534,1126.826708,92338.2447,1399.164444,61361.292155,-1767.823082,499950.221911,308076.671783,1141808.2895459998
2022-04-22,635.02679,183816.027537,53280.418631,219953.139404,1155.090302,91923.445893,1211.518894,24270.400927,-1408.21796,563242.169202,273233.558035,1139487.2375800002
2022-04-23,657.469789,172498.910003,33668.196428,200834.464005,954.015812,92410.87755,1209.875386,51487.12717,-1373.929892,520948.549809,234502.66043299998,1074669.485952
2022-04-24,621.410164,190099.523835,50177.495782,261145.971511,922.085717,92397.721662,1153.413966,60745.658199,-1408.190301,401433.249285,311323.467293,1058696.530121
2022-04-25,647.183819,170856.568348,35318.179531,250856.226725,735.143996,92110.952202,1351.861621,51228.398823,-1434.880354,410634.798028,286174.406256,1013739.3130930001
2022-04-26,649.377597,174135.485182,39920.328466,313556.741394,565.032342,92430.998589,1651.350357,78497.765283,-1656.667304,250608.347489,353477.06986,952015.426699
2022-04-27,644.223585,168495.208703,28444.856254,236754.567585,586.88142,92109.894391,1819.786467,53282.594642,-2221.432668,421538.337353,265199.423839,1003676.3504000002
2022-04-28,1859.020132,158449.051168,36377.357115,210989.930407,571.252298,92431.135099,1601.139379,68351.469563,-1850.256711,504864.645537,247367.287522,1075495.000698
2022-04-29,1818.704578,156776.752914,36550.628223,249664.595648,716.6252,92395.969019,1697.675797,62783.924757,-2348.689613,517272.228004,286215.223871,1119677.10414
2022-04-30,2339.525643,179379.651061,63232.019402,368936.604924,1070.004336,92302.223361,1442.50045,78335.837486,-1643.259899,316307.846305,432168.624326,1103346.2129679997
2022-05-01,2008.023443,186574.466525,34402.642826,286361.762448,645.38354,92099.062118,1454.691415,48174.686231,-1723.514168,445433.988126,320764.405274,1097154.706672
2022-05-02,2279.689714,167419.171329,49872.12931,304182.853031,978.336242,91123.123827,2066.884031,65581.018278,-1989.094006,500107.053278,354054.982341,1183610.2590400001
2022-05-03,2435.757538,160686.776697,84871.066578,423510.39307,990.887133,81236.349339,1446.035756,60141.401077,-1738.989794,301795.524489,508381.45964799996,1117114.191677
2022-05-04,2671.129038,168034.00351,54871.136075,399827.666741,1028.67192,81230.793955,1403.073894,54757.955314,-1866.131808,405922.854378,454698.802816,1169747.284825
2022-05-05,2659.483136,169685.99369,80441.896226,397091.049685,1091.074216,82811.24195,2204.910681,70711.521159,-2291.989847,347996.116949,477532.94591099996,1154693.287692
2022-05-06,2725.461732,188251.105428,101134.542558,462584.078172,1236.712704,91198.110779,1398.14054,94433.501722,-1972.834582,214492.440025,563718.62073,1157454.09366
2022-05-07,2747.536302,177653.916018,76096.961537,420764.182948,1397.286499,91169.148179,1341.600762,87332.51642,-1502.817864,371945.920147,496861.14448499994,1230449.068812
2022-05-08,2495.358793,174496.013631,65627.474904,383798.434324,1401.583459,90914.140336,1613.790659,93099.475404,-1640.460296,484354.539502,449425.909228,1297800.8110119998
2022-05-09,2390.125465,163710.898349,99682.103529,426173.043193,1339.528665,90741.56426,2296.591498,81207.57577,-2231.475102,508737.590861,525855.146722,1376279.02159
2022-05-10,2361.482106,153530.113271,106972.072019,424973.353393,1257.146882,90768.019798,2080.18394,67016.302338,-2508.599111,500822.305554,531945.425412,1349780.9793009998
2022-05-11,2440.218865,149511.057558,110384.234361,441814.15551,1207.036237,90835.92509,1685.976436,62770.941131,-2303.581178,442575.67126,552198.389871,1303225.216448
2022-05-12,2531.40308,148137.855481,101195.364686,395435.301031,1391.241193,90805.154298,2156.052241,76060.83656,-2070.77026,454954.261455,496630.66571699997,1272667.4700250002
2022-05-13,2591.965659,158930.069759,147729.227246,455883.981772,1088.464263,90809.609699,2824.127358,91011.801457,-2966.747821,296814.865194,603613.209018,1247684.112407
2022-05-14,2540.485014,169866.734436,125631.436967,476537.23829,2022.9678,90829.526209,1709.51377,95802.677179,-2116.506696,274362.111929,602168.675257,1239302.6915940002
2022-05-15,2510.246567,154528.250591,100205.873942,442326.780434,2114.975084,99531.071885,1784.874651,96583.352367,-1907.962793,371828.930547,542532.654376,1271414.3560679997
2022-05-16,2390.852461,185328.501815,124120.948706,493032.207541,1721.151488,105733.095872,1715.485592,90882.604185,-2050.781017,309709.480088,617153.156247,1314634.327748
2022-05-17,2564.893908,178519.366266,93388.787996,380534.496747,2039.54661,106918.422405,1942.169157,61581.165924,-2089.58227,508296.340677,473923.28474300005,1335785.1896900001
2022-05-18,2495.519082,192697.59976,112309.703643,406100.738763,2055.833926,112212.218944,2389.782664,94560.068117,-2587.65582,427438.728215,518410.442406,1352260.1931140001
2022-05-19,1384.123269,182885.311371,87502.963207,425669.838767,2240.781504,117122.372131,1617.944852,97054.178996,-1990.669966,446186.239442,513172.801974,1361663.7535390002
2022-05-20,667.481748,181688.992786,117729.995734,407018.805479,2121.60559,120353.930384,2187.777327,89129.457007,-2157.090634,452883.325685,524748.801213,1373781.37174
2022-05-21,626.073944,171331.712765,92474.953109,363647.147566,2113.8773,120492.076187,1392.946716,77646.656338,-2269.368757,485151.560803,456122.100675,1314877.0047280001
2022-05-22,537.689269,148782.146987,66875.110961,350364.827189,1993.616568,120838.295605,1881.703501,60297.649905,-1801.439605,302611.303529,417239.93814999994,1054182.343514
2022-05-23,575.909275,151480.214806,51744.556345,411971.418694,2074.542981,120848.869169,1511.5207,56958.653217,-1930.241993,300579.206649,463715.975039,1097744.891836
2022-05-24,506.710412,142520.836964,63523.099052,380199.759948,2053.998998,120942.480915,1774.889771,48397.89356,-2322.735824,323051.56826,443722.859,1082971.2378800001
2022-05-25,536.721826,114560.983088,60554.312786,349711.89193,2001.765151,121135.157851,1592.726956,60768.308846,-1388.841502,322396.431965,410266.204716,1033258.3003989999
2022-05-26,1734.60574,141353.854836,106982.531233,469413.212429,1800.33494,121052.084398,1911.125992,108215.707121,-2235.016084,164672.541952,576395.743662,1117135.9986410001
2022-05-27,2691.218379,146999.088245,98801.147433,446532.509196,1815.451513,120797.149838,1779.121118,103015.861032,-1852.981733,310858.893097,545333.656629,1233290.439851
2022-05-28,2570.413819,154533.906714,53915.562919,326190.020049,1728.704421,120434.45579,1384.641598,68424.833854,-1657.172711,523268.983355,380105.582968,1252451.5225189999
2022-05-29,2556.714685,165916.697875,38174.505929,296360.410663,1600.135708,120390.896361,1382.435074,63464.872678,-1603.230936,592005.166396,334534.916592,1281851.835369
2022-05-30,2606.401742,176140.101512,46519.162558,333434.085848,1684.359807,120617.172272,1472.283398,87062.867223,-1723.967883,547673.436717,379953.248406,1317209.871077
2022-05-31,2625.93053,191000.327896,78165.524279,407689.111652,1819.267565,120676.758509,1436.362447,78983.514204,-1829.34239,515075.421504,485854.635931,1397472.2185860001
2022-06-01,2223.949632,188381.04002,95983.630104,502840.734623,1801.698548,120668.362477,1551.277486,66751.872501,-2047.402555,359323.188562,598824.364727,1339525.7539529998
2022-06-02,2315.048293,210384.812479,118381.030724,571254.054455,1575.047332,120640.869477,1473.758209,57412.318036,-1420.872241,154249.435612,689635.0851789999,1237686.374617
2022-06-03,2207.067121,211102.454137,68224.15227,551301.38271,1467.496434,120452.114938,1524.075782,81953.943694,-1712.669865,170598.454046,619525.53498,1208831.141132
2022-06-04,2356.888114,222665.539792,50887.217565,483744.897568,1732.62596,120348.186283,1950.041936,87082.584701,-2476.530311,215334.221726,534632.1151330001,1186102.2036450002
2022-06-05,2262.521549,185469.219494,49795.308959,410774.730645,2100.099273,120182.88982,1578.907081,90591.73084,-1566.855472,415271.722133,460570.039604,1278027.1297940002
2022-06-06,1960.273206,217709.088038,105505.025402,470814.748186,2170.550837,120218.781661,1692.386254,100960.608357,-2053.598615,374381.140159,576319.773588,1395412.6020999998
2022-06-07,2090.406503,247577.907089,113411.384489,502109.01691,2241.199943,120346.900901,1675.571231,94712.533605,-1904.086685,326549.480934,615520.401399,1410714.4016049998
2022-06-08,2347.623245,243045.996936,89511.378981,487958.053071,2301.723376,120286.681675,1451.57757,65590.187136,-1850.178421,364115.833074,577469.432052,1376609.0550639997
2022-06-09,2265.376383,253531.300242,111167.600054,570784.969744,2155.144442,120095.20654,1477.514094,94024.297493,-1890.925445,221378.61617,681952.569798,1376880.0251620002
2022-06-10,2071.526148,233562.069492,132479.152178,554301.013017,2231.234562,120069.789775,1698.829872,97397.318065,-1906.226237,272115.146317,686780.165195,1415926.0794260001
2022-06-11,2227.698826,227317.432348,103843.891692,494148.60268,1964.81827,120011.479004,1531.865854,100868.540501,-1857.829502,393408.915296,597992.494372,1445323.244471
2022-06-12,2002.669774,225611.98894,81511.135801,416545.945805,1957.442196,119940.441571,1628.666248,94022.292375,-1957.679099,515014.015712,498057.081606,1458234.5984220002
2022-06-13,2142.600351,230116.134203,72723.716486,416656.798702,2031.922514,119915.4674,1504.445613,64022.011826,-1904.472467,581564.253764,489380.515188,1490677.3508589999
2022-06-14,2213.001181,225677.123562,69559.199891,392349.150644,2033.627853,119982.592081,1513.503549,73837.03869,-1927.081988,573136.793249,461908.350535,1460302.0307
2022-06-15,2018.806222,223064.730083,78024.669916,397896.913862,2348.787552,120046.207439,1920.396502,75013.470631,-2125.448334,547832.078929,475921.583778,1448166.0611359999
2022-06-16,2186.718276,231266.476896,93339.754442,479814.753135,2487.271322,119886.928299,2088.694378,99010.281201,-2202.282059,428429.176334,573154.507577,1458510.054283
2022-06-17,2176.110374,222230.907336,119467.688825,547285.584208,2286.175901,119786.297789,1865.435309,103480.939856,-2234.567087,318355.934474,666753.273033,1436935.074072
2022-06-18,2558.9661,224825.74422,97377.56411,557202.215402,3016.81414,119678.903247,1808.74363,102880.452536,-2003.238574,283796.867258,654579.779512,1393146.270643
2022-06-19,2893.257815,221376.637273,84558.389923,520054.992579,2937.801506,119502.301273,1667.713222,101934.637292,-2115.120948,344867.560249,604613.382502,1399793.2911319998
2022-06-20,2822.16003,232872.723396,108130.526584,540730.64045,3142.168885,119345.378564,1797.712143,94940.200518,-2107.959576,365353.34882,648861.1670339999,1469134.8593899999
2022-06-21,2809.287643,234093.624724,148123.346346,574266.128666,2961.282763,119058.624562,1661.914389,98143.872729,-2042.677375,302530.415211,722389.475012,1483648.497033
2022-06-22,2328.634219,224619.365434,189677.663953,612403.080589,2655.927154,119120.806571,1508.424398,98194.315802,-1963.615347,204219.955072,802080.744542,1454728.1731919998
2022-06-23,2298.513582,215581.469193,203803.546557,583839.004499,2316.065016,118988.690072,1617.273238,101108.700251,-2061.027976,246837.657287,787642.551056,1476390.9196950002
2022-06-24,2450.962585,205391.231483,155859.818529,538337.235766,2242.788166,119029.052704,1854.444023,105451.424551,-2041.370768,358562.507007,694197.054295,1489179.464814
2022-06-25,2256.415921,207036.331706,142415.424181,515833.585911,2262.357608,119140.147877,1620.88784,108100.863763,-1862.600443,337916.998281,658249.010092,1436583.0130880002
2022-06-26,2212.814856,211437.735494,127596.784933,536344.195781,2179.664277,119106.599196,1617.772096,99563.484562,-2144.345062,317282.124596,663940.980714,1417341.175791
2022-06-27,2241.58829,226088.272463,144837.656999,585496.287814,2197.927507,118835.096924,1513.552592,90306.241907,-2098.380658,202773.36539,730333.944813,1374289.9898860003
2022-06-28,2335.691,218649.564399,147903.570412,588856.248279,2116.590818,118794.251465,1451.277334,87625.012485,-1816.138241,131349.701062,736759.8186910001,1299081.9072540004
2022-06-29,2190.737219,227387.302342,153347.005052,597657.618847,2102.722596,119478.094015,1592.317545,97167.006375,-1577.83687,112796.053699,751004.623899,1313718.8576899997
2022-06-30,2316.532754,221567.883044,147338.485108,528867.750998,1876.737409,119547.36358,2189.190407,97347.893132,-2692.641525,227799.879436,676206.236106,1348851.7158680002
2022-07-01,2141.822967,227297.351206,135441.423224,519488.196584,1854.488829,119619.624073,1964.601276,94597.892318,-2351.53535,275424.120023,654929.619808,1377829.5205000003
2022-07-02,2289.308922,221711.136335,137242.539007,527975.099951,1969.848549,119645.14533,1558.835472,96642.8195,-1859.57724,278742.725407,665217.638958,1387777.458473
2022-07-03,2039.310543,217447.736954,109866.762754,523983.596956,2045.49143,119499.727258,1155.721521,95145.486612,-1826.560836,325987.085572,633850.35971,1397170.9196
2022-07-04,2250.477954,213529.670262,91799.348388,483466.451373,1837.342182,119362.095109,1369.553901,96734.98251,-1328.576332,407547.352501,575265.799761,1417897.27418
2022-07-05,2373.783032,222824.727391,128241.54811,525477.676683,1903.796794,119329.918929,1872.080799,90592.647023,-1916.140702,399306.66405,653719.224793,1491922.8428110003
2022-07-06,2335.292767,231269.620764,138172.191487,560773.973121,1755.162365,119299.947232,2149.0161,97767.24817,-2377.451167,348826.319978,698946.164608,1502348.771984
2022-07-07,2377.040188,235802.840331,173297.501122,561820.497275,1749.918014,119204.553973,1680.331909,103660.677591,-2076.091243,303234.000867,735117.9983969999,1502827.36127
2022-07-08,2448.298087,228393.83063,228522.543729,601612.343725,1958.754715,119167.150038,2578.601762,102268.60392,-2298.895505,231796.733459,830134.8874540001,1518746.860065
2022-07-09,2461.199109,241708.365966,251426.54185,640472.74959,2151.894564,118934.693221,2635.995093,88359.977946,-2268.622024,146128.097841,891899.2914400001,1494279.5151799996
2022-07-10,2327.779612,250024.841096,244483.033763,654025.964883,2116.269424,118972.745302,1942.265781,99496.160832,-2406.288585,112303.508376,898508.998646,1485692.5690690002
2022-07-11,2563.650062,262524.184827,238749.513816,641311.093914,2359.269376,118964.103895,1267.657892,104622.776901,-2017.087124,164313.114436,880060.6077299999,1536675.3651189997
