timestamp,biomass,coal,gas,gas_cc,hydro,nuclear,other,solar,wsl,wind,gas_total,total
2023-01-01 01:00:00,16.735679,3560.169227,643.3493510000001,5316.60955,21.892278,5110.567279,19.813593,0.0,-48.798653,21685.305825,5959.958901,36374.442782
2023-01-01 02:00:00,16.746572999999998,3401.858838,604.733215,5081.879903,4.315136,5110.083634,32.848398,0.0,-57.972301,21500.686905,5686.613118,35753.152602
2023-01-01 03:00:00,16.736373,3378.587083,584.727966,5032.777516,4.121194,5109.786255,44.934401,0.0,-52.842833,20971.935128,5617.5054820000005,35143.605916
2023-01-01 04:00:00,16.725597,3383.2601910000003,576.101294,5089.751426,4.113783,5109.573888,21.179573,0.001825,-65.73802,20550.643428,5665.85272,34751.351005000004
2023-01-01 05:00:00,16.733373,3364.536435,569.241445,5149.165268,3.9868040000000002,5109.531344,36.268018,0.002008,-68.687951,20340.517976,5718.406713,34589.982671000005
2023-01-01 06:00:00,16.730204,3382.373837,555.849669,5524.872207,3.94909,5109.424906,62.344908,0.003833,-25.982105,20007.947967,6080.721876,34663.496621
2023-01-01 07:00:00,16.722624,3625.551303,570.808128,6525.397541,23.821081,5108.901727,67.729477,0.000374,-31.973485,19450.101783,7096.205669,35389.034038
2023-01-01 08:00:00,16.722011,4137.094872,728.279388,7792.01777,25.135500999999998,5108.813714,154.507543,42.383066,-30.721621,17916.560262,8520.297158,35921.514127
2023-01-01 09:00:00,16.708437,4609.139559,774.095744,8179.095815000001,24.971433,5107.570425,50.440906999999996,1290.255953,-154.029404,16415.411319,8953.191558999999,36467.689591999995
2023-01-01 10:00:00,16.733367,4318.015745,749.4346310000001,8312.025671,23.260513,5108.422921,144.850716,4635.389289,-167.596453,13958.084802000001,9061.460302,37266.217655
2023-01-01 11:00:00,16.696064,4796.175891,860.843763,10229.729721,5.734548,5106.60799,45.806503,6204.886644,-124.07273900000001,10258.534875000001,11090.573484,37525.015999
2023-01-01 12:00:00,16.679081,4956.052311,864.6584459999999,10923.406698,5.595878,5105.786635,47.475603,6238.495501,-115.10442599999999,9397.445960000001,11788.065144,37555.596113
2023-01-01 13:00:00,16.680079,4750.572753,804.480123,11284.373922,5.655423,5105.9850910000005,95.846697,6498.884605,-47.696703,9692.988530999999,12088.854045,38255.467224
2023-01-01 14:00:00,16.681306,5164.509427,906.092896,12454.508711,4.686229,5106.111695,82.41933900000001,6576.19921,-86.556855,8275.910185,13360.601607,38587.118998
