Date,biomass,coal,gas,gas_cc,hydro,nuclear,other,solar,wsl,wind,gas_total,total
2025-01-22,1643.447663,192403.28966,140057.10168,549867.849947,1864.989218,122702.23924,10124.858081,157600.376597,-10307.17934,387892.817632,689924.951627,1564156.9697180002
2025-01-23,1847.422247,191102.841455,145230.952177,544198.269327,1230.03333,122707.395375,18954.569592,154891.824872,-16445.344726,241011.905784,689429.221504,1421175.214159
2025-01-24,1649.629392,181473.292754,76381.764513,370787.365427,780.239665,122757.028817,13035.244536,156597.256168,-18779.966138,473835.484268,447169.12994,1397297.3055399999
2025-01-25,383.875258,200270.783755,39441.167028,332889.323393,566.13846,122768.859497,12315.177847,91520.969334,-16722.810669,482155.314465,372330.490421,1282311.6090370002
2025-01-26,331.307924,194697.998702,65896.224007,472831.78446,729.17686,122725.622279,9821.887911,67972.157152,-11690.034757,239712.792039,538728.008467,1174718.9513340003
2025-01-27,283.938409,209688.471964,104061.496892,604259.995545,804.630322,122733.978793,15622.036088,76471.010322,-16561.232897,135796.327181,708321.4924369999,1269721.8855159997
2025-01-28,270.55479,220688.360995,131896.084075,634083.991781,1466.531697,122764.460059,12679.956173,43956.326424,-14543.37658,43879.769384,765980.0758560001,1211686.035378
2025-01-29,271.806252,207467.537725,93832.737592,542903.887585,1367.858796,122713.492354,13107.573402,36577.333719,-14965.131618,137530.531569,636736.6251770001,1155772.758994
2025-01-30,312.235493,152053.504084,29429.965542,310321.320706,705.396684,122699.935076,12755.297905,82440.119914,-15970.612108,413282.123911,339751.28624800005,1123999.8993149998
2025-01-31,345.940064,146818.901192,59455.979757,313867.87541,1136.803756,122629.008126,13891.077955,139220.185075,-14235.877662,334951.466119,373323.855167,1132317.237454
2025-02-01,297.126711,126441.426438,32636.646534,295859.29722,1259.518898,122534.909924,9814.069934,150538.566895,-15656.979736,380481.201525,328495.943754,1119862.7640789999
2025-02-02,251.619183,112255.9087,13452.924159,181319.337919,747.912458,122407.53662,13689.042298,175607.831516,-15529.206479,463864.891343,194772.262078,1083597.004196
2025-02-03,239.815364,131783.469829,31303.674154,254024.421132,1003.802818,122165.153065,12440.848873,156575.642748,-13596.917498,419266.765447,285328.095286,1128803.59343
2025-02-04,280.303193,182215.001314,38165.688648,352801.385468,1065.375166,122054.613922,14981.199404,112646.319635,-14292.714411,313717.269452,390967.07411600003,1137927.156202
2025-02-05,305.695026,171066.428124,35402.00833,314639.528688,796.821799,121992.162029,11059.931945,95248.596011,-19178.667625,405461.655342,350041.537018,1155972.8272940002
2025-02-06,281.753014,139358.390161,44464.740562,343076.101127,1201.892791,121933.941367,9448.881457,151712.690777,-12953.14501,346065.102795,387540.841689,1157543.4940509999
2025-02-07,321.555373,142460.721023,46893.679716,391567.479788,1528.269068,121825.266226,15530.575069,119226.483168,-15724.567127,327378.564648,438461.159504,1166732.594079
2025-02-08,328.924494,118006.730248,18216.031255,232167.644125,1068.163883,121726.797038,9021.52937,155433.016282,-12783.119537,510456.031971,250383.67538,1166424.8686659997
2025-02-09,316.335977,157941.022436,51404.174686,436794.666914,1216.696611,121346.366883,8902.893221,95524.207685,-10051.757136,261935.712366,488198.8416,1135382.076779
2025-02-10,323.876863,208746.488461,110133.211876,587318.388687,2229.931409,121153.731103,11376.226692,32816.816675,-12592.077054,130434.436363,697451.6005630001,1204533.1081289998
2025-02-11,319.622995,208037.549463,66748.378724,557458.190501,1409.472754,121310.093071,9845.122303,45892.402844,-13889.700144,227091.64722,624206.569225,1238112.479875
2025-02-12,292.693154,195079.840168,72937.583102,571278.659,1574.089718,121287.862991,11655.478366,62858.208874,-15984.135481,230371.345999,644216.2421019999,1267335.761372
2025-02-13,278.607046,182885.324466,140842.365221,557098.510079,1568.954462,121670.393295,14507.666088,127137.911448,-14482.368929,261120.004699,697940.8753,1407109.7368039999
2025-02-14,344.521209,182052.504566,56399.964829,435135.314251,1017.640207,122154.11011,6630.823413,82720.504719,-12050.004826,432070.203354,491535.27908,1318525.586658
2025-02-15,357.012591,182569.859803,26304.381697,264912.256833,401.651887,122280.304782,14284.425211,83611.676562,-13808.592787,458806.561144,291216.63853,1153528.13051
2025-02-16,352.04455,172735.220283,50882.632634,344390.961575,690.946692,122230.876436,12126.835134,206417.727263,-13924.566398,341425.285523,395273.594209,1251252.5300900002
2025-02-17,350.263719,153505.58763,42939.515694,297983.350069,407.700742,122234.427838,10045.382299,150254.890325,-16385.257957,522906.582619,340922.865763,1300627.7009349999
2025-02-18,1008.529285,193256.247154,57667.30153,360465.365414,302.310108,122306.65098,9708.43539,67754.537361,-9553.709433,479983.492071,418132.666944,1292452.8692929999
2025-02-19,2346.524192,254140.38527,255309.847508,608192.40531,1294.34616,122193.989159,15277.351571,95039.597656,-19967.065189,396624.14746,863502.2528179999,1750418.594286
2025-02-20,2351.637386,256494.958169,290330.090799,668983.74087,2705.24716,122389.717346,14210.924915,184345.280724,-17071.788084,183012.229601,959313.831669,1724823.82697
2025-02-21,2462.802097,241655.14714,281936.016013,713036.118941,2128.37496,122435.886717,15677.862487,101496.42822,-16814.397124,163533.741128,994972.1349539999,1644362.3777029996
2025-02-22,1810.678772,209453.72963,172352.836679,642972.52836,529.589049,122556.135677,15766.248402,137352.375719,-13757.000784,155761.218825,815325.365039,1458555.341113
2025-02-23,1482.157071,177937.153288,86693.262985,532051.967268,250.658951,122590.136428,12057.328545,169401.541887,-17140.153665,128333.805534,618745.230253,1230798.011957
2025-02-24,929.44721,153262.488731,64905.915749,423478.902536,256.127619,122579.347488,17599.636957,193586.458628,-21529.829088,204972.511821,488384.818285,1181570.836739
2025-02-25,222.92479,127537.950365,40894.688683,344269.411975,275.93858,122496.334907,14054.691221,205183.688205,-16007.043556,267661.33348,385164.100658,1122596.962206
2025-02-26,193.413724,114914.254519,19905.557202,191332.406187,325.164395,122518.704142,11132.197097,147336.167728,-16150.19718,511390.447949,211237.96338899998,1119048.312943
2025-02-27,247.165985,135872.866183,57715.875896,317992.141759,388.016715,122365.518951,16412.004831,164353.67056,-12973.55915,277726.949332,375708.01765500003,1093074.2102120002
2025-02-28,304.409911,153141.507693,77789.889316,355804.239203,410.561481,122196.538245,14548.800478,219299.061402,-19539.213703,171325.38404,433594.12851899996,1114820.3917689999
2025-03-01,325.268162,119593.43266,95268.484535,316660.470999,414.817168,122075.625468,15066.432125,219352.470089,-17238.733049,189015.925027,411928.955534,1077772.9262330001
2025-03-02,292.357364,89334.852016,52887.85209,152801.939076,429.347574,121900.460649,14199.700584,117446.841221,-15981.584753,516156.866057,205689.791166,1065450.2166310002
2025-03-03,239.018026,108629.643921,43071.770402,238556.808813,409.092443,121948.575855,12087.216394,79953.149484,-18713.020766,541997.715044,281628.57921500003,1146892.9903819999
2025-03-04,251.465535,84061.05885,28606.34028,198001.347853,446.421786,121976.83483,12464.641136,106531.65019,-14079.012405,556834.4447,226607.68813300002,1109174.20516
2025-03-05,198.460368,88294.823488,69699.689211,304322.365687,415.315842,122075.416978,15524.458431,220144.027064,-15078.465036,282036.612789,374022.054898,1102711.1698579998
2025-03-06,228.490583,88717.640281,19543.650212,183029.004363,463.842957,122143.955747,10827.537937,108025.197673,-17013.168912,611194.046938,202572.654575,1144173.3666909998
2025-03-07,320.842419,130793.260421,73957.087438,275058.391671,371.531396,122115.505012,15345.270762,165215.461753,-18198.729576,350059.886268,349015.479109,1133237.23714
2025-03-08,276.710442,135565.133967,47746.906527,271965.799477,397.988073,121585.337727,9039.833706,101574.781596,-10900.433343,450298.684512,319712.70600400004,1138451.1760270002
2025-03-09,241.647779,135060.918771,93988.960015,289045.251705,368.900257,116973.946255,13416.779912,150059.246964,-12885.213843,266254.138458,383034.21172,1065409.790116
2025-03-10,184.473811,131238.846637,104070.754713,299486.429502,440.278937,122134.213004,16087.350067,233488.30302,-18949.295443,235990.361729,403557.184215,1143121.0114199996
2025-03-11,162.040538,112127.037085,24380.969943,149809.816689,449.157026,122074.991217,15705.01211,193668.99935,-18901.1734,507121.318152,174190.786632,1125499.3421099999
2025-03-12,169.142671,126582.716432,34980.730643,164682.287907,393.849428,122006.214536,14822.796056,163295.775602,-18110.655019,525339.876011,199663.01854999998,1152273.389286
2025-03-13,150.798056,158389.314922,77525.093206,272141.342007,561.757909,121847.100604,15726.85043,179168.294077,-18702.490351,351393.301903,349666.435213,1176903.853114
2025-03-14,134.21126,146056.712557,42262.526042,185896.902915,463.792941,121687.700576,10285.557267,147413.307176,-12804.304382,543878.533791,228159.42895700003,1198079.244525
2025-03-15,82.890014,139685.888748,63859.277045,212245.866956,1019.056098,121730.762968,15663.212328,132477.410224,-16687.150371,393849.436854,276105.14400100004,1080613.8012350001
2025-03-16,86.221718,136858.4895,90955.243196,269820.470345,1157.347819,121812.496101,13639.461399,224447.336816,-16279.264186,189547.504142,360775.713541,1048324.5710359999
2025-03-17,93.37721,120216.357295,36530.858844,159308.884809,539.215548,121723.206053,11462.625207,151410.885849,-17300.87434,530453.195562,195839.743653,1131738.606377
2025-03-18,107.742486,132704.130927,31058.899132,140180.847265,506.524269,121738.346942,12273.77278,146384.972251,-13215.419486,568242.994354,171239.74639699998,1153198.230406
2025-03-19,119.646593,127799.755352,42624.218559,173383.967371,1040.164035,121722.575624,10380.881186,140180.000254,-18270.718527,508232.498124,216008.18593,1125483.7070980002
2025-03-20,213.69445,134198.127174,65594.147874,266732.721826,1727.17518,121826.6702,16263.723412,253569.605405,-13638.637902,226434.928175,332326.86970000004,1086560.7936960002
2025-03-21,287.502939,130293.325394,32109.524624,195830.116306,921.360512,121303.627166,14372.999374,193890.528449,-17956.597675,425862.209368,227939.64093000002,1114871.194132
2025-03-22,316.371819,130732.981817,19340.07572,194579.712986,785.216759,121442.626234,12560.602081,174255.154357,-15557.612545,455886.659154,213919.788706,1109899.400927
2025-03-23,314.147415,163177.525946,45562.786282,234216.196013,951.812813,121727.341592,11679.739918,138010.485425,-13901.894962,436891.092868,279778.982295,1152531.1282720002
2025-03-24,311.927056,160651.591959,112305.804515,350621.875083,1278.298431,121633.197344,16879.390192,235865.636065,-17640.445494,175258.257355,462927.679598,1174805.9780000001
2025-03-25,326.957618,160930.00699,80319.418274,318857.121359,1335.539221,121479.689582,13757.758991,227020.373861,-19389.863818,306880.336546,399176.539633,1230907.202442
2025-03-26,287.197594,165878.352793,47341.643045,287740.883706,980.265482,121322.507156,11718.692744,128675.385424,-16080.70742,432871.841968,335082.52675099997,1196816.7699119998
2025-03-27,312.280027,170595.732478,48343.094395,296404.27951,943.367019,121230.009769,12305.277001,118385.612998,-14459.0716,359591.509343,344747.37390500004,1128111.1625400002
2025-03-28,332.638222,184421.775307,73723.008045,354712.928797,1012.176302,121464.037857,15528.83247,136952.242467,-16829.606481,240992.873029,428435.936842,1129140.5124960002
2025-03-29,333.011996,160970.485899,48135.207924,241734.204975,771.508883,121412.441937,13649.076209,186302.917289,-12816.841892,414949.249878,289869.412899,1188258.1049900001
2025-03-30,330.303707,179397.538628,99037.68873,318938.977511,1078.520381,121150.678324,14293.437887,177080.217604,-18320.828973,279886.710316,417976.666241,1191194.0730879998
2025-03-31,305.846018,171520.883972,129094.167349,360757.884377,1152.307562,120225.119226,15227.15889,230866.305996,-17780.123975,175933.006731,489852.051726,1205082.6801210002
2025-04-01,302.123369,142135.250976,58904.668388,229681.020679,610.387694,119926.559715,11850.881587,101609.184242,-17267.972904,549629.889277,288585.689067,1214649.9659270002
2025-04-02,283.866185,131167.464898,141109.840017,348761.941149,960.303354,120017.67804,15262.92078,137042.580412,-17036.28235,372959.522776,489871.78116600006,1267566.117611
2025-04-03,285.947313,110100.338249,107686.708033,328037.125419,820.985547,120743.282996,6335.746552,123581.369888,-13403.755663,474037.25315,435723.833452,1271628.757147
2025-04-04,323.885329,145874.643939,106795.148114,350559.953707,950.976804,120046.513378,12963.935819,75379.839505,-13370.431035,440913.274617,457355.101821,1253808.171212
2025-04-05,365.45791,140856.182408,22789.558154,223216.196292,466.746843,120070.339476,4760.54577,52413.974244,-10162.368704,591587.446407,246005.754446,1156526.4475039998
2025-04-06,361.719021,122489.127559,71235.667461,246445.771976,747.190008,121096.716101,18252.313722,152342.758918,-12893.001027,384094.571447,317681.43943699996,1117065.836213
2025-04-07,353.388659,141982.865807,157177.802397,329833.509536,1167.175743,121312.945436,19748.464834,267334.897479,-21490.472356,89049.393512,487011.311933,1127960.4434029998
2025-04-08,351.739063,130939.292432,60820.752936,246842.696569,726.83577,121393.289528,16437.869571,268994.160821,-21409.158279,282967.918736,307663.44950499997,1129474.5554260002
2025-04-09,363.870721,132003.622447,50248.389386,171903.387816,874.310379,121335.892405,13686.234168,226096.216948,-16026.067746,431155.795073,222151.777202,1147667.719343
2025-04-10,347.996384,165363.00268,88108.362709,294779.35832,783.073985,121215.412122,15728.993985,269270.310034,-18681.494401,243611.799885,382887.721029,1199208.3101040001
2025-04-11,316.580427,190255.032321,82689.481597,293670.615985,1017.331527,121014.260599,16402.26114,269096.886631,-18199.510436,237408.614607,376360.09758199996,1211871.064834
2025-04-12,331.734779,130049.296112,21133.335716,159965.63389,550.61561,120680.949534,10515.992763,186969.566181,-14802.585638,550813.637096,181098.969606,1181010.7616810002
2025-04-13,331.632279,129215.98834,38369.116635,167484.7451,1327.540156,120282.217578,10687.630902,203564.298925,-12938.995525,563970.288893,205853.86173499998,1235233.458808
2025-04-14,325.776692,155853.972277,74991.784543,221225.379329,1425.606684,120510.959015,15319.994789,213275.465128,-16851.03736,487369.01121,296217.163872,1290297.9496669997
2025-04-15,321.573713,143748.50282,78576.79658,278394.843727,1781.457282,120653.289793,16799.458441,223276.541723,-19665.839984,334942.717452,356971.640307,1198495.181531
2025-04-16,331.805409,130206.128096,46525.661471,221376.7262,1160.60066,120746.309528,13916.268209,185423.45986,-17571.56623,514190.975881,267902.387671,1233877.935314
2025-04-17,330.250285,135442.353404,49483.913623,212468.557591,945.288654,120743.799142,12632.225433,205315.496752,-17031.266982,545241.756325,261952.471214,1282603.6412089998
2025-04-18,323.357048,124902.45008,77991.718194,298837.97835,1078.760742,121141.816851,10548.560548,136518.132911,-12898.110358,522828.325698,376829.696544,1294171.1004219998
2025-04-19,315.929743,121961.443869,91871.343005,307673.104096,1065.33772,121052.303791,9087.713724,116132.112793,-13092.842747,447903.099101,399544.447101,1217062.3878419998
2025-04-20,309.153147,134713.7718,135977.516204,336238.364268,1509.357021,103383.890241,17030.874536,194534.274496,-15171.99611,252825.154206,472215.880472,1176522.3559189998
2025-04-21,314.552036,128317.527343,125244.332541,335881.943337,1315.518532,90745.680094,12237.306117,259112.876432,-16700.904748,264914.036251,461126.27587799996,1218083.772683
2025-04-22,314.390935,133433.40998,95410.414427,305390.520443,1689.34142,90577.180175,15805.682097,197129.882751,-16301.766378,453740.897186,400800.93487,1293491.719414
2025-04-23,318.590503,148065.109044,98123.489469,363125.294478,3256.435617,90802.047859,14065.56432,175262.017946,-17767.50285,368085.959514,461248.78394700005,1261104.50875
2025-04-24,336.227045,153925.296144,91071.623707,400297.637072,3731.555896,90915.099546,13921.60781,134849.13863,-18537.246059,364246.401331,491369.260779,1253294.587181
2025-04-25,341.545332,145251.047911,89040.268619,427424.82582,4019.46463,90929.640078,15264.193763,165222.006432,-15127.024662,328518.385577,516465.094439,1266011.3781619999
2025-04-26,355.63519,120181.327045,86403.137202,388023.331298,4006.060216,90860.794849,13145.505198,162978.855037,-15096.371891,387759.660739,474426.4685,1253714.3067740002
2025-04-27,359.62175,142695.610403,56694.20488,329866.512601,4033.816646,90833.695045,10020.464959,161924.240513,-16472.289263,485020.991768,386560.717481,1281449.158565
2025-04-28,353.444206,143077.262514,72937.717678,349050.461719,4055.861883,90821.190871,12688.887622,145652.972378,-14627.662009,512773.869457,421988.179397,1331411.668328
2025-04-29,347.410398,140595.117629,98247.782607,393853.264676,3955.494475,90898.693538,13213.167708,152285.294889,-14494.515742,426470.757505,492101.04728299996,1319866.9834249998
2025-04-30,302.089285,156858.611188,123396.469195,448504.873407,3726.965423,91126.371631,14736.042948,146863.154523,-15704.777513,296172.008707,571901.342602,1281686.586307
2025-05-01,264.864397,162936.398873,124106.948007,479596.288663,4018.486484,91383.09075,12407.96528,191849.188008,-20592.209651,225046.731404,603703.23667,1291609.9618659997
2025-05-02,274.71779,128970.757874,66787.687895,399977.695712,4043.830907,90819.604925,10393.052221,129094.880761,-11143.513431,378670.042785,466765.383607,1209032.27087
2025-05-03,299.580606,135302.703525,62950.320084,381168.706818,3944.610358,91092.266221,13011.83735,275167.672927,-13652.950422,161728.39956,444119.026902,1124666.0974489998
2025-05-04,296.169531,120788.569232,22794.068639,259514.530733,3896.762096,91077.741977,6548.636062,225910.936119,-13407.198354,398533.292145,282308.59937199997,1129360.7065339999
2025-05-05,295.568584,128492.767338,21000.555837,289886.356582,3645.121277,91138.183358,6863.165999,111337.840593,-9895.407795,513561.948546,310886.912419,1166221.5081139999
2025-05-06,297.622814,159666.822258,69013.98751,425119.386105,3000.652201,91009.272697,16606.861188,141864.174368,-11839.31945,287550.04771,494133.373615,1194128.8268509998
2025-05-07,289.564428,159164.425459,118689.454486,478321.326121,3755.005216,91342.81031,10794.008544,237357.957699,-15601.15866,138304.966078,597010.780607,1238019.5183410002
2025-05-08,302.675017,182055.099198,131035.111108,493454.18261,3680.494983,91464.49359,14345.808333,188114.104253,-16507.254916,130711.387913,624489.2937180001,1235163.3570049999
2025-05-09,296.27243,150712.51151,81545.486612,414610.640356,3597.950754,91413.835302,13453.927027,227071.557714,-16194.752358,223569.169321,496156.12696799997,1206271.351026
2025-05-10,294.820679,157560.829907,58280.396071,377811.194205,3979.282252,91463.671579,9880.876709,249215.949288,-15238.077649,216063.85328,436091.59027600003,1164550.87397
2025-05-11,281.719915,148893.95894,85144.704348,414774.819187,3895.452428,91125.467581,14322.169282,266894.127854,-14105.202745,99260.448934,499919.523535,1124592.868469
2025-05-12,693.50312,157156.675027,76827.054546,433715.086795,3888.663971,90798.390745,10895.703777,281690.474188,-16607.973367,202884.600937,510542.141341,1258550.153106
2025-05-13,1491.818019,148419.050067,80791.117039,361704.316326,3876.466663,90727.710884,11125.519913,232195.412667,-13439.832528,477232.945137,442495.43336499995,1407564.3567150002
2025-05-14,1517.970495,175167.472408,126764.790696,450567.260781,3823.671622,90253.733896,10431.790703,214426.017862,-13278.474044,426131.835015,577332.051477,1499084.5434780002
2025-05-15,1254.463841,172845.036452,166017.604739,505514.678545,3990.986828,101444.89708,13133.849719,202891.915163,-14992.23696,314440.966139,671532.283284,1481534.3985060002
2025-05-16,341.940542,171481.503492,178728.789679,537708.571049,3168.111281,116088.164569,15045.260508,204944.808976,-16628.585274,260029.407411,716437.360728,1487536.557507
2025-05-17,325.763294,179694.111826,97564.440785,506783.705381,3123.046667,120727.54734,12523.178538,186973.208173,-16001.828441,361952.496446,604348.146166,1469667.49845
2025-05-18,328.46014,165093.046831,51510.877705,396048.635948,3147.905999,120725.635158,7867.082621,166542.712831,-14334.380813,520996.693433,447559.513653,1432261.0506660002
2025-05-19,332.568687,160778.537215,65808.970105,471281.385208,3154.309449,120704.551169,12625.822937,168113.672295,-12929.939374,479727.39371,537090.355313,1482527.2107750003
2025-05-20,335.628491,153453.091664,151306.50133,515920.98702,3592.059711,120691.838736,14809.030485,267805.520318,-16253.614212,225596.093729,667227.48835,1453510.751484
2025-05-21,350.860884,133743.062005,114209.253855,437585.685519,3652.136403,120606.124061,13549.860937,245810.687044,-16816.158143,335272.349238,551794.939374,1404780.019946
2025-05-22,351.707883,150343.894873,102963.441846,500364.57176,3879.187002,120668.282809,12600.096885,238951.124818,-17223.72222,368425.458321,603328.013606,1498547.7661969997
2025-05-23,342.340976,152551.858322,76469.523856,507378.500685,3646.440989,120698.058123,14073.513534,238858.612625,-15716.489935,417655.769602,583848.024541,1531674.618712
2025-05-24,344.062871,138496.738977,66598.747594,433032.76568,3284.310256,120646.018008,10373.594553,227331.552735,-14542.42036,537054.736493,499631.513274,1537162.5271669999
2025-05-25,344.171501,139673.412072,77717.299182,475880.693552,3238.146256,120511.755719,12229.294336,219866.065966,-14257.598549,479427.33579,553597.992734,1528888.174374
2025-05-26,351.116997,156686.561467,103847.315242,522335.513056,3537.826287,120580.098183,13009.266147,155148.946188,-14123.380515,286023.302808,626182.828298,1361519.946375
2025-05-27,348.372546,147438.860104,130328.885066,561618.724765,3081.926444,120542.721923,15661.445958,219157.779715,-18189.665141,165457.848892,691947.6098310001,1363636.5654129998
2025-05-28,360.056002,136225.750286,112316.504647,552017.596068,3362.39729,120583.149581,11931.098743,186496.695953,-16955.136999,204931.833777,664334.100715,1328225.0823470003
2025-05-29,359.068589,131991.639128,118019.808578,557881.720996,3416.165433,120544.269303,12350.689931,209385.180612,-14759.380225,250975.631758,675901.529574,1404924.1743279998
2025-05-30,348.146072,150942.051072,170959.146427,592465.498803,3942.147342,120567.089895,15926.975017,175798.056035,-15144.668964,102897.97685,763424.6452299999,1333847.087513
2025-05-31,351.440907,138880.099033,162110.34627,567944.859867,3756.228221,120548.032238,12097.416271,264256.50515,-17323.416697,84818.621273,730055.206137,1354763.5492300002
2025-06-01,346.191389,149989.095381,122891.667628,521692.713709,3834.648033,120253.02978,10707.239164,261250.517517,-14573.579953,219813.854191,644584.3813369999,1410778.9567919997
2025-06-02,341.898715,163063.698282,97810.026382,475450.000553,3811.873322,120212.772905,10341.681003,227946.759447,-14384.634969,424126.936502,573260.026935,1523105.6471109998
2025-06-03,336.218315,168008.49039,85596.781602,451810.422935,3615.156691,120253.716638,12410.013812,223709.13483,-14972.762461,452455.190347,537407.204537,1518195.1255599998
2025-06-04,315.130007,185277.9534,129725.55851,546681.596937,3857.189166,120241.948021,11665.716658,194938.160184,-12563.192587,252281.896521,676407.155447,1444985.1494039998
2025-06-05,324.021389,191596.879523,131439.285284,514438.219621,3982.00159,120220.427822,15833.921239,198006.41809,-15515.384302,332225.734292,645877.504905,1508066.90885
2025-06-06,329.829999,183938.9179,124238.910045,528660.847409,4473.20718,120112.263576,13410.124153,255212.922285,-19903.180299,346417.857037,652899.7574540001,1576794.8795840002
2025-06-07,328.191593,174605.758349,134126.012822,524691.668464,3937.724422,120123.823976,13335.868574,264092.925521,-15043.942042,317515.604624,658817.681286,1552757.5783449998
2025-06-08,329.105587,170204.51346,138065.059015,498926.402804,3943.755381,120035.669736,6260.346149,253832.954696,-14953.117791,365679.029958,636991.4618190001,1557276.8367860003
2025-06-09,330.325012,184026.632983,160322.743735,517511.190169,3916.399253,120043.630825,15234.031974,263296.557663,-11338.900864,252993.022428,677833.933904,1517674.5340419998
2025-06-10,322.224281,217841.421597,178101.820689,575584.02773,4031.488002,120071.205104,12594.512927,169365.176215,-17026.834407,183901.55188,753685.8484189999,1461813.4284249996
2025-06-11,303.398967,207689.564488,153666.677117,589005.359957,4254.246119,120139.500757,18891.588114,152095.346631,-18665.929254,119885.808713,742672.037074,1365931.490863
2025-06-12,309.71667,171019.128318,138821.556274,545604.558968,4079.862752,120329.559109,13194.513183,173020.740055,-20512.164397,178592.31692,684426.115242,1344971.9522489998
2025-06-13,552.911425,130042.132964,103876.658528,459373.183566,4162.492662,120366.776776,13854.498684,266754.238729,-15116.643657,386374.847658,563249.842094,1485357.740992
2025-06-14,275.552056,143361.154973,102504.361457,499108.024031,3970.041599,120267.733908,10746.726576,226563.460522,-15540.700911,404092.119992,601612.385488,1510889.175114
2025-06-15,264.299317,133936.392121,94658.520979,468144.337237,3958.44145,120203.508742,12308.919329,196597.898187,-14061.756713,391270.614484,562802.858216,1421342.931846
2025-06-16,275.211094,167431.335853,119096.723466,546885.51144,3840.421187,120201.056546,13475.474926,276482.684052,-14365.448648,247399.163094,665982.2349060001,1495087.5816580001
2025-06-17,1564.863496,165614.04457,57372.827601,406370.88123,3819.431064,120078.099217,11093.763735,239746.146081,-17936.681287,570525.572846,463743.708831,1576185.62984
2025-06-18,1544.216282,195843.327933,100729.843458,499916.983415,3790.379422,120032.281628,15644.12405,260189.52414,-16615.871153,398939.533621,600646.826873,1596630.213949
2025-06-19,1614.747964,207275.693429,123313.469987,544170.818081,3778.860863,119983.822965,14921.445256,260625.471861,-16896.488161,336085.989763,667484.288068,1611770.320169
