Date,biomass,coal,gas,gas_cc,hydro,nuclear,other,solar,wind,gas_total,total
2019-01-23,1170.950946,261707.232411,53403.087763,442124.18968,3162.233206,122734.44056,61.592638,11779.592917,188675.816539,495527.277443,1084819.1366599998
2019-01-24,1189.231744,234073.872986,35441.04318,411286.25642,2934.758045,122717.293694,36.946945,11443.336746,241027.434198,446727.29959999997,1060150.173958
2019-01-25,1222.10824,235117.506416,56738.174892,467675.699177,4309.288664,122787.931339,15.739872,10565.128435,109046.754107,524413.874069,1007478.3311419998
2019-01-26,1227.162486,237978.011456,46463.96457,415234.407295,4573.88158,122800.081753,27.854248,8540.294924,78526.606087,461698.371865,915372.2643990001
2019-01-27,986.4177,229709.923284,19588.778112,331676.0961,4349.875638,122790.417041,40.526377,11639.848113,157186.184295,351264.87421200005,877968.0666600001
2019-01-28,1153.746967,186670.968766,17666.047303,226682.310597,3559.986369,122757.859236,55.353248,10616.806961,366448.315227,244348.3579,935611.394674
2019-01-29,1190.910594,245420.26361,63406.493901,477547.710413,4687.86812,122742.453599,3.647576,6837.185954,125129.26206,540954.204314,1046965.7958269999
2019-01-30,1206.76173,235911.74574,40211.061197,461012.871742,3655.744734,122796.267199,-0.011462,7673.056473,192430.8727,501223.93293899996,1064898.3700529998
2019-01-31,1202.081141,244535.94517,27027.301097,330763.704926,3116.152584,122741.533671,63.854345,8118.336653,248005.397995,357791.006023,985574.307582
2019-02-01,1180.893029,235188.254815,30837.265865,320995.907314,3125.730477,121088.931454,55.660841,7985.907225,155857.759155,351833.17317900003,876316.3101750001
2019-02-02,1168.040213,213287.859732,18084.028706,204843.512385,2628.318606,122750.839778,60.603894,7851.795947,247007.981544,222927.54109100002,817682.9808050002
2019-02-03,1090.263855,182134.445905,16505.464704,133994.46262,2521.620922,122755.209746,55.474901,7615.837012,331635.772984,150499.92732400002,798308.5526490001
2019-02-04,1121.413369,221445.773806,22593.652014,271932.518714,3006.044908,122680.794399,64.018297,8566.160037,201979.68802,294526.170728,853390.063564
2019-02-05,1091.51873,220217.404368,22162.35638,257272.461772,2962.364221,122640.575506,185.126502,5358.847938,247703.635015,279434.818152,879594.2904320001
2019-02-06,1122.18567,195306.574951,16341.59662,239915.454468,3501.345089,122587.633848,66.845421,5354.717982,311653.561608,256257.051088,895849.915657
2019-02-07,1112.799186,189465.979,28539.968433,310752.850672,3860.697974,122409.675206,52.294515,10748.941209,265598.326334,339292.81910499994,932541.5325289998
2019-02-08,1174.485183,248817.077088,100533.251185,542455.561761,3612.571887,122550.515669,133.898103,4792.964378,168133.716436,642988.8129459999,1192204.0416899999
2019-02-09,1129.074507,268180.628878,77906.654666,526673.767507,3858.903938,122617.919644,55.873531,5325.141226,143167.761559,604580.422173,1148915.7254559998
2019-02-10,1090.211887,271850.355914,38046.059893,460230.147911,3802.807225,122646.052295,53.249851,2111.188521,122411.623545,498276.207804,1022241.697042
2019-02-11,1098.624326,231496.569036,20985.19143,277701.893646,3047.880786,122621.769343,128.053502,2401.479384,279322.943186,298687.085076,938804.4046390001
2019-02-12,1113.898587,189177.266377,23801.663718,352265.533416,2424.096281,122654.02822,27.845235,13297.009313,205159.501816,376067.197134,909920.842963
2019-02-13,1141.156293,186990.044317,17167.156861,244364.410784,1999.10582,122640.43389,72.878295,8123.766374,389675.127691,261531.567645,972174.080325
2019-02-14,1044.436266,199639.318177,20942.507232,230659.45396,1720.092038,122635.595043,92.611547,7178.50747,296859.910706,251601.96119200002,880772.4324389999
2019-02-15,1072.810676,201378.349663,25167.619642,266560.760537,2010.657393,122642.59576,61.640142,8716.727205,241611.098086,291728.380179,869222.2591040002
2019-02-16,1141.008527,256690.336447,35045.553661,330396.560356,1951.782824,122133.108738,159.873108,10441.36762,159155.306295,365442.11401699996,917114.8975760001
2019-02-17,1107.713237,207924.102207,14039.88219,341876.556716,1985.091073,122507.296964,56.9037,11906.729346,169578.607875,355916.438906,870982.883308
2019-02-18,1094.717442,217785.997942,40425.6471,372904.984509,1959.844589,122600.950219,65.837053,5626.985604,248247.357864,413330.631609,1010712.322322
2019-02-19,1123.135199,251313.09444,96751.325612,505847.69793,2064.227561,122500.259566,176.648839,4519.044584,90969.793581,602599.023542,1075265.2273119998
2019-02-20,1114.507505,208095.523774,39912.332017,407092.578756,2194.616611,122653.15794,94.488788,11294.217706,195584.929032,447004.910773,988036.3521289999
2019-02-21,1090.129017,193919.335023,16310.217449,342601.408609,2062.980054,122649.143769,66.483582,7864.288165,288440.46045,358911.62605799997,975004.446118
2019-02-22,1079.818091,244630.318094,29353.096094,398383.851592,1848.437979,122668.140375,63.117667,8836.340974,133658.09705,427736.94768599997,940521.217916
2019-02-23,1015.507852,187814.658294,12556.230185,194790.437999,811.136439,122655.349406,58.364867,10264.784217,318959.477832,207346.66818399998,848925.947091
2019-02-24,1023.439845,213766.755389,17903.491375,308452.402862,2006.512424,122667.716757,58.704379,13233.219386,179513.243922,326355.894237,858625.4863389999
2019-02-25,1071.516263,185479.562158,13059.914704,236644.33014,2818.587885,122647.217942,57.368783,9582.492005,352624.136616,249704.244844,923985.126496
2019-02-26,1039.213253,238474.207846,14216.238993,297415.788903,2790.066959,122615.625072,75.063156,10433.021383,195436.266885,311632.027896,882495.49245
2019-02-27,1028.317056,236602.491132,16832.466541,341158.249608,2753.390594,122521.875399,112.831024,7705.72888,165439.778649,357990.716149,894155.1288829999
2019-02-28,1117.612619,290600.860585,63262.198689,487558.114506,2371.792169,122438.145249,1.576309,9888.294607,67301.104401,550820.313195,1044539.6991340001
2019-03-01,1122.451752,282195.784855,46396.232293,446811.667239,2691.662682,122532.76121,-48.89121,10020.642894,91889.403803,493207.89953199995,1003611.715518
2019-03-02,1107.17942,287220.193059,22487.235371,403667.033148,2538.815859,96078.763363,-17.029839,5631.113065,119252.406785,426154.26851900003,937965.7102310001
2019-03-03,1106.110714,296321.992529,41231.776298,389153.390764,2210.585487,102013.397467,-2.392076,3869.95866,182835.547333,430385.167062,1018740.3671759999
2019-03-04,2357.992521,299712.236205,155404.020314,555048.172783,2295.39657,121242.039347,79.552092,8829.097528,151635.832895,710452.193097,1296604.340255
2019-03-05,3027.045797,294846.819049,148526.116985,572090.771121,1930.589453,122629.373686,230.604526,13452.942741,60561.706478,720616.888106,1217295.9698360001
2019-03-06,2891.368856,247735.382073,41241.221389,412543.262155,1938.715731,122633.114043,-8.699483,10629.370455,259089.490663,453784.483544,1098693.225882
2019-03-07,3431.753036,197564.406058,22543.563233,266579.789452,1960.482572,122582.610651,-0.400201,7960.586329,294233.941458,289123.352685,916856.7325879998
2019-03-08,3265.865912,198955.578292,22792.388085,283784.213133,1905.752097,122626.353429,48.936443,5035.653862,236601.825772,306576.601218,875016.5670249999
2019-03-09,2747.164031,168075.527085,32857.656692,284033.87821,1912.149439,122553.320314,9.571077,10548.844311,230532.713954,316891.534902,853270.8251129999
2019-03-10,2678.689365,164117.165309,27052.664103,320546.972398,2078.70586,117270.541035,16.389029,4217.71623,167279.450919,347599.63650100003,805258.294248
2019-03-11,2670.859744,210668.276275,53258.981233,391709.847739,2143.931839,122179.388981,85.377401,2239.556716,95947.936417,444968.828972,880904.156345
2019-03-12,1088.414564,175810.120844,13148.858965,280342.879721,2214.85952,122316.906368,37.620838,2563.49088,278869.916089,293491.738686,876393.0677890001
2019-03-13,1067.489713,185579.063799,26945.967411,202668.116295,1790.331106,122332.484888,131.696232,11685.29962,314539.498219,229614.083706,866739.947283
2019-03-14,1051.981191,158686.18474,20614.307422,247918.102235,2439.306129,122310.450347,44.753743,14247.667179,281482.718011,268532.409657,848795.4709969999
2019-03-15,1073.793778,171111.413917,36145.881464,315214.637766,2639.898433,122405.514883,56.431022,12454.133252,198707.297629,351360.51923,859809.002144
2019-03-16,1112.136389,213591.560502,43517.985712,379272.790113,2999.466568,122416.989664,47.634268,9917.436618,74347.20351,422790.775825,847223.2033440002
2019-03-17,1060.539381,203555.282186,46205.729655,387196.821492,3006.792746,122366.257532,26.316498,14035.240416,43462.11792,433402.55114700005,820915.097826
2019-03-18,1100.905583,190561.122255,59275.389174,383307.322503,2721.31689,122389.53626,243.806664,9936.331312,88350.321693,442582.711677,857886.0523340001
2019-03-19,990.645388,161703.151368,34481.754048,310907.248275,2562.875891,122374.473404,102.294061,13284.504837,198076.250637,345389.002323,844483.197909
2019-03-20,962.705379,183284.028258,41285.705788,371188.357872,2564.415488,122366.770413,20.008724,5316.058099,110329.522558,412474.06366000004,837317.5725790001
2019-03-21,958.916921,190037.745428,48730.379315,393917.508979,2723.158971,122225.898105,23.33132,9335.394368,75894.701387,442647.88829399995,843847.034794
2019-03-22,1089.640631,148596.14185,22539.988871,237665.38726,2496.601077,122105.001839,12.920083,5941.36307,297849.579675,260205.376131,838296.6243560001
2019-03-23,1121.878923,147281.288301,16459.260051,270936.395396,2540.757947,121626.806468,8.977647,11318.299336,221812.792127,287395.655447,793106.4561959999
2019-03-24,1042.185673,154029.771142,36184.345505,306755.544777,2630.034367,121349.403902,140.788632,12561.116119,180806.701467,342939.89028199995,815499.891584
2019-03-25,1044.380798,176794.417338,60005.036892,394565.820224,2575.903274,120941.162856,19.246698,13201.976547,113328.304677,454570.857116,882476.2493040002
2019-03-26,1057.755437,152428.905322,36333.427271,338305.705168,2565.214742,120447.448479,21.49553,10917.81342,187214.228728,374639.132439,849291.9940969999
2019-03-27,1081.895371,126803.654823,16844.573142,191477.382784,2150.613348,120171.17638,27.050925,8112.161534,378463.408086,208321.955926,845131.916393
2019-03-28,1121.427626,137950.559543,25169.431272,196867.346176,1907.671465,119897.95957,14.918171,9915.71818,357217.507631,222036.77744799998,850062.5396339999
2019-03-29,1068.168309,153263.084415,42048.593454,256956.582961,2530.892064,119663.362082,7.662294,12887.810114,268943.410221,299005.176415,857369.5659139999
2019-03-30,1001.859776,138964.897949,20081.173362,190202.262333,2100.225355,119304.299845,3.243328,5033.887043,336920.269144,210283.435695,813612.118135
2019-03-31,981.10879,187276.940091,57172.074761,318323.972056,2197.836458,119146.941361,52.198633,14383.126289,148713.220285,375496.046817,848247.418724
2019-04-01,975.477661,204156.617924,93847.374117,411158.220972,2623.38777,118957.903502,67.069686,14639.833055,62645.077664,505005.59508899995,909070.962351
2019-04-02,969.609134,178386.223369,41108.675487,243117.956926,2346.726234,118599.814059,26.26045,14237.400269,291478.709294,284226.632413,890271.375222
2019-04-03,955.494216,160945.713058,38517.394659,183198.730843,1688.684416,118365.934648,22.349062,11629.424821,332353.331683,221716.12550199998,847677.0574059999
2019-04-04,960.908456,180092.698516,97854.219162,335145.91704,2584.028512,118050.138698,51.596945,15664.664235,151937.410668,433000.13620199997,902341.582232
2019-04-05,961.614945,173065.850654,60397.651868,307789.899246,2488.462063,117625.953684,69.232706,11687.057042,225542.202159,368187.551114,899627.9243669999
2019-04-06,980.301664,195412.524188,63446.256532,297906.237807,1755.899847,117346.990641,37.668641,12922.797849,160763.947444,361352.49433899997,850572.624613
2019-04-07,675.418677,169975.803826,60103.9223,294123.107156,2309.72872,116969.779344,25.200289,12523.461307,153329.783999,354227.02945599996,810036.2056179999
2019-04-08,714.52527,213537.392009,142527.952344,343428.652879,2379.611127,116753.711548,13.003149,17439.773371,58390.992801,485956.605223,895185.6144979999
2019-04-09,698.319139,166201.767956,99499.190245,313457.102763,2075.135288,116365.099188,119.301241,17193.828347,235106.299776,412956.293008,950716.0439429998
2019-04-10,708.684447,148720.807082,66205.928381,257117.601653,1612.891116,115868.398358,37.333508,15369.247262,374102.886302,323323.530034,979743.7781090001
2019-04-11,744.180321,164292.318431,63614.897865,299218.811637,3717.856418,115642.929277,96.199235,15404.862711,232061.85924,362833.709502,894793.915135
2019-04-12,796.407824,158025.956483,53014.49719,303759.963463,3324.743741,115382.823465,28.533076,12213.014409,213895.232545,356774.46065300005,860441.1721960001
2019-04-13,1018.911037,138233.684494,19073.116892,228693.493255,3559.025109,115256.802442,102.104564,6295.765847,339163.989467,247766.610147,851396.8931069999
2019-04-14,974.153047,159915.35366,34730.051489,284992.759009,3344.031823,115155.341526,31.966958,18002.872417,183805.941191,319722.81049799995,800952.4711200001
2019-04-15,947.377116,130206.071509,17807.592953,231436.370215,3435.033582,114938.816597,15.117487,14969.901378,357955.726609,249243.963168,871712.0074460001
2019-04-16,933.105121,132230.961011,22819.091287,243687.404785,3185.432833,114601.781281,-27.686883,10159.759825,373099.217166,266506.496072,900689.066426
2019-04-17,1011.733019,155031.82097,40685.263762,282743.462453,3323.6369,114563.81952,71.62057,14678.038465,331249.542683,323428.72621500003,943358.9383420001
2019-04-18,939.529267,128317.197841,36053.800859,256126.329639,4070.696444,114223.033851,14.577282,14262.845494,315304.083079,292180.130498,869312.093756
2019-04-19,974.565757,155413.841487,42821.138722,329890.963791,5721.119721,114049.23539,32.855802,18523.490419,137025.548557,372712.102513,804452.7596460001
2019-04-20,1020.939301,123039.554062,17240.338068,230870.903999,4659.228053,113877.856175,59.94304,17431.105304,305534.37538,248111.242067,813734.2433819999
2019-04-21,1037.141176,149605.976156,20400.515982,188407.367366,4535.186078,100768.403794,49.387109,17354.753797,349709.886959,208807.883348,831868.618417
2019-04-22,1019.82784,181713.210646,61939.548531,298662.585762,3801.734356,91569.761827,189.759775,7275.292896,264239.233083,360602.134293,910410.954716
2019-04-23,1035.017808,214134.321853,53662.948395,352378.999957,3805.148483,91847.223784,188.884984,7744.130616,175257.272338,406041.94835200004,900053.9482180001
2019-04-24,904.405725,217096.837429,70645.638254,392472.394677,6334.612808,92127.920363,51.215212,5272.655769,96653.342831,463118.032931,881559.0230679999
2019-04-25,880.139694,189360.608492,102275.38242,388401.193738,5313.345868,92311.522773,111.487673,18247.356789,126854.565035,490676.576158,923755.6024819998
2019-04-26,983.429158,187395.586254,64188.193109,356477.645116,6519.376285,92216.573493,80.338287,16755.18222,210359.291119,420665.838225,934975.6150410001
2019-04-27,1011.950919,167266.004505,61747.055639,297901.908831,5914.997604,92174.894448,41.234362,15946.231237,277893.418601,359648.96447,919897.696146
2019-04-28,1026.247062,164615.282173,47825.677273,289429.223655,6446.800106,92142.555218,-28.022269,13397.271768,318218.676321,337254.900928,933073.711307
2019-04-29,1021.868014,193935.758888,84987.101014,339843.040804,5670.425677,92207.718731,-10.547439,11573.538551,269737.236322,424830.141818,998966.140562
2019-04-30,1053.753695,231470.937703,91421.520484,366441.059872,5137.500255,92131.383753,97.463134,10771.906099,224728.294809,457862.580356,1023253.8198039999
2019-05-01,1044.802001,209878.749999,106509.997763,382058.945998,5113.182624,92068.740502,100.652974,13494.095592,217618.707345,488568.943761,1027887.874798
2019-05-02,993.427527,170201.164184,88940.51386,383786.15262,5754.138782,92085.568622,74.340753,10495.745479,215044.164202,472726.66648,967375.2160290001
2019-05-03,994.514241,176692.935531,95995.430247,413625.263008,5933.875573,92176.964006,73.899368,8440.623031,130594.002791,509620.693255,924527.507796
2019-05-04,997.496604,198081.150646,124430.439584,398698.483059,4707.2802,92191.843803,71.944316,11995.167102,75046.097375,523128.922643,906219.9026889999
2019-05-05,1001.705501,191150.718576,76379.630113,351475.528189,5558.899535,92045.73432,66.188811,9546.163634,212578.047622,427855.15830199997,939802.616301
2019-05-06,929.738903,192432.53091,81124.465221,353069.461726,7560.776691,91944.988,49.002251,12788.986246,249705.901724,434193.926947,989605.8516720001
2019-05-07,1023.800291,198401.363308,80713.528287,358080.954404,6890.155075,91754.379682,202.032385,9223.000198,265107.101598,438794.482691,1011396.315228
2019-05-08,1066.56504,206184.141803,61603.239317,383341.518245,7433.016635,91966.04036,16.03784,14536.269125,199877.27843,444944.75756199996,966024.1067949999
2019-05-09,1019.258365,196318.699847,68648.578355,368692.05422,8559.974177,91853.958343,-9.698839,12557.260528,244741.831374,437340.632575,992381.91637
2019-05-10,1039.448142,197061.260479,40090.047833,352728.759219,8925.034651,92002.754645,25.106813,2944.786111,162809.890892,392818.807052,857627.0887850001
2019-05-11,1055.742512,218001.37826,41693.911694,400847.135986,9098.515206,92053.112255,-0.119688,11614.24202,36616.751868,442541.04768,810980.6701130001
2019-05-12,1081.965563,199656.81353,55353.954327,418327.275277,9082.020518,92149.237695,-3.442968,11511.56332,44342.668335,473681.229604,831502.055597
2019-05-13,1030.817072,196517.257423,65823.747382,425662.099616,9190.860241,92063.90865,14.52486,9110.647737,136516.967263,491485.84699800005,935930.830244
2019-05-14,1053.555794,232248.799002,87380.542178,451919.453838,8320.82141,91420.997203,52.223686,17770.991096,93155.135979,539299.996016,983322.520186
2019-05-15,1049.17432,239047.069098,87221.778611,440410.256417,6452.701564,91541.815982,46.36857,16605.230826,144589.89923,527632.035028,1026964.294618
2019-05-16,1050.681767,225780.53336,52084.994427,394817.795673,7008.552132,91790.687949,50.897871,15247.858705,263833.961321,446902.7901,1051665.963205
2019-05-17,1032.086818,214175.722392,39422.710416,337570.481246,6699.653351,91657.126448,37.345867,11080.442787,373179.638715,376993.19166199997,1074855.2080400002
2019-05-18,1007.887748,222840.474659,28428.525396,366943.996038,6083.439248,91293.501476,13.708385,13154.339887,283943.917425,395372.521434,1013709.7902620002
2019-05-19,979.41496,233748.694204,79866.989245,469528.361434,5712.632685,91172.539759,49.833056,17227.466127,161840.67625,549395.350679,1060126.60772
2019-05-20,952.476122,220190.064446,58615.282334,390052.038486,4236.361971,91438.430259,32.337287,7300.788626,387935.554962,448667.32081999996,1160753.334493
2019-05-21,908.187284,225738.088948,41859.656843,404965.667923,5323.589683,91509.08213,27.707354,14899.466494,321760.821357,446825.324766,1106992.268016
2019-05-22,970.408362,234174.590923,68644.28483,429671.675514,3903.564169,91226.74237,39.83057,17002.165387,325046.568871,498315.960344,1170679.830996
2019-05-23,990.24985,232199.93866,59230.712209,413885.568463,4250.797369,90762.392953,18.461753,14396.293603,408154.850384,473116.280672,1223889.2652440001
2019-05-24,970.618682,233846.824572,74771.978628,457597.026209,5325.218743,90597.489375,33.738072,9718.579803,326087.067136,532369.0048369999,1198948.54122
2019-05-25,980.17201,208135.002119,52736.340964,400806.800112,5786.374205,90625.668266,27.131217,9297.499749,360548.639175,453543.14107600006,1128943.6278170003
2019-05-26,978.900993,202788.671056,44477.735449,355538.531719,5893.256413,90697.947696,19.61673,8600.808643,385782.853096,400016.267168,1094778.3217949998
2019-05-27,994.824796,213494.22618,42379.604122,378271.324282,5361.726509,94641.508597,44.932028,16664.24827,369468.454999,420650.928404,1121320.8497830003
2019-05-28,997.255138,225718.933185,69813.541628,437801.823658,5754.971502,105086.796842,68.531252,16850.788096,309525.090374,507615.36528599996,1171617.731675
2019-05-29,832.177797,265462.871981,76517.366148,466665.164721,3251.407748,114114.880988,26.302532,14062.686216,216135.819435,543182.530869,1157068.6775659998
2019-05-30,906.136154,272305.170808,103977.670276,493588.998396,3612.073748,117621.708915,77.929112,9017.003919,124298.562866,597566.668672,1125405.2541939998
2019-05-31,963.423854,265068.729831,122275.67329,490551.603045,3908.819648,120567.258814,79.674986,9768.26741,99242.009266,612827.2763350001,1112425.460144
2019-06-01,988.629119,233204.200877,97778.406445,468117.459262,4215.052399,120330.302314,82.438074,14851.262646,175567.072139,565895.865707,1115134.8232749999
2019-06-02,969.563666,231382.63004,101928.756951,472782.176463,4490.610618,120177.651106,64.010003,11075.991675,157862.406619,574710.933414,1100733.797141
2019-06-03,945.814831,265430.324576,115252.282006,533887.151943,4603.959624,120108.567969,57.422659,13254.197577,157528.208571,649139.433949,1211067.9297559997
2019-06-04,954.282625,239934.795016,81213.168457,531676.874058,4600.291105,120261.645143,56.262954,13003.602135,160126.383219,612890.0425150001,1151827.304712
2019-06-05,987.691051,237816.529921,101841.030827,541281.049675,4989.177623,120481.334687,68.390218,15286.404165,88312.084256,643122.080502,1111063.692423
2019-06-06,930.095031,238832.173491,126765.343304,561823.949965,5967.242741,120353.008651,33.77262,18312.420089,74825.719979,688589.293269,1147843.7258709997
2019-06-07,889.150424,236635.820055,144800.493598,571379.395894,5919.066193,120246.88923,546.544331,17863.951615,55323.74426,716179.889492,1153605.0556
2019-06-08,939.808601,218144.634868,124686.675686,548050.816558,6292.376832,120013.102453,64.996192,16629.399351,142949.789274,672737.4922440001,1177771.5998150003
2019-06-09,759.822979,190642.850418,84942.865993,466348.491107,6558.008861,119553.256003,32.023543,14533.790591,277510.601032,551291.3571,1160881.710527
2019-06-10,725.456936,218903.816604,86686.791761,513727.382239,4398.520761,119704.586117,57.463036,6240.724939,170037.988175,600414.174,1120482.7305679999
2019-06-11,879.866308,238170.952648,54455.116558,494740.205689,4562.469186,119839.311318,36.473472,13457.267027,114611.919701,549195.3222470001,1040753.5819069999
2019-06-12,953.667116,218580.422902,78274.399491,500662.179045,4913.742176,120028.248648,85.521632,17255.538529,148120.657683,578936.578536,1088874.3772220002
2019-06-13,917.391825,236354.885499,59862.551595,522580.782615,4273.43407,119969.724037,58.618826,17114.482561,176207.885479,582443.33421,1137339.756507
2019-06-14,1019.666104,232323.06514,39350.805337,396728.9431,4055.91083,119911.858515,69.668919,11802.799573,368573.48143,436079.748437,1173836.198948
2019-06-15,1025.533981,224690.218095,68676.385314,427908.381358,3613.348023,120118.599315,19.295595,16091.035723,351997.601377,496584.766672,1214140.3987810002
2019-06-16,977.469235,242337.993115,60935.00926,468743.83742,2966.784641,120149.381093,-40.594125,16417.809116,169993.857154,529678.84668,1082481.546909
2019-06-17,846.094537,256476.528203,88430.256234,525195.284067,3277.167259,120237.237392,-3.690336,11386.817289,98889.647855,613625.540301,1104735.3425
2019-06-18,948.98449,250712.609246,107940.021458,544514.158874,3275.707108,120017.801933,66.068846,13073.474298,175800.368887,652454.1803319999,1216349.1951399997
2019-06-19,994.928555,273508.793557,155624.119813,570526.061606,2647.729482,119778.366466,19.187362,16312.056507,152073.135669,726150.1814189999,1291484.379017
2019-06-20,994.669878,251069.342386,113103.130442,542438.844386,2569.852771,119757.845064,49.837769,16975.130984,260327.213519,655541.974828,1307285.867199
2019-06-21,1015.016107,266183.137418,85649.380893,478275.122413,3551.692311,119918.79518,72.142476,14590.792749,380630.41888,563924.503306,1349886.498427
2019-06-22,972.590068,250664.130625,66110.029809,455477.566031,3643.831901,119969.234751,61.046404,15050.881812,342401.777893,521587.59583999997,1254351.0892939996
2019-06-23,1014.080284,261099.297796,82489.621458,483493.20549,3629.262871,120033.121054,396.624357,16180.662096,281207.833925,565982.826948,1249543.709331
2019-06-24,916.351007,225727.768395,64158.702551,517668.923024,3591.418724,120165.342806,-9.725331,15839.877899,183725.873356,581827.6255750001,1131784.5324310001
2019-06-25,955.518136,230894.311535,74636.372829,497361.51891,3897.124328,120270.44311,63.578555,14988.997862,189346.976009,571997.891739,1132414.841274
2019-06-26,1019.051106,238037.7034,56467.773954,495402.545043,3886.104102,120256.855113,49.830132,15780.424536,233007.576655,551870.318997,1163907.8640410001
2019-06-27,1011.973097,243741.83261,65001.254821,520135.218805,3733.619883,120133.038335,92.177251,14046.703397,219540.379589,585136.473626,1187436.197788
2019-06-28,975.143364,242058.378428,92923.000824,549542.204591,3541.811578,119975.633787,79.092742,16813.19166,189780.066364,642465.205415,1215688.5233379998
2019-06-29,999.79608,237595.471205,95210.557108,555496.578656,3183.415882,119700.980256,73.834715,17952.672016,130692.69033,650707.135764,1160905.9962479998
2019-06-30,1005.311242,220347.876773,71657.916748,506510.295702,3251.900271,119690.096168,72.933235,14773.262805,138105.078232,578168.21245,1075414.6711759998
2019-07-01,945.78352,251105.262752,75922.803263,533388.569226,2555.10969,119698.970648,83.794941,17795.708417,205474.406281,609311.372489,1206970.4087379999
2019-07-02,804.070749,264256.07711,88109.69376,522500.517821,2807.629307,119793.684568,88.88919,13949.705544,215552.757658,610610.211581,1227863.0257070002
2019-07-03,925.093736,218222.347204,54963.993335,505451.331807,2760.62487,119872.355704,46.510485,16188.012169,271188.946578,560415.325142,1189619.2158879999
2019-07-04,974.844662,221503.507528,58170.966596,484406.474507,2665.660834,119881.740945,63.63793,16645.741333,278750.296077,542577.441103,1183062.8704119998
2019-07-05,941.497882,221816.478376,87069.229187,531780.12586,2617.622044,119863.499604,83.199798,16732.021733,277792.74518,618849.355047,1258696.419664
2019-07-06,943.396529,236755.965925,114248.361014,567485.303704,2399.739234,119674.23869,112.300629,13446.549996,162590.846519,681733.664718,1217656.70224
2019-07-07,947.207306,251277.180178,128224.952807,590178.073351,2385.82157,119501.740954,92.64355,9946.765213,118012.816177,718403.026158,1220567.2011059998
