Date,biomass,coal,gas,gas_cc,hydro,nuclear,other,solar,wsl,wind,gas_total,total
2023-02-18,2144.603076,113051.477485,21159.439558,400785.91634,1203.116579,121338.202762,1644.791561,39942.965721,-2251.274257,443285.55936,421945.355898,1144556.072442
2023-02-19,2118.660053,103695.493741,15540.684944,303210.287,622.825266,122011.436643,2117.58408,46181.362732,-2384.733811,405033.02365,318750.971944,1000531.3581089998
2023-02-20,2020.212689,104713.174162,12858.028776,245501.274968,645.186229,122591.759574,1942.584554,43605.887209,-3126.11419,484317.630347,258359.303744,1018195.7385079998
2023-02-21,1942.428856,119666.263808,10167.151531,250729.46583,651.635859,122533.757912,2300.576086,53058.002825,-2755.774708,482160.576923,260896.617361,1043209.8596299998
2023-02-22,1975.601609,111557.861417,18130.804366,257554.054828,658.422693,122461.271734,1687.559238,38265.730487,-2330.21819,502548.058928,275684.859194,1054839.3653000002
2023-02-23,1861.645658,111039.879116,25102.107976,352873.399469,680.460036,122331.090138,1614.302298,63966.945723,-1962.458209,369402.456316,377975.507445,1048872.28673
2023-02-24,1209.930428,138024.748611,60926.076841,493893.527464,641.131775,122190.33194,2313.110145,42757.779085,-2016.523761,210486.668704,554819.604305,1072443.304993
2023-02-25,354.274512,156200.400644,75495.06595,534635.236425,822.40005,122081.552958,1920.819122,29930.902623,-2601.178374,121067.906948,610130.302375,1042508.559232
2023-02-26,355.010399,113766.68,10508.579078,263776.920005,401.867366,122007.069279,1700.938483,32787.502246,-2671.731911,468429.115909,274285.499083,1013733.682765
2023-02-27,353.228042,108564.140423,27177.040399,288832.553098,943.913,121967.373478,2522.504189,81917.950568,-2827.942415,402640.606843,316009.593497,1034919.31004
2023-02-28,355.395784,125297.057753,29211.484351,339378.526458,910.123804,121873.06374,2534.584298,77804.912548,-3197.356321,352027.367139,368590.010809,1049392.515875
2023-03-01,292.738788,145624.530229,66776.746203,414822.532742,885.578014,121779.21044,2592.185866,38301.113783,-3231.085149,268480.628697,481599.278945,1059555.264762
2023-03-02,295.730029,137709.161582,28145.998063,345173.471534,694.845921,121778.163879,2960.823156,56057.442025,-3118.051836,361841.813622,373319.469597,1054657.4498110001
2023-03-03,320.259788,104569.82457,27528.765715,287240.312323,654.278886,121985.283716,1867.951129,106723.443923,-2664.519802,315299.607412,314769.078038,966189.7274620001
2023-03-04,379.288873,100493.086054,31789.043692,316132.422036,756.955521,122052.838278,2045.683528,110905.004941,-2337.454216,264885.616937,347921.465728,949439.93986
2023-03-05,390.059288,83922.031502,10710.367348,199867.43723,648.296082,121717.53316,1788.108212,62725.123465,-2444.303177,471573.31947,210577.804578,953342.275757
2023-03-06,357.868998,112674.693897,48730.383135,366659.104246,562.23584,121565.812247,2719.450575,85046.355568,-2690.812503,298418.715284,415389.487381,1036734.61979
2023-03-07,349.481147,126902.668186,60033.393115,419558.591861,689.884792,121387.259735,2182.454739,61820.333617,-2855.786294,264707.948503,479591.984976,1057632.015695
2023-03-08,345.49993,122921.813623,86655.508568,429219.033229,781.669878,121025.111778,2230.069114,41954.49883,-2633.232621,251691.274048,515874.541797,1056824.478998
2023-03-09,360.780346,148128.036547,88000.244779,447689.349229,2281.810942,120742.086862,1858.242409,49141.567167,-2610.166031,199244.540779,535689.594008,1057446.65906
2023-03-10,364.05742,132987.861787,58820.981467,402227.813131,2863.841422,120670.530443,1739.356907,72726.907314,-2443.262528,238105.933946,461048.79459799995,1030507.2838369998
2023-03-11,358.071779,109272.963709,24251.253919,244696.778956,2934.307712,119308.243934,2268.873518,57336.779337,-2881.450359,491854.408101,268948.032875,1052281.680965
2023-03-12,363.437299,86112.220086,25598.712737,294798.103901,2801.174583,114937.48956,2078.592775,85688.121354,-2571.337857,341102.802435,320396.816638,953480.65473
2023-03-13,382.03107,105126.439926,24377.189276,312813.5934,2873.66397,119958.216389,2274.931455,97729.23072,-2644.646207,309423.709322,337190.78267600003,974959.005528
2023-03-14,346.372541,122218.816749,30320.741685,324158.018883,2904.669674,119716.351618,1926.541619,79165.973948,-2303.221224,305910.498768,354478.760568,986667.985485
2023-03-15,357.056648,100221.20589,10252.407672,168277.25088,1465.455372,119670.442282,1645.829171,39050.695911,-2081.134181,555218.545909,178529.658552,996158.8897350001
2023-03-16,351.970541,125429.867183,11786.161295,164193.849279,1447.762066,119290.064645,1808.55956,26816.120304,-2329.292771,571604.863177,175980.01057399999,1022729.2180499999
2023-03-17,347.782911,116708.218369,48965.784537,284833.049285,1376.389613,115641.504928,2233.266297,89727.158553,-2711.956705,373459.929524,333798.833822,1033293.0840169999
2023-03-18,330.736315,160145.891111,122326.602217,388487.299031,2246.169733,89150.659697,2382.328283,65039.372331,-2612.690304,199936.113198,510813.901248,1030045.1719160001
2023-03-19,299.440525,154113.684465,106605.534105,368519.743399,2374.290223,89692.251032,1459.931048,103024.004076,-2577.719412,215724.195539,475125.277504,1041813.0744119999
2023-03-20,296.151624,129522.917621,51353.437663,327942.617315,2292.008659,89744.036419,1650.659675,27358.242326,-1973.336665,495719.124822,379296.054978,1125879.196124
2023-03-21,284.847555,133020.34761,23886.431344,213575.091469,1499.264416,89800.418797,2529.737217,43941.709083,-2674.502091,530017.7354,237461.52281300002,1038555.582891
2023-03-22,235.252866,104609.196533,43164.482739,241223.784191,1498.11298,88049.685391,3045.789588,65593.56347,-3586.156066,512402.352796,284388.26693000004,1059822.2205539998
2023-03-23,255.030804,114084.005808,95901.519249,323483.779546,2283.359107,89658.681098,2186.557192,73311.12092,-3351.144038,397782.710767,419385.298795,1098946.7644910002
2023-03-24,322.793493,112213.156877,97264.301183,326348.815648,2342.932655,89627.796844,2242.060321,67052.574551,-2545.997875,387226.28876,423613.11683099996,1084640.720332
2023-03-25,268.848861,94984.907918,89283.118572,268476.151622,2384.717347,89645.952177,2437.973929,98423.751895,-2907.86221,347353.058602,357759.270194,993258.480923
2023-03-26,309.690562,106939.360635,118059.589716,329772.291568,2496.344437,89576.185845,2513.295487,99079.067822,-3060.376031,224682.612931,447831.881284,973428.4390030002
2023-03-27,300.438735,114137.293971,145315.112807,380191.961641,3231.803381,89500.688393,2972.768938,85491.683725,-3064.876857,200020.475806,525507.0744479999,1021162.2273969998
2023-03-28,291.754209,91859.813351,91399.248825,285885.107444,3256.5666,89498.664474,2682.560971,73974.940404,-3360.984345,367483.006729,377284.35626900004,1006331.6630070001
2023-03-29,287.525208,104436.992158,103674.014308,347772.105942,3322.840552,89599.159741,1634.964661,64208.384913,-2295.660134,262716.473002,451446.12025,977652.4604849999
2023-03-30,324.195132,97627.997727,45191.412675,229330.87275,3219.417587,89553.862111,1648.177787,21858.881473,-2069.137718,538877.726181,274522.285425,1027632.543423
2023-03-31,348.111329,118935.041755,65130.538284,283061.201524,1959.941553,89505.67184,2127.317816,44643.673672,-2550.492575,507172.617771,348191.739808,1112884.115544
2023-04-01,346.67218,125991.81659,99394.121883,353177.421927,2594.157184,89421.797849,1457.408445,109648.107034,-2066.715779,235007.177381,452571.54381,1017038.6804729999
2023-04-02,348.94189,100763.86984,53189.051248,254667.346479,2564.594312,89353.456226,1712.555334,66172.918411,-1959.426467,473891.116115,307856.397727,1042663.849855
2023-04-03,343.918962,130828.5788,87931.968776,330393.631534,2339.341669,89286.924791,1821.74068,93861.411107,-2336.747397,459694.312393,418325.60031,1196501.8287119998
2023-04-04,330.042068,131083.260481,63620.015053,313078.701195,2531.489829,89223.1683,2554.451039,53497.297419,-2916.399951,535891.31068,376698.716248,1191809.7360639998
2023-04-05,331.201562,130917.404403,62236.393898,323317.196165,2530.422818,89261.291031,2041.67547,72858.193143,-2708.325951,377688.62128,385553.590063,1061182.3997699998
2023-04-06,326.907984,131469.235942,32552.75648,301659.256369,2171.854913,89264.539265,2455.848751,65282.875357,-2752.778561,372367.991815,334212.012849,997551.2668760001
2023-04-07,329.467361,150386.882594,44494.573256,408744.637411,2404.429439,89244.468893,1984.184705,57211.994973,-2966.479305,220398.179723,453239.210667,975198.8183550001
2023-04-08,338.642472,141392.209922,72777.545947,442634.236893,2301.816554,89261.173604,1860.961791,84276.92633,-2474.391894,92639.306139,515411.78284,927482.8196520001
2023-04-09,334.925821,109383.842619,36789.636515,405987.331603,2307.771275,89105.68781,1312.495969,81648.483528,-1735.239308,197392.128787,442776.968118,924262.303927
2023-04-10,371.174566,140110.733991,69814.144741,437093.658292,1909.930478,88794.724439,2275.541906,89672.894704,-2500.959216,147869.508293,506907.803033,977912.3114099998
2023-04-11,378.101274,148021.308009,43668.777875,378656.057007,1961.029596,88575.098342,1715.180368,113254.703385,-2297.570718,232466.142439,422324.834882,1008696.398295
2023-04-12,419.258353,138390.064696,32458.057993,294374.397246,1841.145797,88445.109141,2517.665631,110816.879407,-2164.250916,348193.50127,326832.45523900003,1017456.079534
2023-04-13,449.288662,138078.159861,21505.627335,250304.954731,1544.33576,88346.369947,1940.085114,91365.43262,-2761.454502,442761.796309,271810.58206600003,1036296.050339
2023-04-14,463.551277,132698.061966,31784.75327,271339.375882,1501.034827,88500.246999,2778.056703,80327.793256,-2740.951463,446559.228974,303124.129152,1055952.1031540001
2023-04-15,448.489127,144740.346111,78625.101627,304001.128132,1722.03134,88336.446392,2401.207804,100893.909977,-3181.593115,379435.98027,382626.229759,1100604.64078
2023-04-16,436.432874,127567.83039,72006.671195,305661.873914,1671.132458,88118.771635,1889.315917,131353.978717,-2336.553961,217953.885145,377668.545109,946659.892245
2023-04-17,369.511232,95060.000982,18129.474559,222476.552731,1504.80991,87822.45198,1770.652452,69870.236613,-2723.439385,511717.307196,240606.02729,1008720.997655
2023-04-18,377.129375,112251.380238,21659.546504,210411.724589,1578.960774,87826.213811,2871.417542,79082.601323,-3005.128481,521912.012518,232071.271093,1037970.9866739999
2023-04-19,397.644969,124909.254549,28673.028597,252054.343308,1724.685466,87926.006054,2252.405258,77204.903171,-3232.106453,543937.425425,280727.371905,1119079.696797
2023-04-20,373.627173,142898.038469,92704.420889,340464.423052,2145.864204,87793.780551,2929.360576,84166.915021,-3307.637939,363167.068058,433168.843941,1116643.497993
2023-04-21,379.531369,136489.158228,108847.214473,377607.998176,2379.015324,91160.075775,2684.506766,122106.841115,-2720.893325,199123.229281,486455.212649,1040777.570507
2023-04-22,395.997183,116569.115714,13017.806566,206894.081056,1872.056615,104827.370016,1678.761474,90804.846706,-2778.485915,458591.424098,219911.887622,994651.4594280001
2023-04-23,371.0789,129932.797099,63151.123025,311325.840865,1809.302358,97693.893158,2196.247612,28784.678686,-1988.266734,293069.734456,374476.96388999996,928334.6961589997
2023-04-24,412.302754,155781.748948,83414.041063,361351.485587,1794.067046,91663.546605,1713.152597,78392.751903,-2470.502911,188533.611717,444765.52664999996,963056.7082199999
2023-04-25,430.348755,154551.518411,43922.234086,333976.233187,1526.600031,92578.995014,2208.00358,85575.057468,-2605.82631,297332.463993,377898.467273,1012101.454525
2023-04-26,397.583471,166487.948677,55739.075749,357323.332259,1347.872778,92678.812524,2520.681787,88408.869576,-2801.447295,311431.470236,413062.408008,1076335.6470569998
2023-04-27,381.385822,151663.799016,67279.243282,394452.291667,1004.393294,92717.720944,2282.221523,116352.011265,-3223.221284,209957.531048,461731.534949,1036090.5978609999
2023-04-28,416.146966,110244.547765,29351.203826,280848.046037,219.817711,92583.658148,2715.455943,54239.345896,-2925.711479,475943.070512,310199.249863,1046561.2928040001
2023-04-29,408.10637,95906.831743,43494.951715,232104.303925,514.63885,92657.466409,1871.477632,93823.111587,-2485.999307,375558.712893,275599.25564,936339.6011239999
2023-04-30,390.2508,116183.896923,25988.657079,343795.417816,295.519293,92607.975762,1597.406643,132016.362459,-2225.471092,284386.841215,369784.074895,997262.32799
2023-05-01,663.181321,124499.687624,59335.319755,364777.821921,637.218253,91973.764045,2641.995447,117282.648268,-2887.317689,295496.188074,424113.141676,1057307.824708
2023-05-02,1677.681264,151121.506849,76524.626121,411239.848872,465.011538,92383.182968,2841.513282,85565.657313,-3339.139183,265150.295491,487764.474993,1086969.323698
2023-05-03,433.079637,180247.785322,88095.905026,442972.217717,494.68231,92103.60047,1836.822638,105053.910145,-2543.423665,203009.95483,531068.122743,1114247.9580950001
2023-05-04,435.550634,186438.662006,60566.950601,417700.140767,501.67304,92515.738974,3252.511295,79877.955267,-3163.90191,291951.172798,478267.09136799996,1133240.355382
2023-05-05,383.281065,191776.677205,113747.959921,426247.980906,967.780807,92352.569854,2835.672565,118396.272485,-3773.042077,350096.889289,539995.940827,1296805.084097
2023-05-06,359.068217,151687.703055,97390.269152,412709.604193,994.948693,92204.489029,2129.678383,105281.978901,-2537.746825,361037.550291,510099.87334499997,1223795.2899139998
2023-05-07,378.086139,131846.215634,55949.690354,381185.635865,630.654431,92188.619386,1490.415511,81747.227,-2348.994348,397922.320129,437135.32621900004,1143338.864449
2023-05-08,367.210267,171766.60161,102895.232546,442343.357436,848.194226,91566.154084,1735.809845,110853.85916,-2544.233266,316513.498286,545238.5899820001,1238889.9174600001
2023-05-09,407.816846,159977.451575,64411.184056,417463.514281,341.057021,92221.229475,1946.04295,92666.619956,-2361.863712,327373.512319,481874.698337,1156808.4284789998
2023-05-10,356.322371,157616.946649,44027.861607,405375.466532,199.831916,91604.317784,2169.024031,92374.07488,-2599.355441,326716.740092,449403.328139,1120440.5858619998
2023-05-11,382.920885,158127.059075,95430.091469,443185.372081,290.525287,92145.903091,2679.105779,115876.98223,-3022.555987,331190.388078,538615.46355,1239308.347975
2023-05-12,398.474219,161481.010894,124981.7379,461842.421813,567.912481,91975.028841,2196.877547,84652.503035,-3190.660871,365163.677112,586824.159713,1293259.643842
2023-05-13,293.431489,159984.815756,99003.939688,496382.346574,304.366514,92000.749508,1545.998514,68128.472986,-2060.206845,191460.641941,595386.286262,1109104.76297
2023-05-14,294.781791,181241.375634,132726.428336,524436.388577,505.202013,91925.416371,1592.822645,83014.27046,-1661.467577,56858.98334,657162.8169130001,1072595.6691669999
2023-05-15,2042.618357,175592.071969,158423.525177,536704.574714,717.752387,91427.307074,1897.515852,85855.015675,-2448.531074,119078.598919,695128.099891,1171738.980124
2023-05-16,2466.496818,189628.537511,159757.095062,550228.58247,589.837725,91754.884452,1445.70378,91639.546929,-2186.623603,47468.212786,709985.677532,1134978.897533
2023-05-17,2468.752976,179178.615428,131610.24009,540659.993462,614.406066,91039.20622,2008.024085,120233.114006,-2325.2108,101637.450627,672270.233552,1169449.80296
2023-05-18,2269.03753,190947.79877,114638.794784,492727.512939,658.889478,91353.762617,1746.856694,105840.655478,-2778.141629,225219.841463,607366.307723,1225403.1497530001
2023-05-19,2347.225996,180857.364967,106385.608711,502473.51877,640.203516,90360.000977,3254.822983,109758.584115,-3605.545658,281654.684296,608859.127481,1277732.014331
2023-05-20,317.277052,171037.906352,101839.529363,508801.238746,685.390199,90425.994515,2057.484011,78761.234916,-2341.731232,172458.556599,610640.7681089999,1126384.611753
2023-05-21,288.684554,181132.160268,78176.541985,503753.934315,227.641185,90649.812475,1149.564213,77801.911288,-1989.611431,105442.740407,581930.4763,1038622.99069
2023-05-22,318.254696,181737.422288,99459.073949,510067.628666,820.186817,90693.280912,2033.973873,103176.289829,-2109.793111,180917.803545,609526.702615,1169223.9145749996
2023-05-23,325.700308,178123.275563,98735.839489,519456.918486,134.478355,90464.945435,2881.051664,118622.563064,-3788.351468,218034.178917,618192.757975,1226778.951281
2023-05-24,319.229125,178481.101227,117252.03887,536042.37451,289.724081,90024.376514,2534.34872,101695.43881,-3036.88538,192306.435553,653294.41338,1218945.06741
2023-05-25,361.081601,153803.553677,110943.360331,529419.681429,173.53021,90180.300985,1832.082574,98642.920497,-2750.127499,227275.208754,640363.0417599999,1212631.7200579997
2023-05-26,376.396502,148925.523463,106629.959182,508957.809744,134.085823,90638.966179,2027.432828,98289.856395,-2747.602652,260268.33887,615587.768926,1216248.3689859998
2023-05-27,449.279653,135632.078891,82756.614466,480523.93607,165.689265,90660.354624,1924.998652,78976.738972,-2112.344213,296107.989691,563280.5505359999,1167197.680284
2023-05-28,422.450868,148082.652385,53767.276533,489606.303781,209.640586,96837.041057,1409.099538,100471.766587,-2041.220259,249060.823495,543373.580314,1139867.0548300003
2023-05-29,375.111094,197621.354094,82288.438539,529550.35186,257.363873,110104.31742,1873.159091,117546.535325,-2389.618301,138162.588797,611838.790399,1177779.2200930002
2023-05-30,287.150471,179677.18499,80246.802071,533042.14769,139.037508,115424.224386,2024.335454,125472.189724,-2633.642481,202857.776614,613288.949761,1239170.848908
2023-05-31,306.64798,181410.515231,41098.57475,484825.878471,137.24521,120121.930475,2011.261757,118458.489526,-2294.084225,336495.788203,525924.453221,1284866.331603
2023-06-01,251.595076,188493.599717,46632.860181,463922.742244,307.503479,120017.406087,2596.61794,105432.659834,-3186.549875,366568.319929,510555.60242500005,1294223.3044870002
2023-06-02,240.666273,189105.072696,63774.044963,480714.742696,335.206068,119903.783792,2961.416024,95181.100688,-3517.280698,358258.519061,544488.787659,1310474.552261
2023-06-03,247.264692,202595.100768,157076.780019,540886.977488,282.949629,119752.913662,2013.057476,104159.983624,-3092.026141,118112.243142,697963.7575069999,1245127.2705
2023-06-04,258.685139,152931.398502,116732.715204,552757.058942,223.023944,119725.467512,1381.95058,110057.745354,-1796.71003,100582.904303,669489.774146,1154650.94948
2023-06-05,225.668362,184693.362782,149981.26695,583155.809328,218.313951,119911.58869,1756.418934,96597.772591,-2343.717642,62515.162661,733137.0762779999,1199055.3642489999
2023-06-06,188.218961,190572.886174,159057.067033,586594.641092,150.404767,119893.411808,2273.191012,118956.68472,-2921.335485,42506.3879,745651.7081249999,1220192.8934669998
2023-06-07,151.916778,193079.408837,167646.889399,592369.117193,170.628823,119702.734551,2457.002371,113182.198297,-3371.427299,84691.91873,760016.006592,1273451.814979
2023-06-08,1177.561983,202786.057641,154158.745029,565753.432018,145.927628,119515.803597,2073.453952,123175.502655,-2348.270286,105220.322403,719912.177047,1274006.806906
2023-06-09,2040.916701,212441.073008,169731.854635,546824.320278,269.323298,119302.019432,2326.581301,123697.430712,-3083.585974,185431.882768,716556.174913,1362065.4021329999
2023-06-10,2066.810505,205435.140764,113150.654055,508627.433398,447.440493,119318.272808,1953.944388,129007.547274,-2427.266145,295960.190962,621778.087453,1375967.434647
2023-06-11,2023.377223,201757.679849,123239.6353,519677.489917,427.756283,119506.891001,1637.563553,135683.232024,-2277.129846,264325.501334,642917.125217,1368279.126484
2023-06-12,1976.744373,198863.935846,101331.93613,527051.550726,394.99589,119500.766059,2106.221994,107145.893787,-2423.628634,337896.079196,628383.486856,1396268.124001
2023-06-13,1951.474404,236993.204999,151752.236327,563761.846167,405.005357,119570.85927,1749.746598,102673.853168,-2405.10124,185023.706882,715514.082494,1363881.9331719999
2023-06-14,2059.506578,240827.163829,188298.641815,582120.007879,502.168923,119613.430458,2552.438496,107995.387513,-2761.844188,172946.148446,770418.649694,1416914.893937
2023-06-15,1934.330165,213484.155137,160957.263134,550827.276089,598.881095,119458.629591,2045.383138,117524.953074,-2861.228846,333674.454139,711784.539223,1500505.325562
2023-06-16,2020.328821,230367.899923,207056.443497,588445.168083,943.622636,112512.331111,2463.52379,121865.584374,-2647.544146,212476.68635,795501.61158,1478151.588585
2023-06-17,2110.769411,228615.241543,179629.770133,568693.541855,564.867774,89458.519399,1319.798843,103712.786421,-2352.431349,272222.237758,748323.311988,1446327.533137
2023-06-18,2055.117085,221985.30549,182412.356439,567116.713005,654.688452,93653.256417,2068.794093,131864.296399,-1993.587833,243147.145899,749529.069444,1444957.6732790002
2023-06-19,2023.178648,205053.760546,206710.533847,574864.662063,1103.030108,107825.012571,1975.041226,130749.726223,-2861.533987,311858.850441,781575.19591,1542163.795673
2023-06-20,1985.746726,221529.355818,236142.884624,610047.810438,1512.422234,111478.254837,3934.880566,124580.249037,-3362.410089,263723.438994,846190.6950620001,1574935.043274
2023-06-21,2175.382931,233738.595675,214350.777842,578383.506427,1143.408897,111410.555319,2000.576952,113493.271059,-3073.378372,277789.373992,792734.284269,1534485.4490939998
