timestamp,biomass,coal,gas,gas_cc,hydro,nuclear,other,solar,wsl,wind,gas_total,total
2022-01-01 01:00:00,22.2957,10917.757202,1307.638403,8495.438371,30.691774,5079.740487,28.423505,0.0,-85.53227,12053.478879999999,9803.076774000001,37935.464322
2022-01-01 02:00:00,22.296743,10090.645684000001,972.261811,7645.937467,6.595566,5079.065409,34.285935,0.0,-52.094066999999995,12879.124909,8618.199278,36730.213524000006
2022-01-01 03:00:00,22.302834,8903.778717000001,591.392253,6834.365109,6.559903,5079.262578,17.683922000000003,0.0,-39.22355,14361.972962,7425.757362,35817.318278
2022-01-01 04:00:00,22.304066,7125.969607,503.697309,5835.550619,6.422898,5078.581127,1.92106,0.0,-90.059826,16467.250984,6339.247928000001,35041.697669999994
2022-01-01 05:00:00,22.330455999999998,5580.643071,497.910749,5041.611326,6.2975319999999995,5080.641985,43.121908999999995,0.0,-21.917355,18321.0574,5539.522075,34593.614428
2022-01-01 06:00:00,22.319393,5612.117741,480.558438,5023.113327,6.465159,5081.357795,28.812567999999995,0.0,-73.148207,18150.076745,5503.671765,34404.821165999994
2022-01-01 07:00:00,22.454704,5511.811637000001,582.575166,4814.7286779999995,30.665685,5082.204269,27.634996,0.000232,-59.896558999999996,18533.360142999998,5397.303844,34605.435509999996
2022-01-01 08:00:00,22.34148,5659.080755,617.026618,5041.578114,30.635026,5081.938400999999,55.123318,7.700003,-36.933514,18271.013468,5658.604732,34786.437183
2022-01-01 09:00:00,44.174427,5671.201417,763.407193,5653.781023,30.59867,5082.263312,30.457425999999998,1380.02966,-90.83644600000001,17265.522461,6417.1882160000005,35921.435589
2022-01-01 10:00:00,67.836874,5575.764576,694.2735279999999,5903.984891,30.77522,5083.699618000001,92.517642,3529.64901,-32.766091,16895.909561,6598.258419,37874.41092
2022-01-01 11:00:00,72.12259900000001,6193.601066,709.0391979999999,6852.920619,65.950267,5083.402092,39.7461,3334.6990809999998,-58.724712000000004,17619.334059,7561.959817,39970.815081
2022-01-01 12:00:00,72.67944700000001,7715.393384,745.877914,7584.8787839999995,24.143537,5082.6386170000005,45.366457000000004,2786.878336,-31.374449,17703.187929,8330.756698,41761.044405
2022-01-01 13:00:00,73.023364,9083.0481,538.600593,8215.027959,6.503952,5083.033727,62.597397,3692.601416,-66.81603899999999,16303.659733999999,8753.628552,43058.096242
2022-01-01 14:00:00,72.404584,9659.975988,525.7517760000001,8839.958941,6.641805,5082.264219,30.053497,4877.57841,-112.255938,14831.877402,9365.710717,43926.506622
2022-01-01 15:00:00,70.619196,9876.817132,523.752841,9222.926517,6.73761,5080.577698,20.392652,5162.615672,-84.42240699999999,14033.174243,9746.679358000001,43997.613561000006
2022-01-01 16:00:00,71.712204,9749.803424,611.896861,9358.335836,6.820433,5079.319856,23.207105,4696.740576,-75.56997100000001,14336.502886,9970.232697,43934.339180999996
2022-01-01 17:00:00,72.19868199999999,9070.163298,682.3505210000001,10303.422547,6.907148,5077.928829,12.978879,2033.3725299999999,-38.499985,16841.83568,10985.773068,44101.158114000005
2022-01-01 18:00:00,72.332014,8812.101438,710.024976,11050.866609,6.996479,5078.6274410000005,55.174729,231.245799,-9.413095,18728.577286,11760.891585000001,44745.946771
2022-01-01 19:00:00,73.367687,9192.51766,641.2890560000001,11283.625924,6.968803,5079.345931,21.525556,0.0,-15.134383,19785.051173,11924.91498,46083.69179
2022-01-01 20:00:00,72.787061,8310.817831,586.936546,11274.047462,5.720498,5080.355682,34.731357,0.0,-20.717776,20375.705504,11860.984008,45741.101941
2022-01-01 21:00:00,72.715664,7640.979791,588.678536,11270.68782,5.750735000000001,5081.630563000001,42.228054,0.0,-13.946057,20797.429584999998,11859.366356,45500.100748
2022-01-01 22:00:00,72.645431,6658.385278,601.331501,11499.299337,5.659809,5081.709982,17.480665000000002,0.0,-47.154185,21320.825991,12100.630838000001,45257.337994
2022-01-01 23:00:00,73.16808499999999,5837.69,700.899705,11090.701458,5.600809,5083.7123360000005,51.253841,0.0,-43.994706,21707.702293000002,11791.601163000001,44550.728527
2022-01-02 00:00:00,72.993168,5590.02895,991.249033,10343.676327000001,6.282983,5082.667213,20.597920000000002,0.0,-47.346153,21490.532292,11334.925360000001,43598.027885999996
2022-01-02 01:00:00,72.957892,5660.509454,1170.5815029999999,9960.365911,28.70402,5083.300301,21.975177000000002,0.0,-24.743993,20606.601267,11130.947414,42604.995525
2022-01-02 02:00:00,72.20979,5574.372855,1208.165998,10227.085842,5.879714,5084.234491,22.635141,0.0,-21.364369,19927.454182,11435.25184,42122.038013
2022-01-02 03:00:00,71.860314,5441.359338,1302.549662,10442.759417000001,5.7851230000000005,5085.63662,33.350097000000005,0.0,-17.389011,19905.054743,11745.309079,42288.355314
2022-01-02 04:00:00,72.623111,5526.565406,1413.549771,10740.857149,6.267925,5086.280949,8.81114,0.0,-99.917469,20220.711638,12154.40692,43075.667088999995
2022-01-02 05:00:00,72.51096100000001,5597.954047,1591.75209,11064.947928,6.169049,5086.333789,10.694635,0.0,-37.696463,20745.355278,12656.700018,44175.717777
2022-01-02 06:00:00,71.62809,5764.788882,2049.196204,12427.091054,6.0983920000000005,5087.911529,9.733968,0.0,-31.466884,20292.983785,14476.287258,45709.431904
2022-01-02 07:00:00,71.43356800000001,6417.545248,2474.572964,13319.675976,30.114473,5089.6499459999995,32.564507,0.0,-17.434165,19893.035046,15794.24894,47328.591728
2022-01-02 08:00:00,70.29838000000001,7742.660393,2619.589341,14717.619952000001,30.489762,5090.342681,44.994052,19.048674000000002,-15.537627,19238.264683,17337.209293,49573.307918
2022-01-02 09:00:00,68.014278,8165.095919,2728.593107,15797.665269000001,30.780178,5091.407701,14.297213,1934.72168,-40.448882,17797.07574,18526.258376,51627.651085000005
2022-01-02 10:00:00,67.857073,7681.520247,2703.375418,15953.528772,30.861804,5092.97424,53.732402,5678.254879,-52.785111,15605.992798,18656.90419,52868.097633
2022-01-02 11:00:00,68.286892,8066.072555999999,2876.423632,17373.930331,39.662522,5094.457548,16.195032,6469.803878000001,-39.396868,12689.468496000001,20250.353963,52694.300887
2022-01-02 12:00:00,70.541226,8460.743099,2734.827362,18385.919198,6.346734,5094.093823,10.183226000000001,6333.505782,-90.48504199999999,10454.277214,21120.74656,51550.437664
2022-01-02 13:00:00,84.560597,7850.322887,2365.522388,18086.918841,6.496562,5095.4336029999995,20.841144,6418.999625,-16.930143,10060.564902,20452.441229,49989.660549
2022-01-02 14:00:00,111.288372,6699.392567,2438.103923,18184.360652,6.515016,5096.180343,38.534862,6600.410677,-9.118974,9505.83224,20622.464574999998,48680.618652
2022-01-02 15:00:00,115.898768,6204.577379,2545.060347,17795.939413,6.695951,5097.490095,1.634507,6911.917217,-21.706506,8606.545147,20340.99976,47285.758824000004
2022-01-02 16:00:00,118.828356,6281.929358,2624.811273,17490.019140999997,6.682106,5097.128612,3.808857,6949.8186160000005,-10.815792,7569.992174,20114.830414,46143.018493
2022-01-02 17:00:00,119.118634,6880.393398,2950.2281629999998,19649.864496,11.634387,5098.248535,56.41105,5239.518049,-33.102109999999996,6163.5912339999995,22600.092658999998,46169.007946
2022-01-02 18:00:00,120.475044,9013.219921,4038.269984,24133.281369,52.357379,5099.310858,68.032951,949.878265,-49.992039,5069.371443,28171.551353,48544.197214
2022-01-02 19:00:00,120.587703,9789.669058,5432.190576999999,26171.819429,52.318084,5099.046335999999,25.675359,0.0,-7.396759,4868.026236,31604.010006,51559.332782
2022-01-02 20:00:00,121.248105,10111.85068,5434.4440939999995,26444.561838,52.419739,5098.759656,34.936458,0.0,-2.595284,4809.545838,31879.005932,52107.766408
2022-01-02 21:00:00,120.592305,10164.135563,5365.920179,26495.847746,51.494686,5098.915516,27.485199,0.0,-2.738303,4930.569262,31861.767925,52254.96045599999
2022-01-02 22:00:00,105.68265600000001,10160.262408,5194.132156,26494.481647,50.444474,5100.662295,24.961408,0.0,-7.374236,4974.932256,31688.613803,52105.5593
2022-01-02 23:00:00,77.279601,9998.202085,4419.90049,26298.671123,6.035894,5101.661992,5.691436,0.0,-25.639997,4915.79167,30718.571613,50823.23429100001
2022-01-03 00:00:00,68.851713,10034.450531,4069.061658,25611.469834,4.8994420000000005,5101.111672,14.751652,0.0,-39.985408,4854.782507,29680.531492000002,49759.379009000004
2022-01-03 01:00:00,68.796432,9758.522653,3879.9689510000003,25082.202895,27.372847,5101.434861,6.38152,0.0,-29.442554,4912.694281,28962.171845999997,48837.37444
2022-01-03 02:00:00,68.829668,9409.404046,3804.842345,25181.418609,7.324489,5102.156661999999,5.48213,0.0,-34.15987,5018.368075,28986.260954,48597.826024
2022-01-03 03:00:00,68.844907,9445.96205,3996.904372,25198.372951999998,5.641478,5102.066105,8.300339000000001,0.0,-28.341886,5136.651377,29195.277324,48962.743579999995
2022-01-03 04:00:00,66.06402,9416.292879,4397.967731,25452.816388,5.723558000000001,5101.877987,7.951803,0.0,-105.42886,5305.705377,29850.784119,49754.399743
2022-01-03 05:00:00,76.256055,9388.057746999999,4801.179369,25935.147405,10.286828,5101.787446,14.814482,0.0,-32.229722,5686.4127929999995,30736.326774,51013.942125
2022-01-03 06:00:00,100.416921,9177.189816,5755.966131,26578.071002,51.15175,5102.454015,19.415943,0.0,-21.748844,6334.104049,32334.037133,53118.769627
2022-01-03 07:00:00,111.346165,9605.96143,7267.4693449999995,27237.68191,74.80726,5102.587214,34.297008,0.0,-20.584254,6562.565188,34505.151255,55996.71552
2022-01-03 08:00:00,110.872309,9900.93228,7240.984076,27668.3723,75.869099,5102.917239,61.795840999999996,67.362977,-6.455304,7034.447248,34909.356375999996,57263.553368999994
2022-01-03 09:00:00,111.760295,9755.238386,5808.804106,25962.714764,76.598419,5102.307031,14.166392,2658.1168070000003,-74.32198600000001,7632.797166,31771.51887,57122.503366
