timestamp,biomass,coal,gas,gas_cc,hydro,nuclear,other,solar,wind,gas_total,total
2019-01-01 01:00:00,48.999033999999995,6171.212521,634.285756,11925.38905,186.89484099999999,3895.621021,2.797808,0.0,14436.360222,12559.674805999999,37301.560253
2019-01-01 02:00:00,49.089942,6365.572252,584.380357,11920.645779,186.326642,3894.799604,2.506164,0.0,14249.527978999999,12505.026136,37252.848719
2019-01-01 03:00:00,49.330694,6280.996775,588.111025,12359.346419,187.37894599999998,3894.663842,1.510252,0.0,13809.954819999999,12947.457444,37171.292772999994
2019-01-01 04:00:00,48.760132,6541.354762,610.740261,12693.168643,187.12730399999998,3894.035664,2.915165,0.0,13468.794995,13303.908904,37446.896926
2019-01-01 05:00:00,48.31954,6564.85638,874.2651950000001,13067.667568,186.952428,3893.928113,1.953467,0.0,13285.651683,13941.932763,37923.594374
2019-01-01 06:00:00,48.159169,6953.124143999999,1197.853281,14167.644887999999,223.081902,3893.782256,2.940401,0.0,12366.975802,15365.498168999999,38853.561843
2019-01-01 07:00:00,47.332041000000004,7526.927352,1582.054706,15271.248994,223.748412,3892.822356,3.278137,0.0,11391.74692,16853.3037,39939.158918
2019-01-01 08:00:00,46.657179,7783.501673,1677.196144,16421.728547,223.140492,3892.113099,3.512064,1.351834,10415.906273,18098.924691,40465.107305
2019-01-01 09:00:00,47.180046000000004,8235.217149,1812.102645,17228.549682,222.557862,3893.522119,3.339984,39.677859999999995,9497.141677,19040.652327,40979.289024
2019-01-01 10:00:00,47.854291,9327.42515,1949.862987,18061.177017,223.487619,3893.3465969999997,3.059923,103.66651300000001,8183.058176,20011.040004,41792.93827299999
2019-01-01 11:00:00,47.757185,10034.936722,1957.638463,18927.268617,222.958916,3891.492925,3.060474,190.461981,7003.799475,20884.90708,42279.374758000005
2019-01-01 12:00:00,47.708126,10578.348348,1911.720339,19369.378312,199.754545,3892.5742849999997,3.853268,268.444981,6137.5616979999995,21281.098651,42409.343902
2019-01-01 13:00:00,46.922481,10946.063467,1892.561409,19337.385303,186.274319,3892.393236,2.922396,306.30041,5510.873027,21229.946712,42121.696048
2019-01-01 14:00:00,46.060472000000004,11070.567857,1886.471571,19205.86062,186.297756,3892.250303,2.188,239.172338,5050.825295000001,21092.332190999998,41579.694211999995
2019-01-01 15:00:00,47.529217,11351.087,1884.747837,19045.185276,187.404541,3892.260957,1.585923,181.27862,4603.4987280000005,20929.933113,41194.578099
2019-01-01 16:00:00,47.677348,11663.428757,1930.975624,19338.059821,212.040172,3892.470507,1.511528,104.17070000000001,3947.022629,21269.035445,41137.357086
2019-01-01 17:00:00,47.736055,12069.440017,2009.14637,20136.029211,248.645867,3892.561374,1.78768,44.767243,3496.227128,22145.175581,41946.340945
2019-01-01 18:00:00,47.739947,12362.520376,2213.0991320000003,22136.874153999997,248.036774,3892.661498,1.461438,6.643007,3252.417343,24349.973286,44161.453669
2019-01-01 19:00:00,47.76688,12399.119978,2470.0900810000003,23521.234993,221.169494,3892.03818,1.408132,0.0,2933.595032,25991.325074,45486.42277
2019-01-01 20:00:00,47.849517,12446.897257,2440.608017,23520.164477,221.554196,3892.268929,0.8306690000000001,0.0,2779.816759,25960.772493999997,45349.989820999996
2019-01-01 21:00:00,47.885472,12483.814575,2317.54954,23189.94655,196.1728,3891.919724,1.031585,0.0,2781.450661,25507.49609,44909.770907
2019-01-01 22:00:00,47.872036,12498.209502,2170.97659,22473.173026,195.66350599999998,3892.162123,0.614717,0.0,2650.962617,24644.149616,43929.634117
2019-01-01 23:00:00,48.047119,12246.241397,2097.959032,21364.567563,158.928515,3891.138885,1.761836,0.0,2425.838569,23462.526595,42234.482916
2019-01-02 00:00:00,48.081068,11644.556115,2088.343248,20189.263143,159.671623,3891.5294249999997,1.810711,0.0,2498.504401,22277.606391,40521.75973400001
2019-01-02 01:00:00,48.074335,10649.325897,2092.416235,19880.625381,212.415936,3890.875971,1.512549,0.0,2400.224318,21973.041616000002,39175.470622
2019-01-02 02:00:00,48.154776999999996,10287.366608,2082.385859,19471.616003,187.692937,3890.973649,1.5272899999999998,0.0,2532.539133,21554.001862,38502.256256
2019-01-02 03:00:00,48.194331,9951.943234,2073.34047,19304.796967000002,187.622912,3890.77443,-0.39448099999999997,0.0,2902.1040780000003,21378.137437,38358.381941
2019-01-02 04:00:00,48.184531,9798.400657,2098.844745,19409.865153,187.63299,3890.696465,-0.025376999999999983,0.0,3321.314864,21508.709898,38754.914028
2019-01-02 05:00:00,48.193481,9958.238651,2216.264693,20199.544216000002,187.75354199999998,3891.176442,0.7485719999999999,0.0,3494.614498,22415.808909,39996.534095
2019-01-02 06:00:00,48.229053,11198.488225000001,2309.186292,21474.025203999998,224.627198,3890.841175,0.1539060000000001,0.0,3272.955127,23783.211496,42418.50618
2019-01-02 07:00:00,48.167218,11901.423658,2735.396394,23701.678783,247.862045,3890.032058,1.755517,0.0,2728.359285,26437.075177,45254.674957999996
2019-01-02 08:00:00,48.154305,12243.036424,3020.303696,25518.625058999998,248.542033,3890.2434439999997,1.14085,0.0,2366.720448,28538.928755,47336.766258999996
2019-01-02 09:00:00,47.325783,12254.390505,3376.489683,26619.225282,248.989554,3890.632623,1.2474569999999998,10.544155,2039.144403,29995.714965,48487.98944499999
2019-01-02 10:00:00,47.144622999999996,12275.294222,3820.5523430000003,27146.475535999998,262.795605,3895.005706,-1.208549,54.436544999999995,2031.977499,30967.027879,49532.47353
2019-01-02 11:00:00,48.616047,12250.816784,4087.664934,28126.929826,268.926724,3895.146108,-1.287919,125.626496,1672.084135,32214.59476,50474.523135
2019-01-02 12:00:00,50.076022,12295.168575,4841.483563,28707.253389,230.233503,3894.2630289999997,32.960604999999994,137.490555,1127.304039,33548.736952,51316.23327999999
2019-01-02 13:00:00,47.452197,12218.489858,4986.597404,28270.75705,230.600776,3894.492865,1.479153,162.226892,1346.1915,33257.354454,51158.287695
2019-01-02 14:00:00,47.256793,12135.088973,5113.6874609999995,28373.810112,230.882925,3894.133337,2.445074,205.010525,1280.647223,33487.497573,51282.962423
2019-01-02 15:00:00,47.503185,11922.870375,4784.6562109999995,28202.482976,230.851182,3893.753535,2.125634,163.163884,1715.149064,32987.139187,50962.556046
2019-01-02 16:00:00,48.918883,11901.766113,4286.109881,28470.359833000002,267.646963,3893.839314,2.278053,107.386848,2031.68305,32756.469714000003,51009.988938
2019-01-02 17:00:00,48.969023,11824.294113,4839.806494,28470.106138,302.747525,3891.936191,1.892577,52.488316,1796.9982730000002,33309.912632,51229.23865
2019-01-02 18:00:00,48.947187,11677.796338,5807.275656,29075.645334,256.973847,3893.1534,1.884474,8.234119,1542.442415,34882.92099,52312.35277
2019-01-02 19:00:00,48.934249,11672.942799,6062.472786,29386.739658,247.103498,3893.990852,0.388451,0.0,1191.87709,35449.212444000004,52504.449383
2019-01-02 20:00:00,49.000905,11765.634925,6131.646244,28881.047734,245.848496,3894.503148,1.627143,0.0,748.6334899999999,35012.693977999996,51717.942084999995
2019-01-02 21:00:00,49.094028,11773.006118,5416.614928999999,28758.929281999997,275.941517,3894.713595,2.120982,0.0,627.620195,34175.544211,50798.040646
2019-01-02 22:00:00,49.184705,11628.652743,4131.890527,28108.366610999998,276.168085,3894.7222,1.083504,0.0,868.503596,32240.257138,48958.571971
2019-01-02 23:00:00,49.206765,11659.697091,2892.681237,26871.002868,275.42058299999997,3892.9442900000004,0.15075099999999997,0.0,859.356959,29763.684105,46500.460544
2019-01-03 00:00:00,49.220653999999996,11792.929779,2525.924711,24906.213065,275.828538,3894.085477,0.38585800000000003,0.0,748.648107,27432.137776000003,44193.236189
2019-01-03 01:00:00,49.206841,11169.169261,2383.648274,23508.233421999998,327.739589,3894.135219,-0.15025200000000002,0.0,1182.511578,25891.881696,42514.493932
2019-01-03 02:00:00,48.36585,10700.208356,2303.297931,22408.22856,301.813086,3893.882443,0.8025629999999999,0.0,1822.096081,24711.526491,41478.69487
2019-01-03 03:00:00,48.313916,10197.432284,2290.830599,21843.120555,299.603568,3892.952625,0.181651,0.0,2522.7250940000004,24133.951154000002,41095.160292
2019-01-03 04:00:00,49.279361,9752.865917,2296.75982,21536.32346,297.9692,3893.164661,1.3101639999999999,0.0,3225.46916,23833.08328,41053.141743
2019-01-03 05:00:00,49.324478,9920.375758,2440.881051,22212.796871,270.125435,3894.854937,-0.302667,0.0,3286.423909,24653.677922,42074.479772
2019-01-03 06:00:00,49.258946,10815.716635,2593.903622,23106.466316000002,299.270967,3895.0697609999997,0.81159,0.0,3618.4918900000002,25700.369938000003,44378.98972700001
2019-01-03 07:00:00,49.286024999999995,11345.522484000001,2939.853302,24246.122672999998,324.87894,3895.5263889999997,0.572289,0.0,3736.763661,27185.975975,46538.525763000005
2019-01-03 08:00:00,49.283975,11443.376657,3072.420072,25723.175591,325.54296,3897.305835,2.100354,0.6907449999999999,3911.145404,28795.595663,48425.041593
2019-01-03 09:00:00,47.716535,11437.313987,2979.256202,25856.408669,326.30399,3901.0582679999998,1.643764,296.215525,4038.656011,28835.664871,48884.572951
2019-01-03 10:00:00,47.681387,11272.824408,2938.066452,25875.684594,327.457677,3899.516254,1.42319,1000.5867969999999,3753.79758,28813.751045999998,49117.038339
2019-01-03 11:00:00,45.149974,10871.938252,2804.2806769999997,25746.356355,303.071863,3895.8202330000004,1.097123,1156.980708,4585.190493,28550.637032,49409.885678000006
2019-01-03 12:00:00,45.184173,10372.523621,2382.684119,25215.189427,275.23198,3895.991893,-0.543042,1185.38344,5426.188387,27597.873546,48797.833998
2019-01-03 13:00:00,48.018278,9727.221265,2226.988709,24248.060442,259.21049700000003,3895.3549749999997,2.116301,1168.71795,6257.732917,26475.049151,47833.421334
2019-01-03 14:00:00,45.609421,9012.047102,2209.60178,23122.274562,230.47108500000002,3895.725464,2.104239,1160.771735,6979.423599,25331.876342,46658.028987
2019-01-03 15:00:00,45.289592,8155.958339,2213.645393,21735.411294999998,261.114687,3895.549827,2.634282,1190.2071919999998,8083.858113,23949.056688,45583.66872
2019-01-03 16:00:00,47.638363999999996,7872.488294,2270.429264,21708.232945,260.56206000000003,3896.0714470000003,2.5001430000000004,1177.280137,7576.839374,23978.662209000002,44812.042028
2019-01-03 17:00:00,48.302925,8657.6378,2320.308946,22977.248811999998,261.65394200000003,3901.981863,1.407294,875.942847,6007.070659999999,25297.557758,45051.555088999994
2019-01-03 18:00:00,48.478747999999996,9528.784915,2959.9261539999998,25207.677442,301.011851,3902.466045,1.495906,169.99117999999999,4546.093386,28167.603596,46665.92562699999
2019-01-03 19:00:00,48.931806,10564.656711,3708.350138,25971.093728,275.688429,3896.710717,2.3384929999999997,0.0,4120.168588,29679.443866,48587.93861
2019-01-03 20:00:00,50.277864,10780.70542,2943.971132,25686.167213,275.22326499999997,3895.718897,2.688869,0.0,5174.549637,28630.138345,48809.302296999995
2019-01-03 21:00:00,50.390212,10847.40017,2652.105454,25359.986028,275.05985499999997,3896.031966,0.11550899999999986,0.0,5837.570538,28012.091482,48918.659732
2019-01-03 22:00:00,50.452989,10907.860501,2472.458053,24597.8799,234.141361,3896.2201800000003,2.0487629999999997,0.0,5737.127233,27070.337953000002,47898.18898
2019-01-03 23:00:00,50.495994,10626.085588,2359.831415,23674.346746,262.42179600000003,3897.518311,1.0635270000000001,0.0,5280.246283,26034.178161,46152.00966
2019-01-04 00:00:00,50.676345,9795.241173,2202.547213,22077.748031,262.260469,3904.009274,1.735355,0.0,6047.028273,24280.295244,44341.246133
