Date,biomass,coal,gas,gas_cc,hydro,nuclear,other,solar,wind,gas_total,total
2021-03-31,632.012489,147443.063306,38798.912939,223121.494598,874.957725,76133.46355,7.2732,43581.143298,375163.198243,261920.407537,905755.5193480001
2021-04-01,654.912811,154871.486443,37477.122869,279944.259593,1205.509326,76317.431023,31.811667,53297.92201,262787.198691,317421.382462,866587.654433
2021-04-02,731.337163,123584.273043,24281.221247,159574.868059,1209.895768,79249.529124,28.622401,30677.140771,437050.522937,183856.089306,856387.410513
2021-04-03,700.894047,129141.340954,29245.770733,180849.223392,1466.220794,90026.38924,43.291417,39473.466363,352508.75223,210094.99412500003,823455.34917
2021-04-04,668.256985,171314.174087,43649.850199,232658.851022,1171.32896,89994.290224,28.174932,23699.356808,247658.698274,276308.701221,810842.9814909999
2021-04-05,598.30501,143836.895873,31394.432529,190606.027029,1190.597996,89937.555401,38.685912,23366.586019,431396.824789,222000.459558,912365.9105580001
2021-04-06,562.123453,151254.10122,37721.749358,185368.427037,1275.26586,89825.33232,-18.677088,17076.78042,499015.132625,223090.176395,982080.235205
2021-04-07,602.29737,156336.558541,88366.236722,288046.242782,1345.25772,89779.79158,219.612879,52239.893173,304392.815425,376412.479504,981328.7061920001
2021-04-08,646.763797,174233.564127,127459.220132,378458.993757,1442.378111,89604.961793,-6.516646,53888.066887,155660.739525,505918.213889,981388.1714830002
2021-04-09,672.670023,134386.979112,86584.027534,296986.649026,1493.052822,89389.362251,-4.919749,25459.712116,412034.480462,383570.67656,1047002.013597
2021-04-10,673.446791,172708.90827,81917.484016,300289.89594,1845.617642,89390.44458,120.206762,59381.901246,205258.14698,382207.379956,911586.0522269999
2021-04-11,692.121188,145541.427679,79967.89454,256077.641552,1952.720917,89370.754601,256.698801,50187.748039,287339.280709,336045.53609199997,911386.2880259999
2021-04-12,641.645752,172365.572449,82153.181347,279661.435574,1826.955563,89106.087259,55.126061,44034.745492,340443.681111,361814.616921,1010288.4306080003
2021-04-13,555.14956,191277.529104,140677.04459,327069.513631,1957.09215,88665.118282,704.754168,19022.080688,236990.637543,467746.558221,1006918.919716
2021-04-14,670.444598,194873.04354,144102.431691,342293.224526,1989.545264,88439.963603,257.298409,21183.269462,187450.031456,486395.656217,981259.252549
2021-04-15,797.657639,211928.256102,89801.200342,339124.044955,1836.678291,88116.560213,39.257124,10147.957147,177350.703247,428925.245297,919142.3150599999
2021-04-16,740.476146,177043.654717,76220.192191,308802.316881,2144.267939,88300.784786,67.342619,15111.837314,250117.29166,385022.509072,918548.164253
2021-04-17,694.619344,123571.843693,56422.828313,254312.874755,2101.41437,88454.364923,67.321428,26144.523228,295299.506894,310735.703068,847069.296948
2021-04-18,645.976784,155064.695793,78526.533499,350786.597769,2120.160057,88565.51323,56.47997,44215.64589,103303.975938,429313.131268,823285.5789300002
2021-04-19,671.675875,163703.792696,68658.175008,344790.137903,2157.658124,89316.855897,-11.039046,50062.494152,156833.610244,413448.312911,876183.3608529998
2021-04-20,641.219256,151784.365075,46716.165035,259078.622863,1816.509117,104144.92442,9.110372,28276.944326,317827.848823,305794.787898,910295.7092870001
2021-04-21,651.83001,174115.967592,49042.715699,302434.417761,2006.898574,115248.2588,45.422819,48523.89472,208885.919552,351477.13346,900955.3255269999
2021-04-22,629.471728,168757.554811,28379.692195,237497.984816,1569.83169,121509.959177,42.622189,28276.867249,302891.930837,265877.677011,889555.914692
2021-04-23,600.731161,149641.480367,28758.658026,217789.718424,1749.210014,122171.001872,35.605596,36487.130598,373896.495869,246548.37644999998,931130.0319269999
2021-04-24,623.858861,159672.287865,61913.709695,295073.442124,1879.14731,121987.395181,13.934209,62360.33189,215325.547482,356987.151819,918849.654617
2021-04-25,610.880999,139426.393963,46111.582994,175649.96041,1642.943723,122030.102857,58.458734,25692.760512,420739.017752,221761.543404,931962.1019440001
2021-04-26,561.868338,151625.959912,50223.097381,190284.588276,1781.422159,121832.485777,35.218757,31441.42632,464892.533967,240507.685657,1012678.6008870001
2021-04-27,598.557743,172227.214828,61781.557075,213750.871438,1575.36974,121760.019948,52.97318,21866.689615,429005.979831,275532.428513,1022619.233398
2021-04-28,595.219309,194045.501664,91238.309193,324976.078615,1796.765751,121670.618255,-16.840668,35546.70357,308359.446654,416214.38780799997,1078211.802343
2021-04-29,604.504671,169524.943673,95038.671574,277576.707831,1665.322217,121633.169101,181.966512,20150.707023,327857.126646,372615.379405,1014233.1192479999
2021-04-30,619.144375,181131.127676,89393.329116,329474.597778,1390.778987,121672.785163,-36.817704,26027.077031,181998.172072,418867.926894,931670.1944939999
2021-05-01,611.290139,205423.948902,73156.791143,342115.230595,1367.604802,121691.209345,-22.319272,38049.708579,97732.245185,415272.021738,880125.709418
2021-05-02,581.682449,176295.690226,60514.736458,294388.289238,2625.901518,121577.191575,-6.095934,47636.064912,279226.319758,354903.02569599997,982839.7802
2021-05-03,561.194847,175779.855392,79966.053034,352313.835528,2374.71857,121321.460709,8.080279,53611.36685,362324.707762,432279.888562,1148261.2729710003
2021-05-04,574.111957,179023.590617,78880.12481,334099.64457,2788.881489,121271.063262,221.953861,48015.848476,273871.66318,412979.76938,1038746.882222
2021-05-05,596.70199,191447.56448,55716.891794,325401.624989,2587.100767,121341.81823,26.009899,66145.311055,201836.104377,381118.51678299997,965099.127581
2021-05-06,592.151551,181151.595564,73594.720603,345923.248966,2576.24191,120995.485528,-15.855378,62678.172848,216261.844076,419517.96956899995,1003757.605668
2021-05-07,559.953894,193306.344658,36898.207984,259324.201347,2912.538114,120954.452153,-83.173013,18944.109504,401301.33299,296222.409331,1034117.9676310001
2021-05-08,566.349361,163629.529265,43273.605005,219654.91347,2862.802532,121023.432393,26.205859,21549.7696,490581.01922,262928.518475,1063167.626705
2021-05-09,560.188302,181328.261643,55545.462165,301311.283912,2862.603371,121053.539759,2.638882,55273.741058,369217.835337,356856.746077,1087155.554429
2021-05-10,566.656787,192594.114115,82224.278325,353104.580897,2766.988935,120957.593607,26.658779,42873.196844,275471.920625,435328.859222,1070585.9889139999
2021-05-11,536.397801,190750.629614,61732.744448,351492.551584,2677.206647,121034.833895,122.723888,34441.606491,266685.669811,413225.296032,1029474.3641790001
2021-05-12,531.042539,175320.385599,26624.999701,335435.852542,2552.181673,120896.259213,-8.074532,36952.531844,210760.939343,362060.852243,909066.1179219999
2021-05-13,570.57373,193236.3971,28135.95851,396022.428855,2615.468866,119787.637075,0.584776,53795.847891,132546.137363,424158.38736500003,926711.0341659999
2021-05-14,601.820515,151488.152184,14603.856471,270358.861136,2729.089754,120507.495294,-183.530689,48410.607909,369638.598436,284962.717607,978154.9510100001
2021-05-15,602.034738,147203.28552,18827.393834,219900.431792,2668.123796,120697.295272,-102.225566,38577.961395,417728.607838,238727.82562599998,966102.908619
2021-05-16,587.157377,187985.092614,9958.760579,306855.653726,2576.707685,120794.847261,36.954638,53525.512486,264658.48782,316814.414305,946979.1741859999
2021-05-17,609.038924,206036.655178,19690.553027,319575.707164,2718.306686,120644.434292,-223.820163,55646.445264,319808.163549,339266.260191,1044505.4839209999
2021-05-18,562.559725,214423.123296,15634.85651,319569.690488,1761.531659,120709.873872,-33.935914,53676.064469,263856.106905,335204.546998,990159.87101
2021-05-19,580.977089,226205.497486,16749.422648,360227.996001,1791.921678,120967.772547,-6.86192,45947.372221,175626.720701,376977.418649,948090.818451
2021-05-20,608.435515,245677.85085,15897.3814,352210.763229,1663.842304,120567.28919,-64.001004,58654.546672,207631.126502,368108.144629,1002847.2346580002
2021-05-21,621.539048,214758.715622,27133.400124,287197.866373,2068.526842,120346.739491,-95.179358,44994.406344,370433.949731,314331.266497,1067459.964217
2021-05-22,627.841176,200170.583603,14983.823234,296845.279107,2311.026899,120743.122968,-69.725835,38283.560224,333416.438834,311829.102341,1007311.9502099999
2021-05-23,632.009251,190223.025832,14977.589322,228867.011977,2374.8965,121141.888386,-120.912969,34781.431851,373764.510128,243844.60129899997,966641.450278
2021-05-24,475.486759,194192.426031,14685.843272,312219.489001,2266.550922,121170.953782,-87.013405,43346.635506,343053.782916,326905.33227300004,1031324.154784
2021-05-25,545.607396,195817.220055,35320.838995,381068.747841,2390.456525,120997.600771,-57.843122,53275.469825,293434.855511,416389.586836,1082792.953797
2021-05-26,604.576078,205725.45435,41683.42277,376010.459407,2267.262119,120540.677233,-5.247641,49906.168922,394377.321837,417693.882177,1191110.095075
2021-05-27,624.386067,218279.933633,61042.805125,407099.159694,2348.053664,120778.532864,-71.808419,43036.315577,351273.204687,468141.964819,1204410.582892
2021-05-28,601.680612,190737.446645,36375.580163,437135.98158,2738.728324,121106.10769,-113.267343,44901.527593,282004.103145,473511.561743,1115487.888409
2021-05-29,613.712217,180192.007729,34690.018753,438686.55341,2697.73852,121035.337776,-13.421946,62244.998931,185120.927765,473376.572163,1025267.873155
2021-05-30,653.80056,193084.05757,25474.149085,314381.310162,2315.016573,120938.372548,-66.16361,31822.212858,311998.482277,339855.459247,1000601.2380229998
2021-05-31,637.158966,194185.608848,19262.98369,389657.209291,2565.927606,120886.762859,-75.623091,19052.208199,268669.036315,408920.192981,1014841.2726829998
2021-06-01,592.128397,207433.756033,62919.034777,516904.873858,2566.868818,120984.594417,-113.460375,47698.999903,70627.918782,579823.908635,1029614.7146099999
2021-06-02,623.528177,220872.942822,76648.249071,521053.397433,1740.009551,120884.478636,50.867864,47010.994055,81020.949273,597701.646504,1069905.4168819997
2021-06-03,623.556546,222868.678119,39059.480863,473567.135952,2746.61308,120744.096454,-163.070096,47757.580425,114743.843098,512626.61681499996,1021947.914441
2021-06-04,588.727992,247215.34139,32328.949664,468313.897187,3058.847987,120833.993329,-120.104566,60364.340266,85695.109427,500642.84685100004,1018279.102676
2021-06-05,600.184856,257026.881661,38389.827276,411816.812489,2942.773979,120768.636139,-95.863205,63773.023814,149643.239855,450206.63976499997,1044865.5168639999
2021-06-06,613.763099,214188.362774,37820.213166,339869.859774,2930.255831,120649.895263,-2.077416,57762.289358,333599.028432,377690.07294,1107431.5902810004
2021-06-07,586.763375,253757.846486,57586.455106,438705.137485,2693.989861,109942.979441,-91.894,56875.475492,269102.527587,496291.592591,1189159.280833
2021-06-08,627.162456,234897.636316,77669.473137,449903.995175,2471.507896,90959.771144,-63.514026,58435.776664,347569.434481,527573.4683119999,1262471.243243
2021-06-09,624.721701,267505.580024,100732.009043,455745.121919,2769.720094,90923.768558,523.125818,56987.964691,330902.233966,556477.130962,1306714.245814
2021-06-10,647.402669,274703.702077,81496.458623,459084.26054,2659.247648,90867.37503,199.964302,62563.397408,345180.26746,540580.719163,1317402.075757
2021-06-11,677.008587,250993.676005,73765.05843,440118.009011,2422.945472,90781.340057,-21.312503,64214.660429,403046.74687,513883.067441,1325998.132358
2021-06-12,681.072077,254744.238867,107800.033403,515010.908607,2665.074617,90590.549313,-52.61209,65572.072334,229201.042488,622810.94201,1266212.379616
2021-06-13,674.577935,269324.137027,166054.257307,573727.813273,2662.197453,90514.774286,556.341819,63270.986347,133453.614522,739782.0705799999,1300238.6999689997
2021-06-14,685.701741,265547.144097,195414.624861,625988.550314,2603.429601,90273.730905,424.773248,55819.923851,117570.296075,821403.175175,1354328.1746929998
2021-06-15,705.907978,281380.760058,195895.321954,616611.978167,2730.337646,90225.135675,75.452549,67618.4438,59011.019362,812507.300121,1314254.3571890001
2021-06-16,693.807157,259224.137485,163804.027437,554884.82951,2660.671423,90322.783131,-163.151471,68749.097078,165301.499296,718688.8569469999,1305477.7010460002
2021-06-17,714.249649,271635.805514,160741.78202,557411.970191,2545.699298,90425.521708,-26.297007,67500.573101,181822.129771,718153.7522110001,1332771.434245
2021-06-18,704.521755,270142.839329,134363.324909,536226.942202,2590.037054,90378.976315,31.606836,67739.517251,207505.461873,670590.2671109999,1309683.227524
2021-06-19,696.815739,248521.972657,111296.11363,483709.452445,2738.15095,99192.839022,21.37868,68695.574714,249246.775306,595005.566075,1264119.073143
2021-06-20,718.729817,242258.912727,83958.765266,389350.628874,2624.5502,119761.454873,24.83234,62471.320938,389455.113343,473309.39414,1290624.308378
2021-06-21,1331.312689,259205.39958,83651.129592,417554.586645,2677.927647,119798.0705,-73.074535,44843.520714,401232.703526,501205.71623699996,1330221.576358
2021-06-22,1835.389083,269486.890221,86030.348978,524688.700697,3074.344721,117017.192981,-22.551609,61775.212218,161145.283283,610719.049675,1225030.8105730002
2021-06-23,2314.716028,265079.809906,102361.934225,411445.727026,2847.956921,89599.635395,52.305436,45317.514456,414260.886522,513807.661251,1333280.4859149999
2021-06-24,2499.277235,288621.257173,99331.129846,420566.527388,2508.873178,86992.38017,-175.262775,59471.387928,430786.390951,519897.657234,1390601.961094
2021-06-25,2186.731243,280583.157015,87555.411333,416740.117105,2343.057148,86983.062615,-86.835191,54213.785838,459220.201823,504295.528438,1389738.6889289997
2021-06-26,593.707345,267675.354112,89045.760525,445714.065541,1940.053009,86817.584108,-189.689424,56280.737594,369581.642906,534759.826066,1317459.2157160002
2021-06-27,586.622467,288791.477535,106261.923758,526190.634717,2087.318486,101625.90975,-149.183361,31676.705242,161720.604445,632452.558475,1218792.013039
2021-06-28,593.017777,290745.587563,76630.453302,522086.943897,2291.034303,119939.976322,27.66238,31888.363427,111170.286037,598717.397199,1155373.325008
2021-06-29,1444.12652,290498.135217,78190.665856,548471.230283,2167.274832,119956.156124,-52.314986,47212.35662,85575.745697,626661.8961390001,1173463.376163
2021-06-30,2402.511582,289040.340457,117915.520709,559065.353559,2609.789539,119978.558024,-75.084676,50466.720718,101775.847995,676980.874268,1243179.557907
2021-07-01,2507.568713,271579.05166,148977.812152,581179.330713,2062.163289,119783.324295,-100.813959,65533.410848,108798.39281,730157.1428650001,1300320.2405210005
2021-07-02,2508.351978,267450.350311,130611.978636,574491.815946,2137.417796,118346.671354,-192.650094,55486.674162,104670.944461,705103.794582,1255511.55455
2021-07-03,2594.567796,275306.460391,91708.732499,543072.640343,1429.786505,118876.769663,-54.60343,41726.724808,74975.961142,634781.372842,1149637.0397170002
2021-07-04,2334.133682,275607.722773,77414.702263,480986.597009,1424.978087,119516.315093,1.345938,63399.322502,114628.913591,558401.299272,1135314.0309379997
2021-07-05,2263.950435,264137.254264,98938.065632,520001.442486,1549.545337,119662.120756,-2.472416,44791.910479,120441.807406,618939.508118,1171783.6243790002
2021-07-06,2431.09223,268166.178999,126006.460057,565100.482646,1417.612996,119845.669948,-63.614049,52902.89416,67926.856105,691106.942703,1203733.6330920001
2021-07-07,2465.328081,280824.284288,133112.576241,566072.964952,1407.825491,120025.80991,36.618818,59385.342767,45659.36164,699185.5411929999,1208990.1121879998
2021-07-08,2253.050541,253976.65966,116060.324398,576224.272979,1275.391906,120082.350857,-135.966954,64350.734765,100854.210146,692284.597377,1234941.0282979999
