timestamp,biomass,coal,gas,gas_cc,hydro,nuclear,other,solar,wind,gas_total,total
2021-01-01 01:00:00,29.641907,6226.403543,1264.612197,16947.276551,35.600353,5103.196339,2.871013,0.000512,13984.762021,18211.888748,43594.364436
2021-01-01 02:00:00,29.653193,6166.239724,1336.967578,16334.880788,12.210071,5102.015677,4.068958,0.000995,14289.144771,17671.848366,43275.181755
2021-01-01 03:00:00,29.666134,6103.4443329999995,1369.308736,16105.976972,11.458139,5103.524853,3.391051,0.001144,14221.109204,17475.285708,42947.880566
2021-01-01 04:00:00,29.67046,6236.221736,1370.516529,16917.627213,11.462853,5104.190140000001,4.735174,0.00044300000000000003,13246.113229,18288.143742,42920.537777000005
2021-01-01 05:00:00,29.663567999999998,6819.574839,1343.463393,17740.373602,11.44941,5104.197354,4.634495,4.195011,12231.338867999999,19083.836994999998,43288.89054
2021-01-01 06:00:00,28.529615,7703.488911,1499.7074460000001,18377.752842,10.629999,5102.930427,1.454998,0.0013080000000000001,11368.335056,19877.460288,44092.830602
2021-01-01 07:00:00,29.660937999999998,8404.042171000001,1661.747781,19054.751362,34.918974,5101.973252,1.665987,0.000503,10737.304313,20716.499143,45026.065280999996
2021-01-01 08:00:00,29.664135,8864.096263,1673.959457,19600.166075,34.57594,5102.027373,2.380326,7.033288,10332.768918,21274.125532000002,45646.671775
2021-01-01 09:00:00,29.667813000000002,8946.533163,1675.453231,19434.595075999998,34.572316,5102.5297900000005,-0.136572,673.993299,9892.278593000001,21110.048307,45789.486709000004
2021-01-01 10:00:00,29.627579,7976.463748,1650.879532,18961.349828,34.918011,5103.153579,-7.990801,2069.9418800000003,10063.450372,20612.229359999998,45881.793728
2021-01-01 11:00:00,29.621808,6943.753721,1587.083835,18085.829174,35.017795,5105.2812619999995,-9.4667,2790.430112,11181.882059,19672.913009,45749.433066
2021-01-01 12:00:00,29.644074,6678.694669,1492.706486,17817.518240999998,18.435453,5106.431758,-1.5106780000000004,2949.117208,11189.156558,19310.224727,45280.193769000005
2021-01-01 13:00:00,29.642485,7011.972474,1416.363277,17762.957244,10.107869,5107.467537,2.380673,2929.0220090000003,10043.646587,19179.320521,44313.560155
2021-01-01 14:00:00,28.40307,7272.040324,1382.1604459999999,17703.827256,11.035472,5108.074581000001,0.9935450000000001,2857.59091,8971.226286000001,19085.987702,43335.35189
2021-01-01 15:00:00,29.272794,7714.268428,1374.6218900000001,18060.483049,12.41018,5111.116472,5.831438,2694.546614,7463.976198,19435.104938999997,42466.527062999994
2021-01-01 16:00:00,29.627876999999998,8276.585784,1364.235948,18517.877947,12.438906,5111.291515,0.4060480000000002,2854.645482,5958.886084,19882.113895000002,42125.995591000006
2021-01-01 17:00:00,29.630935,9861.199292000001,1430.3695950000001,19898.789586,12.440608000000001,5111.640127000001,-6.663205,1788.406965,4342.87549,21329.159181,42468.68939300001
2021-01-01 18:00:00,29.599469,11545.952517,1767.247464,22144.648674,12.3344,5111.247384,-0.9301370000000001,300.56550599999997,3421.440485,23911.896138,44332.10576200001
