Date,biomass,coal,gas,gas_cc,hydro,nuclear,other,solar,wsl,wind,gas_total,total
2024-01-17,1817.102968,224129.035467,143149.408486,531701.443707,560.022976,122715.766365,2076.002216,68613.809953,-3932.444309,474447.309509,674850.852193,1569209.901647
2024-01-18,1552.171177,177557.394817,50403.70286,479338.069826,338.298198,122740.04062,3079.649699,97206.117448,-3559.369118,301268.534475,529741.772686,1233483.97912
2024-01-19,1991.193182,168849.608029,79293.406922,460494.497615,342.772426,122713.697314,3347.987865,115915.116641,-3504.6254,400257.430003,539787.904537,1353205.709997
2024-01-20,2118.170462,238772.100488,154111.423629,631324.980744,625.154289,118058.883664,2911.310275,105183.122829,-3447.83915,223086.324501,785436.4043729999,1476191.470881
2024-01-21,1685.607309,242719.601945,81658.497128,575462.541971,282.324241,96001.229599,3196.58116,26107.438316,-2886.66584,390575.265789,657121.039099,1417689.087458
2024-01-22,2052.960646,268445.761509,148370.876718,569677.471935,572.834091,88849.931075,3314.098047,39663.153256,-5609.422681,166853.952287,718048.3486530001,1287801.039564
2024-01-23,2501.830705,241522.694734,125116.359122,539962.829372,794.23683,88922.248864,3567.892647,29111.01075,-4289.826189,120625.061065,665079.1884939999,1152124.1640889999
2024-01-24,2770.960162,179571.267517,141891.23521,592373.365153,983.075098,88904.377429,3114.471744,32241.761631,-3279.881789,70167.94842,734264.6003630001,1112018.462364
2024-01-25,2328.151296,160691.677943,100998.757102,542566.934477,838.574357,88748.819779,2967.409351,79035.969193,-3548.9185,105305.692262,643565.6915790001,1083481.98576
2024-01-26,1580.035278,191549.504666,38688.673066,512097.059667,854.273605,88899.282824,3969.470656,43519.080098,-4527.157177,213490.315907,550785.7327330001,1094647.695767
2024-01-27,1553.220472,146294.773773,33345.308756,413129.563494,794.953132,89037.594546,3376.872004,84175.277977,-3676.687606,318444.580775,446474.87225,1090152.1449290002
2024-01-28,1502.872474,171801.90887,61690.867302,558174.818766,843.958472,89033.596757,2142.383508,127942.186339,-3649.370599,93062.074053,619865.686068,1106194.6665410001
2024-01-29,2022.267943,150934.743206,43512.82797,505791.201997,794.623058,88946.788563,2032.484623,124381.625193,-2927.231226,179746.349368,549304.029967,1098162.911921
2024-01-30,2039.595212,162765.441934,43795.300921,544728.470484,954.349466,89175.953228,3928.841583,116163.369883,-3899.441374,92986.100344,588523.771405,1056537.423055
2024-01-31,2078.047461,137061.86816,26653.107106,478170.456372,847.442372,112735.121105,2575.854219,99547.553321,-3932.687475,181761.911593,504823.563478,1041431.361709
2024-02-01,1764.413104,132390.517781,10595.350389,215842.393341,885.149669,122250.272144,4218.011278,101098.744727,-4776.2622,432524.733572,226437.74373,1021569.586005
2024-02-02,1156.653244,113184.54426,9519.216072,224930.774195,787.582375,109345.018741,3817.987279,53857.405482,-3640.159153,504333.514915,234449.99026700002,1020932.696563
2024-02-03,364.169749,133787.1038,9768.948287,186950.527603,872.848675,117126.113953,3650.597098,74481.798366,-4642.829194,455351.511922,196719.47589,982353.6194529999
2024-02-04,371.6908,109796.261306,6491.626401,158800.838824,836.130535,122175.216175,2288.866778,56756.836644,-3963.873968,561021.454841,165292.465225,1018538.9223040001
2024-02-05,309.397899,139827.867794,33218.533322,361123.561788,1441.641486,122220.247098,4677.193096,103020.914625,-4126.166799,289930.105521,394342.09511,1055769.462629
2024-02-06,355.854739,147138.065736,36143.915604,405762.181133,1203.412103,122266.634681,4379.696585,104999.582082,-5960.965497,237418.939549,441906.096737,1059668.282212
2024-02-07,372.486768,132738.569147,16900.872986,195631.646147,910.422071,122346.407169,5782.511414,54219.961502,-5594.630463,521603.487115,212532.519133,1050506.364319
2024-02-08,376.221572,142850.872097,14144.465301,269545.802337,889.120391,122215.251973,3628.092063,67236.202793,-5711.086229,404480.982174,283690.26763799996,1025367.0107009999
2024-02-09,369.520275,149640.097943,34973.443083,362398.84685,931.156545,122184.724684,4494.065255,50438.039338,-3690.659701,314971.65958,397372.289933,1040401.5535530001
2024-02-10,358.495262,141928.076005,11757.323041,392032.967421,1011.645967,122099.189847,3329.893689,59237.257392,-5024.43532,276274.885547,403790.290462,1008029.7341710001
2024-02-11,378.876219,121394.241902,10233.943762,283046.014496,837.593171,122045.303298,3454.069479,51853.360326,-4546.598001,457669.672257,293279.958258,1050913.07491
2024-02-12,343.072086,139653.572444,50355.0367,433032.081887,2323.21949,122162.903574,6007.166023,126106.542638,-3564.015292,256810.029162,483387.118587,1136793.6240039999
2024-02-13,339.683349,134205.627342,37039.213286,399496.056708,2373.369185,122217.190973,4152.627025,137028.928733,-5985.958901,283657.577555,436535.26999400003,1120510.2741560002
2024-02-14,343.138297,114559.333322,13020.49543,232686.467241,1494.391634,122211.598894,3690.316019,105695.206581,-4848.068677,480505.874559,245706.96267100002,1074206.821977
2024-02-15,330.008382,113084.654144,37390.737925,415948.445366,2295.432567,122151.814851,3090.423116,75609.539531,-3594.193879,251058.391481,453339.183291,1020959.447363
2024-02-16,354.190944,106388.109939,11461.968848,275541.727087,1982.533238,122086.483215,4251.355824,48075.089891,-3973.758961,456826.434948,287003.69593499997,1026967.8939339999
2024-02-17,358.584942,97336.964066,50336.871588,386940.44123,1833.363355,122085.905883,3493.101107,71386.502001,-3490.384226,445504.11908,437277.312818,1179275.853252
2024-02-18,345.482482,98214.906301,66225.130035,516732.387924,2616.186112,122238.55087,3334.357671,150987.712782,-4913.08816,208787.088627,582957.517959,1169481.8028040002
2024-02-19,339.540459,94380.205456,35378.602994,416106.874041,1984.453611,122311.961908,4909.570529,154433.268994,-5286.877746,304216.780996,451485.477035,1134061.258988
2024-02-20,334.4917,75042.093976,13087.22134,343466.336542,1913.263193,122302.585226,3706.613992,130681.426782,-5261.983972,381927.729187,356553.557882,1072461.7619379999
2024-02-21,333.582098,74859.982309,12594.095244,201963.4414,1061.089842,122172.02115,4499.632193,105705.772115,-4415.820653,521814.031651,214557.536644,1045003.6480020001
2024-02-22,346.473086,92271.19497,23774.465115,272945.912269,1572.889364,122103.192419,4550.911816,107278.180993,-5506.040531,430868.482794,296720.377384,1055711.702826
2024-02-23,360.985334,99313.987653,54741.542992,417385.650535,2174.284345,122110.33083,4706.305722,143105.12638,-4667.293919,163530.91937,472127.193527,1007429.1331610001
2024-02-24,365.670819,80189.904397,19449.141981,268892.347159,1607.897087,122026.950989,3213.518707,116976.408349,-5851.0241,382927.043829,288341.48914,995648.883317
2024-02-25,360.529156,75040.401781,36364.014103,215053.356093,1618.213345,121986.917186,4916.889719,134250.295875,-4579.142513,419522.436123,251417.370196,1009113.053381
2024-02-26,344.797404,78960.135366,27390.814657,300501.160542,1763.657005,121909.513471,4278.814281,106924.40887,-5190.298237,458200.279609,327891.97519900004,1100273.5812050002
2024-02-27,341.62655,73241.161317,20605.810796,330767.182952,1677.550377,121755.461648,4511.815694,59493.829921,-6689.769664,506069.212925,351372.993748,1118463.65218
2024-02-28,320.499019,66847.364231,57541.199199,407067.634335,1670.644615,121730.930886,4092.739403,59310.094551,-4111.022987,362222.223356,464608.83353400003,1080803.3295950003
2024-02-29,336.019352,90204.736299,103070.177866,588045.290686,1762.972912,102939.119865,3618.23261,68468.497986,-4895.028258,173516.315574,691115.468552,1131961.36315
2024-03-01,344.867197,74489.813917,33637.611158,408612.538766,1344.339205,88719.993129,3622.899999,132157.462804,-4361.998953,339195.135233,442250.149924,1082124.661408
2024-03-02,330.512595,57795.507062,15924.944074,290983.435619,1064.29978,88656.895763,3584.002192,114566.509318,-5323.562728,440994.653165,306908.379693,1013900.7595680001
2024-03-03,345.518563,64345.941664,25121.697893,253963.6381,265.184139,88206.05893,3966.424632,92976.695788,-3651.698003,497779.329361,279085.335993,1026970.4890700001
2024-03-04,333.551851,83279.730748,124358.202128,408086.621123,776.271433,89187.764798,4961.102572,100567.789479,-5117.835478,287410.56611,532444.823251,1098961.6002419998
2024-03-05,301.056386,100428.714514,126762.986089,452753.644769,1089.94371,109103.217175,3916.957701,142916.106333,-5385.814553,165555.432033,579516.630858,1102828.05871
2024-03-06,226.722411,102001.370585,108362.383544,438453.94433,619.387161,121391.001394,4693.127952,107783.859317,-5260.187543,195181.468298,546816.3278740001,1078713.264992
2024-03-07,166.152542,93572.105708,60799.355845,404047.131261,521.721836,121292.450114,5416.644686,60208.784176,-6038.958481,324378.540051,464846.487106,1070402.8862189997
2024-03-08,183.473181,80579.706075,33057.80407,323802.522103,442.730736,121394.226529,2716.201371,89244.797554,-6081.967275,441464.280555,356860.32617300004,1092885.742174
2024-03-09,170.604925,85670.953064,66811.302095,309845.850418,899.757118,121564.656236,4541.414038,124291.72357,-4089.230652,293070.737882,376657.152513,1006866.999346
2024-03-10,170.736993,83138.046459,85254.855043,361254.241495,886.275334,116561.605802,3029.287365,147727.134529,-4551.038956,143634.583398,446509.09653800004,941656.7664180001
2024-03-11,174.981017,69449.869286,28620.550172,280033.695461,446.017073,121634.305512,3158.658348,131897.083329,-4307.662778,378962.00931,308654.24563300004,1014377.1695080003
2024-03-12,159.413798,73969.586084,21486.154606,243626.711146,640.130284,102073.7639,3597.302417,117789.427275,-4057.970285,472612.554472,265112.865752,1035955.0439820001
2024-03-13,180.479795,79376.183523,33626.939943,282041.195858,247.213769,91795.111808,4709.748804,108177.365984,-4743.569365,503520.380181,315668.135801,1103674.6196650001
2024-03-14,195.22496,112557.131921,124660.307787,375235.66707,824.385847,91707.783143,3674.604972,106040.504817,-5794.989578,309990.070582,499895.97485700005,1124885.681099
2024-03-15,127.135472,81017.958493,71113.158866,326957.366809,782.720337,95254.078009,3379.569496,46431.383995,-4072.195412,466270.876967,398070.52567500004,1091334.2484440003
2024-03-16,120.374511,125140.561374,183711.330616,402651.814469,1220.902912,104958.027348,4513.607972,39455.850782,-4670.692929,143992.548754,586363.145085,1005765.018738
2024-03-17,120.360529,116332.487671,152017.666746,377218.307789,925.649246,104202.639016,3348.636563,45603.774003,-5409.611853,200886.50766,529235.974535,1000656.029223
2024-03-18,141.989981,103456.838694,158193.964235,361435.213629,1001.611141,91134.757375,4987.537027,125924.458991,-5149.624935,178225.812775,519629.17786399997,1024502.1838479999
2024-03-19,144.207433,100221.126773,113123.847825,344835.327921,743.037424,91117.972375,4121.805099,127215.190941,-6138.350318,256474.950033,457959.175746,1037997.465824
2024-03-20,151.810599,106143.193705,97881.574028,381995.689144,633.193754,90839.749167,4640.126171,103077.279854,-5539.270707,236773.082522,479877.263172,1022135.6989440001
2024-03-21,194.339017,131994.694386,152818.437572,419672.798642,1237.898407,96353.724187,5999.633387,78435.06576,-5714.564564,131145.280926,572491.236214,1017851.872284
2024-03-22,193.670443,112882.770353,103143.233029,358394.747834,1050.373493,113733.765316,3488.770882,132900.737299,-6369.995867,218109.689443,461537.980863,1043897.758092
2024-03-23,195.300552,94287.03556,56363.125659,289633.857149,1670.436003,88989.523315,3670.116426,132271.178268,-4663.507428,333555.72082,345996.982808,1000636.293752
2024-03-24,180.607371,84734.884894,16998.103896,168897.549798,1150.83346,89389.661178,4035.930434,50821.298899,-3476.032767,585367.13722,185895.65369399998,1001576.0071500001
2024-03-25,196.007945,92993.690376,39276.710912,280665.378407,1633.440986,89596.611059,4364.853799,92770.482182,-6991.876844,459700.709668,319942.08931899996,1061197.885334
2024-03-26,180.44189,116147.909063,117339.383306,374998.25368,1786.275041,89677.341433,5104.339265,176884.681246,-5631.12895,151921.781246,492337.636986,1034040.40617
2024-03-27,185.191612,103531.639256,85966.375867,345602.104586,1469.75865,89792.077751,4368.307844,143411.044957,-6106.26556,271137.605952,431568.48045299994,1045464.106475
2024-03-28,199.113747,101050.855199,86160.68153,304428.96915,1361.755409,89760.554889,4829.881464,164632.596954,-5940.938804,292134.366292,390589.65068,1044558.7746339998
2024-03-29,175.584909,73571.069846,17657.389947,157477.003594,1136.649957,89727.532969,2935.931585,91783.86599,-4303.136673,604299.569976,175134.393541,1038764.598773
2024-03-30,176.900102,106642.507611,51434.209787,260221.398266,887.380387,89775.659239,4063.595446,105705.850673,-3972.221235,412665.938826,311655.608053,1031573.440337
2024-03-31,204.249474,106285.068657,35111.821269,261368.575581,872.408333,89734.273612,3149.418939,69612.744893,-4909.985434,478618.951192,296480.39685,1044957.51195
2024-04-01,206.653096,99260.470732,92125.673842,323439.707768,1018.706046,89680.645895,3707.160732,83859.006197,-4610.928247,465587.59046,415565.38161000004,1158885.6147679999
2024-04-02,200.445061,87049.750456,53400.285491,267103.709718,707.706048,89665.79314,4427.911126,98964.623223,-5094.971488,482176.317265,320503.995209,1083696.5415280003
2024-04-03,206.432689,106750.030996,102425.51685,338815.808281,987.436122,89734.758558,5672.589473,185812.695796,-5873.1676,200592.42353,441241.325131,1030997.6922950001
2024-04-04,200.739661,97617.916182,86364.683085,370252.056542,951.242842,89764.009661,4636.646581,193067.411677,-6084.856299,228966.157227,456616.73962699994,1071820.8634579997
2024-04-05,181.198492,92197.733302,25000.32467,181477.625888,749.391545,89645.089953,4112.72204,125932.938612,-5475.766772,585667.424162,206477.950558,1104964.448664
2024-04-06,278.035435,88199.657038,22797.399608,200784.301445,740.442204,89584.582722,3376.058138,97291.066854,-5333.570676,563954.746385,223581.701053,1067006.2898290001
2024-04-07,261.030993,122982.864088,72685.537314,291171.008919,779.935357,89548.199477,6636.69576,156421.106439,-6104.640501,338848.900393,363856.546233,1079335.27874
2024-04-08,276.032539,128155.782197,138203.67913,360547.504155,554.284622,89481.496144,5208.022271,102445.273137,-7679.505119,302942.829128,498751.183285,1127814.903323
2024-04-09,272.959432,121236.456959,109210.312413,348500.020551,729.018093,89458.698296,3713.740017,51174.090219,-5785.70799,415701.390958,457710.33296400006,1139996.686938
2024-04-10,274.502668,107343.438798,67800.412035,268472.911998,413.147346,89518.993151,4898.221695,71978.568421,-5340.395546,446438.667727,336273.324033,1057138.863839
2024-04-11,245.832092,110881.786878,101651.179061,328500.850927,434.772472,89439.96239,6813.629137,193423.686255,-6581.367501,211939.256835,430152.029988,1043330.9560469999
2024-04-12,256.488614,89622.791134,38135.906022,221297.733776,314.426158,89343.711898,3521.544742,119109.662021,-6189.215754,506834.834005,259433.63979800002,1068437.09837
2024-04-13,277.611548,89668.857984,31744.368266,186933.279639,591.965235,89224.897561,3988.451318,113619.329938,-4864.246544,547318.371377,218677.647905,1063367.132866
2024-04-14,277.430991,114663.56871,76367.939655,268277.636337,829.933292,89166.21715,4732.546254,147425.530959,-4338.993532,406910.325203,344645.575992,1108651.128551
2024-04-15,272.78505,105349.16395,79034.277042,300652.241889,702.430746,89243.960573,3585.465457,83236.244886,-6351.567559,510059.020261,379686.518931,1172135.5898540001
2024-04-16,271.334248,144704.687743,129874.842615,379487.065859,821.396867,89193.143439,6547.775121,119676.357121,-4934.742881,317877.387831,509361.90847400005,1188453.9908440001
2024-04-17,274.784406,165965.363042,136917.766386,440206.223301,1039.990981,89091.090092,4571.947803,113391.192953,-6655.920115,269703.567361,577123.989687,1221161.9263250001
2024-04-18,264.530369,137928.390356,92323.686429,364120.622635,1134.509038,89018.796805,3093.3328,125091.416232,-5420.307338,438640.684902,456444.309064,1251615.9695660002
2024-04-19,279.36541,158450.421055,130353.789145,405298.822646,1061.995215,88887.160687,4067.679768,83911.259429,-3900.22789,266084.82824,535652.611791,1138395.3215950003
2024-04-20,283.067037,131992.118923,79953.171648,352126.392186,643.336432,88773.389461,3042.297746,40224.399603,-4513.414104,376230.779821,432079.56383400003,1073268.952857
2024-04-21,278.088088,116447.267634,88011.634895,328479.211936,779.457772,88627.2948,3980.929997,134503.382777,-3876.910048,219427.942836,416490.84683099994,980535.210735
2024-04-22,236.204633,115515.515023,54411.176168,281089.509336,630.464022,88711.125397,3706.924398,137184.843386,-5462.193451,342565.198138,335500.685504,1024050.9605009999
2024-04-23,189.49954,126007.95142,50412.417946,257553.206739,1286.102573,88686.406657,4674.663418,121073.471223,-5466.628155,417455.91133,307965.624685,1067339.630846
2024-04-24,195.936901,132998.502926,119071.061115,371968.593169,1253.809115,88501.812734,8078.707448,120640.292736,-8184.148489,318526.152081,491039.654284,1161234.868225
2024-04-25,252.666421,123447.711694,53421.331444,294475.86004,1161.85931,88568.572935,4484.618195,64108.97325,-7676.040048,553555.215254,347897.191484,1183476.8085430001
2024-04-26,279.40122,117416.9465,70703.543127,322894.145975,1048.127202,88638.732269,7035.860365,106744.940858,-6351.951374,480898.758286,393597.689102,1195660.4558020001
2024-04-27,272.849297,96634.859634,61060.709991,300818.089749,974.2044,88598.357577,2977.274026,96355.651777,-5672.290148,550573.03323,361878.79974,1198265.029681
2024-04-28,271.812005,131994.61165,162073.933977,423715.91995,1245.323086,88616.968799,6362.709147,127750.519646,-4675.238642,192504.00499,585789.853927,1134535.8032499999
2024-04-29,275.803969,121278.627122,182879.673795,476780.843787,1639.525708,88511.233052,5578.577402,168137.85052,-8352.594458,188417.277469,659660.517582,1233499.4128240002
2024-04-30,266.884762,106706.520466,81479.334465,375448.666029,1882.593122,88438.068786,2762.894156,126672.72475,-5496.86011,477412.151006,456928.00049400004,1261069.8375420002
2024-05-01,271.592172,105805.563387,78641.586416,380895.817244,1868.277427,88322.527277,2906.926961,85912.533579,-3612.847904,490378.200568,459537.40365999995,1235003.0250310001
2024-05-02,271.987787,118683.60173,143177.340566,446843.589006,2194.93664,88328.631671,5982.48247,129228.905097,-5827.909113,269699.409878,590020.929572,1204410.884845
2024-05-03,276.927088,120957.243524,141278.490731,436022.412245,1751.745055,88375.295514,4169.612182,110129.535324,-6563.083751,302854.117921,577300.902976,1205815.3795840002
2024-05-04,274.79025,102591.795659,100679.226295,391113.456363,2002.917955,88419.263761,3197.357644,94038.791311,-3784.854411,382626.373206,491792.682658,1164943.9724440002
2024-05-05,279.672382,126094.460096,145988.05082,432399.717024,2266.78374,88431.604068,4825.99691,96385.385702,-5676.753779,233422.05099,578387.767844,1130093.721732
2024-05-06,278.765903,111985.436664,99198.27844,363918.971583,2386.124759,88374.594673,4614.904624,105014.087035,-5596.62982,500464.768255,463117.25002299994,1276235.9319360002
2024-05-07,1027.689449,146589.449024,186685.159977,473469.744927,1806.664219,87760.251197,5116.219184,160607.559859,-6934.703112,292191.089529,660154.904904,1355253.8273649998
2024-05-08,1786.089971,148938.175895,199262.79302,485698.605349,1906.620487,87534.090042,8660.686999,153423.905914,-6104.052362,298093.593074,684961.3983690001,1385304.5607510002
2024-05-09,1479.065528,169237.304872,166136.652905,465497.652184,2680.669015,87402.593442,4993.977708,139005.910424,-8801.191245,310978.576274,631634.305089,1347412.4023520001
2024-05-10,1471.920818,149793.81842,134955.929578,463874.553614,3326.324021,77604.298796,6565.030241,124009.568002,-5618.905373,276305.426524,598830.483192,1237906.870014
2024-05-11,1493.888902,143821.161426,120667.814432,474544.733183,3266.848285,65824.8929,3040.603355,81342.629103,-5872.685528,238350.008932,595212.547615,1132352.580518
2024-05-12,1081.350058,154468.320285,125928.500794,475435.584795,3314.476362,59849.111761,5802.498588,74046.979535,-5569.467897,206220.642754,601364.085589,1106147.464932
2024-05-13,282.968191,143552.128309,160425.730883,511621.399153,3313.886671,58558.962386,6446.047234,117724.358263,-9274.778471,200382.02765,672047.1300359999,1202307.5087399997
2024-05-14,274.288845,133840.180439,138145.438532,516537.133196,3205.904238,58527.077897,4138.415465,199708.255733,-5816.371456,175269.753856,654682.571728,1229646.4482010002
2024-05-15,288.249811,115608.175569,74093.085418,395267.265052,3139.679435,58520.459717,4826.038215,145595.400818,-5902.515095,503300.119029,469360.35047,1300638.473064
2024-05-16,323.89551,137138.849712,117654.011645,490101.757639,3256.095752,60090.945676,3273.144952,66012.394358,-5093.060299,299681.028738,607755.769284,1177532.123982
2024-05-17,333.707426,137064.559689,138143.681565,501861.19321,3173.134071,83348.242258,4693.191437,153236.255082,-4339.629661,91664.703005,640004.874775,1113518.667743
2024-05-18,313.382198,136004.843117,108112.195871,454510.878492,2773.392337,87669.036566,4497.978579,200652.740847,-5783.084721,256439.964814,562623.074363,1250974.4128210002
2024-05-19,307.974822,136029.398795,52778.00868,411081.825554,2686.682237,88152.178103,2047.818048,144672.675272,-5084.387895,494926.622634,463859.83423399995,1332683.184145
2024-05-20,884.578726,149143.396803,87177.909123,440032.131377,2843.5877,105859.485422,4110.205427,179152.36767,-4126.720173,431711.082341,527210.0405,1400914.744589
2024-05-21,1810.625991,169423.261835,142076.993385,489111.004658,3639.051183,115825.071525,6257.124398,139847.450552,-5778.497985,367802.718957,631187.998043,1435793.302484
2024-05-22,1506.797085,169472.978973,135894.823382,474685.373027,3731.79358,119851.854434,5493.992055,126325.415392,-6428.999274,375440.395525,610580.196409,1412403.423453
2024-05-23,1769.554113,166699.080728,117946.624998,467591.907481,3723.479508,119836.351632,5691.311938,128098.222729,-7161.240612,400572.669982,585538.532479,1411929.2031089999
2024-05-24,2094.767923,146837.24063,154297.05109,506000.904875,3712.94292,119809.574533,5334.955473,160711.23509,-7204.090501,350145.317783,660297.955965,1448943.990317
2024-05-25,1986.769572,124375.93845,116199.698175,479736.711867,2654.304093,119589.4127,4383.989553,155070.146521,-4760.228415,430927.110803,595936.410042,1434924.081734
2024-05-26,1585.845473,135492.457369,167976.491888,496960.104481,2579.959621,119532.331316,5253.141395,175068.59202,-5647.191819,342556.540422,664936.5963689999,1447005.463985
2024-05-27,2124.590147,174679.319384,211378.353723,588104.703605,2774.147028,119241.817786,5944.658176,172361.616384,-7551.855857,207237.146566,799483.0573280001,1483846.3527990005
2024-05-28,1491.285329,115723.68461,79303.641596,459404.628458,3016.5218,119090.456114,3290.298572,113042.910356,-6123.692071,458433.273235,538708.270054,1352796.7000700003
2024-05-29,2068.370016,143916.822875,118291.33153,522702.690357,3218.616918,119295.390109,6118.389927,156562.12214,-5418.741331,261784.955014,640994.021887,1333958.6888860003
2024-05-30,1977.855463,137664.213784,102111.701301,495194.17897,4152.356937,119153.802352,6440.071431,110901.774715,-7192.873974,380971.577816,597305.880271,1358567.5327690002
2024-05-31,1970.947695,120626.850664,116770.349425,501715.321046,3219.65753,119400.72113,3959.673347,132453.330401,-6727.02465,273421.229844,618485.670471,1273538.0810820002
2024-06-01,1527.497804,114428.204137,112448.351783,521501.144968,3523.320246,119617.633181,4137.910065,141165.495209,-3803.418625,264953.162219,633949.496751,1283302.719612
2024-06-02,1486.396101,101293.125951,91911.707105,486436.92958,3189.558994,119498.943639,4261.838437,128960.304718,-5336.603224,412175.242559,578348.636685,1349214.047084
2024-06-03,1480.289861,125358.471331,114158.740057,483687.724313,2939.385577,119446.587922,5830.405721,133257.963503,-5848.082534,451737.950352,597846.46437,1437897.518637
2024-06-04,1763.14053,144810.807442,140464.483233,499988.184324,4011.713553,119430.912108,6230.768886,149795.162236,-6898.732267,427743.444767,640452.667557,1494238.6170789998
2024-06-05,1814.279796,147547.324058,143103.127343,558700.992391,4024.259567,119441.408603,3181.399691,144333.329433,-6748.376194,284178.996261,701804.1197340001,1406325.1171430002
2024-06-06,1838.497896,142839.066887,164398.515342,543957.509435,3824.9736,119169.42395,4589.798471,195096.634552,-4758.633884,274601.328708,708356.0247770001,1450315.7488410003
2024-06-07,1692.472494,154538.518862,128073.159576,537823.132221,3876.529857,118830.600619,3992.556659,180040.426388,-5798.992644,378780.05639,665896.291797,1507647.453066
2024-06-08,1776.762735,149917.338808,90609.120638,483008.985182,3992.989573,118593.352506,4838.087608,183473.728101,-5189.09739,456360.906949,573618.1058199999,1492571.2721
2024-06-09,1868.581217,143976.785916,161384.869674,547287.542841,4017.519874,118551.620086,5301.00782,167011.745157,-5253.686505,304312.119066,708672.412515,1453711.7916509998
2024-06-10,1889.44672,165456.065145,230164.36105,616933.132776,3946.356168,118330.309869,6340.827979,132942.302425,-8529.003962,143622.027292,847097.493826,1419624.829424
2024-06-11,1713.782394,163641.395572,216203.391309,611024.670829,4016.254999,118185.515063,6017.356262,146154.128819,-6961.053857,110306.306872,827228.0621379999,1377262.802119
2024-06-12,1979.821862,164971.180876,232584.561684,612127.820556,4147.800909,118330.227402,6706.114841,168506.896217,-8387.386357,98649.606698,844712.38224,1408004.031045
2024-06-13,2066.590493,147647.005215,195917.113002,579305.777248,4073.429019,118412.120755,5636.033593,194096.408331,-5762.676592,236916.323519,775222.89025,1484070.8011750001
2024-06-14,1913.523366,157636.037081,177605.530241,588403.678846,4180.201046,118273.558296,4979.166003,203469.972218,-7120.934287,255990.784818,766009.209087,1512452.451915
2024-06-15,1656.505336,163931.33648,110504.397993,530753.081199,4108.56234,118305.228744,4268.250093,190715.28999,-6370.176086,353344.545309,641257.479192,1477587.1974839997
2024-06-16,1669.10886,151303.019682,69233.545659,460500.756506,4041.368183,118296.016636,4300.820965,172289.755578,-5101.989783,506500.423151,529734.302165,1488134.8152200002
2024-06-17,1865.253552,155471.20246,89751.216073,470835.390756,4045.47083,117975.988433,4250.416373,126723.828087,-6082.463577,579174.968975,560586.606829,1550093.735539
2024-06-18,1414.198741,156228.169967,76021.342218,449060.662699,3900.756912,86795.700979,5281.871614,134702.249161,-5538.077738,583976.957335,525082.004917,1497381.909626
2024-06-19,1439.201141,163576.250376,71425.506665,477733.085503,3659.865247,108872.677848,3633.843199,88275.663884,-5481.329397,436151.348257,549158.5921680001,1354767.44212
